 tDate, Area, Confirmeds,Deaths 
2021-06-04,강원,18,0
2021-06-04,경기,209,0
2021-06-04,대전,18,0
2021-06-04,강원,18,0
2021-06-04,경기,209,0
2021-06-04,경남,44,0
2021-06-04,경북,11,0
2021-06-04,광주,7,0
2021-06-04,대구,65,0
2021-06-04,대전,18,0
2021-06-04,부산,14,0
2021-06-04,서울,206,1
2021-06-04,세종,3,0
2021-06-04,울산,15,0
2021-06-04,인천,10,0
2021-06-04,전남,12,0
2021-06-04,전북,3,0
2021-06-04,제주,21,0
2021-06-04,충남,9,0
2021-06-04,충북,22,0
2021-06-04,경남,44,0
2021-06-04,경북,11,0
2021-06-04,광주,7,0
2021-06-04,대구,65,0
2021-06-04,부산,14,0
2021-06-04,서울,206,1
2021-06-04,세종,3,0
2021-06-04,울산,15,0
2021-06-04,인천,10,0
2021-06-04,전남,12,0
2021-06-04,전북,3,0
2021-06-04,제주,21,0
2021-06-04,충남,9,0
2021-06-04,충북,22,0
