 tDate, Area, Confirmeds,Deaths 
2021-08-23,강원,26,0
2021-08-23,강원,26,0
2021-08-23,경기,397,3
2021-08-23,경남,54,2
2021-08-23,경북,35,0
2021-08-23,광주,33,0
2021-08-23,대구,57,0
2021-08-23,대전,30,0
2021-08-23,부산,63,0
2021-08-23,서울,388,2
2021-08-23,세종,11,0
2021-08-23,울산,37,0
2021-08-23,인천,78,0
2021-08-23,전남,10,0
2021-08-23,전북,36,0
2021-08-23,제주,32,0
2021-08-23,충남,68,0
2021-08-23,충북,43,0
2021-08-23,경기,397,3
2021-08-23,대구,57,0
2021-08-23,대전,30,0
2021-08-23,경남,54,2
2021-08-23,경북,35,0
2021-08-23,광주,33,0
2021-08-23,부산,63,0
2021-08-23,서울,388,2
2021-08-23,세종,11,0
2021-08-23,울산,37,0
2021-08-23,인천,78,0
2021-08-23,전남,10,0
2021-08-23,전북,36,0
2021-08-23,제주,32,0
2021-08-23,충남,68,0
2021-08-23,충북,43,0
