 tDate, Area, Confirmeds,Deaths 
2021-03-18,강원,23,0
2021-03-18,경기,159,2
2021-03-18,강원,23,0
2021-03-18,경기,159,2
2021-03-18,경남,35,0
2021-03-18,경북,5,0
2021-03-18,광주,1,0
2021-03-18,대구,14,0
2021-03-18,대전,2,0
2021-03-18,부산,7,0
2021-03-18,서울,124,0
2021-03-18,세종,1,0
2021-03-18,울산,5,0
2021-03-18,인천,21,0
2021-03-18,전남,0,0
2021-03-18,전북,15,0
2021-03-18,제주,2,0
2021-03-18,충남,14,0
2021-03-18,충북,8,0
2021-03-18,대전,2,0
2021-03-18,부산,7,0
2021-03-18,경남,35,0
2021-03-18,경북,5,0
2021-03-18,광주,1,0
2021-03-18,대구,14,0
2021-03-18,서울,124,0
2021-03-18,세종,1,0
2021-03-18,울산,5,0
2021-03-18,인천,21,0
2021-03-18,전남,0,0
2021-03-18,전북,15,0
2021-03-18,제주,2,0
2021-03-18,충남,14,0
2021-03-18,충북,8,0
