 tDate, Area, Confirmeds,Deaths 
2020-08-30,강원,2,0
2020-08-30,경기,80,0
2020-08-30,경남,7,0
2020-08-30,경북,3,0
2020-08-30,광주,2,0
2020-08-30,대구,30,0
2020-08-30,대전,6,0
2020-08-30,부산,6,0
2020-08-30,서울,116,2
2020-08-30,세종,1,0
2020-08-30,울산,3,0
2020-08-30,인천,13,0
2020-08-30,전남,8,0
2020-08-30,전북,0,0
2020-08-30,제주,2,0
2020-08-30,충남,8,0
2020-08-30,충북,5,0
2020-08-30,강원,2,0
2020-08-30,경기,80,0
2020-08-30,대전,6,0
2020-08-30,부산,6,0
2020-08-30,경남,7,0
2020-08-30,경북,3,0
2020-08-30,광주,2,0
2020-08-30,대구,30,0
2020-08-30,서울,116,2
2020-08-30,세종,1,0
2020-08-30,울산,3,0
2020-08-30,인천,13,0
2020-08-30,전남,8,0
2020-08-30,전북,0,0
2020-08-30,제주,2,0
2020-08-30,충남,8,0
2020-08-30,충북,5,0
