 tDate, Area, Confirmeds,Deaths 
2021-01-09,강원,6,0
2021-01-09,경기,211,9
2021-01-09,대전,5,2
2021-01-09,강원,6,0
2021-01-09,경기,211,9
2021-01-09,경남,26,0
2021-01-09,경북,21,0
2021-01-09,광주,6,0
2021-01-09,대구,13,0
2021-01-09,대전,5,2
2021-01-09,부산,17,3
2021-01-09,서울,188,0
2021-01-09,세종,0,0
2021-01-09,울산,8,0
2021-01-09,인천,49,2
2021-01-09,전남,5,0
2021-01-09,전북,14,2
2021-01-09,제주,5,0
2021-01-09,충남,27,0
2021-01-09,충북,30,1
2021-01-09,부산,17,3
2021-01-09,경남,26,0
2021-01-09,경북,21,0
2021-01-09,광주,6,0
2021-01-09,대구,13,0
2021-01-09,서울,188,0
2021-01-09,세종,0,0
2021-01-09,울산,8,0
2021-01-09,인천,49,2
2021-01-09,전남,5,0
2021-01-09,전북,14,2
2021-01-09,제주,5,0
2021-01-09,충남,27,0
2021-01-09,충북,30,1
