 tDate, Area, Confirmeds,Deaths 
2021-07-22,강원,47,0
2021-07-22,강원,47,0
2021-07-22,강원,47,0
2021-07-22,강원,47,0
2021-07-22,경기,373,3
2021-07-22,경기,373,0
2021-07-22,경남,91,0
2021-07-22,경남,91,0
2021-07-22,경북,29,0
2021-07-22,경북,29,0
2021-07-22,광주,11,0
2021-07-22,광주,11,0
2021-07-22,대구,38,0
2021-07-22,대구,38,0
2021-07-22,대전,81,0
2021-07-22,대전,81,0
2021-07-22,부산,105,0
2021-07-22,부산,105,0
2021-07-22,서울,499,0
2021-07-22,서울,499,0
2021-07-22,세종,10,0
2021-07-22,세종,10,0
2021-07-22,울산,25,0
2021-07-22,울산,25,0
2021-07-22,인천,130,0
2021-07-22,인천,130,0
2021-07-22,전남,18,0
2021-07-22,전남,18,0
2021-07-22,전북,4,0
2021-07-22,전북,4,0
2021-07-22,제주,24,0
2021-07-22,제주,24,0
2021-07-22,충남,39,0
2021-07-22,충남,39,0
2021-07-22,충북,28,0
2021-07-22,충북,28,0
2021-07-22,경기,373,3
2021-07-22,경기,373,0
2021-07-22,대구,38,0
2021-07-22,대구,38,0
2021-07-22,대전,81,0
2021-07-22,대전,81,0
2021-07-22,경남,91,0
2021-07-22,경남,91,0
2021-07-22,경북,29,0
2021-07-22,경북,29,0
2021-07-22,광주,11,0
2021-07-22,광주,11,0
2021-07-22,부산,105,0
2021-07-22,부산,105,0
2021-07-22,서울,499,0
2021-07-22,서울,499,0
2021-07-22,세종,10,0
2021-07-22,세종,10,0
2021-07-22,울산,25,0
2021-07-22,울산,25,0
2021-07-22,인천,130,0
2021-07-22,인천,130,0
2021-07-22,전남,18,0
2021-07-22,전남,18,0
2021-07-22,전북,4,0
2021-07-22,전북,4,0
2021-07-22,제주,24,0
2021-07-22,제주,24,0
2021-07-22,충남,39,0
2021-07-22,충남,39,0
2021-07-22,충북,28,0
2021-07-22,충북,28,0
