 tDate, Area, Confirmeds,Deaths 
2020-12-18,강원,18,0
2020-12-18,경기,301,2
2020-12-18,대전,5,0
2020-12-18,강원,18,0
2020-12-18,경기,301,2
2020-12-18,경남,44,0
2020-12-18,경북,31,0
2020-12-18,광주,4,0
2020-12-18,대구,20,0
2020-12-18,대전,5,0
2020-12-18,부산,39,4
2020-12-18,서울,398,1
2020-12-18,세종,0,0
2020-12-18,울산,31,3
2020-12-18,인천,65,0
2020-12-18,전남,5,0
2020-12-18,전북,16,0
2020-12-18,제주,27,0
2020-12-18,충남,18,1
2020-12-18,충북,31,0
2020-12-18,부산,39,4
2020-12-18,경남,44,0
2020-12-18,경북,31,0
2020-12-18,광주,4,0
2020-12-18,대구,20,0
2020-12-18,서울,398,1
2020-12-18,세종,0,0
2020-12-18,울산,31,3
2020-12-18,인천,65,0
2020-12-18,전남,5,0
2020-12-18,전북,16,0
2020-12-18,제주,27,0
2020-12-18,충남,18,1
2020-12-18,충북,31,0
