 tDate, Area, Confirmeds,Deaths 
2020-05-25,강원,0,0
2020-05-25,경기,6,1
2020-05-25,경남,0,0
2020-05-25,대전,0,0
2020-05-25,부산,0,0
2020-05-25,강원,0,0
2020-05-25,경기,6,1
2020-05-25,경남,0,0
2020-05-25,경북,1,0
2020-05-25,광주,0,0
2020-05-25,대구,1,0
2020-05-25,대전,0,0
2020-05-25,부산,0,0
2020-05-25,서울,6,0
2020-05-25,세종,0,0
2020-05-25,울산,0,0
2020-05-25,인천,1,0
2020-05-25,전남,0,0
2020-05-25,전북,0,0
2020-05-25,제주,0,0
2020-05-25,충남,0,0
2020-05-25,충북,0,0
2020-05-25,경북,1,0
2020-05-25,광주,0,0
2020-05-25,대구,1,0
2020-05-25,서울,6,0
2020-05-25,세종,0,0
2020-05-25,울산,0,0
2020-05-25,인천,1,0
2020-05-25,전남,0,0
2020-05-25,전북,0,0
2020-05-25,제주,0,0
2020-05-25,충남,0,0
2020-05-25,충북,0,0
