 tDate, Area, Confirmeds,Deaths 
2021-03-29,강원,6,1
2021-03-29,경기,131,1
2021-03-29,강원,6,1
2021-03-29,경기,131,1
2021-03-29,경남,20,0
2021-03-29,경북,3,0
2021-03-29,광주,2,0
2021-03-29,대구,10,1
2021-03-29,대전,2,0
2021-03-29,부산,53,0
2021-03-29,서울,107,0
2021-03-29,세종,0,0
2021-03-29,울산,3,0
2021-03-29,인천,18,0
2021-03-29,전남,1,0
2021-03-29,전북,8,0
2021-03-29,제주,1,0
2021-03-29,충남,1,0
2021-03-29,충북,13,1
2021-03-29,대전,2,0
2021-03-29,부산,53,0
2021-03-29,경남,20,0
2021-03-29,경북,3,0
2021-03-29,광주,2,0
2021-03-29,대구,10,1
2021-03-29,서울,107,0
2021-03-29,세종,0,0
2021-03-29,울산,3,0
2021-03-29,인천,18,0
2021-03-29,전남,1,0
2021-03-29,전북,8,0
2021-03-29,제주,1,0
2021-03-29,충남,1,0
2021-03-29,충북,13,1
