 tDate, Area, Confirmeds,Deaths 
2020-10-20,강원,3,0
2020-10-20,경기,28,1
2020-10-20,대전,1,0
2020-10-20,강원,3,0
2020-10-20,경기,28,1
2020-10-20,경남,1,0
2020-10-20,경북,2,0
2020-10-20,광주,0,0
2020-10-20,대구,0,0
2020-10-20,대전,1,0
2020-10-20,부산,2,0
2020-10-20,서울,11,0
2020-10-20,세종,0,0
2020-10-20,울산,0,0
2020-10-20,인천,3,1
2020-10-20,전남,0,0
2020-10-20,전북,0,0
2020-10-20,제주,0,0
2020-10-20,충남,2,0
2020-10-20,충북,2,1
2020-10-20,부산,2,0
2020-10-20,경남,1,0
2020-10-20,경북,2,0
2020-10-20,광주,0,0
2020-10-20,대구,0,0
2020-10-20,서울,11,0
2020-10-20,세종,0,0
2020-10-20,울산,0,0
2020-10-20,인천,3,1
2020-10-20,전남,0,0
2020-10-20,전북,0,0
2020-10-20,제주,0,0
2020-10-20,충남,2,0
2020-10-20,충북,2,1
