 tDate, Area, Confirmeds,Deaths 
2021-01-30,강원,3,2
2021-01-30,경기,146,3
2021-01-30,강원,3,2
2021-01-30,경기,146,3
2021-01-30,경남,12,0
2021-01-30,경북,22,1
2021-01-30,광주,33,0
2021-01-30,대구,8,0
2021-01-30,대전,2,0
2021-01-30,부산,20,1
2021-01-30,서울,154,6
2021-01-30,세종,0,0
2021-01-30,울산,2,0
2021-01-30,인천,15,0
2021-01-30,전남,1,0
2021-01-30,전북,3,1
2021-01-30,제주,2,0
2021-01-30,충남,9,0
2021-01-30,충북,11,1
2021-01-30,대전,2,0
2021-01-30,부산,20,1
2021-01-30,경남,12,0
2021-01-30,경북,22,1
2021-01-30,광주,33,0
2021-01-30,대구,8,0
2021-01-30,서울,154,6
2021-01-30,세종,0,0
2021-01-30,울산,2,0
2021-01-30,인천,15,0
2021-01-30,전남,1,0
2021-01-30,전북,3,1
2021-01-30,제주,2,0
2021-01-30,충남,9,0
2021-01-30,충북,11,1
