 tDate, Area, Confirmeds,Deaths 
2020-12-03,강원,8,0
2020-12-03,강원,8,0
2020-12-03,경기,141,0
2020-12-03,경남,13,0
2020-12-03,경북,11,0
2020-12-03,광주,3,0
2020-12-03,대구,3,1
2020-12-03,대전,7,0
2020-12-03,부산,15,0
2020-12-03,서울,262,2
2020-12-03,세종,4,0
2020-12-03,울산,2,0
2020-12-03,인천,22,0
2020-12-03,전남,2,0
2020-12-03,전북,9,0
2020-12-03,제주,1,0
2020-12-03,충남,14,0
2020-12-03,충북,10,0
2020-12-03,경기,141,0
2020-12-03,대전,7,0
2020-12-03,부산,15,0
2020-12-03,경남,13,0
2020-12-03,경북,11,0
2020-12-03,광주,3,0
2020-12-03,대구,3,1
2020-12-03,서울,262,2
2020-12-03,세종,4,0
2020-12-03,울산,2,0
2020-12-03,인천,22,0
2020-12-03,전남,2,0
2020-12-03,전북,9,0
2020-12-03,제주,1,0
2020-12-03,충남,14,0
2020-12-03,충북,10,0
