 tDate, Area, Confirmeds,Deaths 
2020-09-19,강원,0,0
2020-09-19,경기,41,0
2020-09-19,대전,2,0
2020-09-19,강원,0,0
2020-09-19,경기,41,0
2020-09-19,경남,1,0
2020-09-19,경북,4,0
2020-09-19,광주,0,0
2020-09-19,대구,2,0
2020-09-19,대전,2,0
2020-09-19,부산,2,0
2020-09-19,서울,40,0
2020-09-19,세종,0,0
2020-09-19,울산,0,1
2020-09-19,인천,11,0
2020-09-19,전남,0,0
2020-09-19,전북,1,0
2020-09-19,제주,0,0
2020-09-19,충남,4,0
2020-09-19,충북,1,0
2020-09-19,부산,2,0
2020-09-19,경남,1,0
2020-09-19,경북,4,0
2020-09-19,광주,0,0
2020-09-19,대구,2,0
2020-09-19,서울,40,0
2020-09-19,세종,0,0
2020-09-19,울산,0,1
2020-09-19,인천,11,0
2020-09-19,전남,0,0
2020-09-19,전북,1,0
2020-09-19,제주,0,0
2020-09-19,충남,4,0
2020-09-19,충북,1,0
