 tDate, Area, Confirmeds,Deaths 
2021-08-05,강원,31,0
2021-08-05,강원,31,0
2021-08-05,강원,31,0
2021-08-05,강원,31,0
2021-08-05,경기,487,1
2021-08-05,경기,487,0
2021-08-05,경남,82,0
2021-08-05,경남,82,0
2021-08-05,경북,60,0
2021-08-05,경북,60,0
2021-08-05,광주,17,0
2021-08-05,광주,17,0
2021-08-05,대구,121,0
2021-08-05,대구,121,0
2021-08-05,대전,70,0
2021-08-05,대전,70,0
2021-08-05,부산,112,0
2021-08-05,부산,112,0
2021-08-05,서울,466,2
2021-08-05,서울,466,0
2021-08-05,세종,15,0
2021-08-05,세종,15,0
2021-08-05,울산,13,0
2021-08-05,울산,13,0
2021-08-05,인천,90,0
2021-08-05,인천,90,0
2021-08-05,전남,20,0
2021-08-05,전남,20,0
2021-08-05,전북,19,0
2021-08-05,전북,19,0
2021-08-05,제주,24,0
2021-08-05,제주,24,0
2021-08-05,충남,71,0
2021-08-05,충남,71,0
2021-08-05,충북,45,0
2021-08-05,충북,45,0
2021-08-05,경기,487,1
2021-08-05,경기,487,0
2021-08-05,대구,121,0
2021-08-05,대구,121,0
2021-08-05,대전,70,0
2021-08-05,대전,70,0
2021-08-05,경남,82,0
2021-08-05,경남,82,0
2021-08-05,경북,60,0
2021-08-05,경북,60,0
2021-08-05,광주,17,0
2021-08-05,광주,17,0
2021-08-05,부산,112,0
2021-08-05,부산,112,0
2021-08-05,서울,466,2
2021-08-05,서울,466,0
2021-08-05,세종,15,0
2021-08-05,세종,15,0
2021-08-05,울산,13,0
2021-08-05,울산,13,0
2021-08-05,인천,90,0
2021-08-05,인천,90,0
2021-08-05,전남,20,0
2021-08-05,전남,20,0
2021-08-05,전북,19,0
2021-08-05,전북,19,0
2021-08-05,제주,24,0
2021-08-05,제주,24,0
2021-08-05,충남,71,0
2021-08-05,충남,71,0
2021-08-05,충북,45,0
2021-08-05,충북,45,0
