 tDate, Area, Confirmeds,Deaths 
2020-05-16,강원,0,0
2020-05-16,경기,4,0
2020-05-16,경남,0,0
2020-05-16,대전,0,0
2020-05-16,부산,0,0
2020-05-16,강원,0,0
2020-05-16,경기,4,0
2020-05-16,경남,0,0
2020-05-16,경북,0,0
2020-05-16,광주,0,0
2020-05-16,대구,1,2
2020-05-16,대전,0,0
2020-05-16,부산,0,0
2020-05-16,서울,5,0
2020-05-16,세종,0,0
2020-05-16,울산,0,0
2020-05-16,인천,0,0
2020-05-16,전남,0,0
2020-05-16,전북,0,0
2020-05-16,제주,0,0
2020-05-16,충남,0,0
2020-05-16,충북,1,0
2020-05-16,경북,0,0
2020-05-16,광주,0,0
2020-05-16,대구,1,2
2020-05-16,서울,5,0
2020-05-16,세종,0,0
2020-05-16,울산,0,0
2020-05-16,인천,0,0
2020-05-16,전남,0,0
2020-05-16,전북,0,0
2020-05-16,제주,0,0
2020-05-16,충남,0,0
2020-05-16,충북,1,0
