 tDate, Area, Confirmeds,Deaths 
2020-11-30,강원,8,0
2020-11-30,강원,8,0
2020-11-30,경기,77,0
2020-11-30,경남,20,0
2020-11-30,경북,4,0
2020-11-30,광주,13,0
2020-11-30,대구,4,0
2020-11-30,대전,5,0
2020-11-30,부산,52,1
2020-11-30,서울,159,1
2020-11-30,세종,1,0
2020-11-30,울산,3,0
2020-11-30,인천,34,0
2020-11-30,전남,4,0
2020-11-30,전북,16,0
2020-11-30,제주,1,0
2020-11-30,충남,5,1
2020-11-30,충북,22,0
2020-11-30,경기,77,0
2020-11-30,대전,5,0
2020-11-30,부산,52,1
2020-11-30,경남,20,0
2020-11-30,경북,4,0
2020-11-30,광주,13,0
2020-11-30,대구,4,0
2020-11-30,서울,159,1
2020-11-30,세종,1,0
2020-11-30,울산,3,0
2020-11-30,인천,34,0
2020-11-30,전남,4,0
2020-11-30,전북,16,0
2020-11-30,제주,1,0
2020-11-30,충남,5,1
2020-11-30,충북,22,0
