 tDate, Area, Confirmeds,Deaths 
2021-05-17,강원,35,0
2021-05-17,경기,150,0
2021-05-17,강원,35,0
2021-05-17,경기,150,0
2021-05-17,경남,30,0
2021-05-17,경북,27,1
2021-05-17,광주,27,0
2021-05-17,대구,19,0
2021-05-17,대전,2,1
2021-05-17,부산,12,0
2021-05-17,서울,195,1
2021-05-17,세종,0,0
2021-05-17,울산,16,0
2021-05-17,인천,14,0
2021-05-17,전남,20,0
2021-05-17,전북,9,0
2021-05-17,제주,15,0
2021-05-17,충남,16,0
2021-05-17,충북,23,0
2021-05-17,대전,2,1
2021-05-17,경남,30,0
2021-05-17,경북,27,1
2021-05-17,광주,27,0
2021-05-17,대구,19,0
2021-05-17,부산,12,0
2021-05-17,서울,195,1
2021-05-17,세종,0,0
2021-05-17,울산,16,0
2021-05-17,인천,14,0
2021-05-17,전남,20,0
2021-05-17,전북,9,0
2021-05-17,제주,15,0
2021-05-17,충남,16,0
2021-05-17,충북,23,0
