 tDate, Area, Confirmeds,Deaths 
2020-07-07,강원,0,0
2020-07-07,경기,13,1
2020-07-07,대전,2,0
2020-07-07,부산,0,0
2020-07-07,강원,0,0
2020-07-07,경기,13,1
2020-07-07,경남,0,0
2020-07-07,경북,0,0
2020-07-07,광주,6,0
2020-07-07,대구,1,0
2020-07-07,대전,2,0
2020-07-07,부산,0,0
2020-07-07,서울,3,0
2020-07-07,세종,0,0
2020-07-07,울산,0,0
2020-07-07,인천,2,0
2020-07-07,전남,0,0
2020-07-07,전북,1,0
2020-07-07,제주,0,0
2020-07-07,충남,0,0
2020-07-07,충북,0,0
2020-07-07,경남,0,0
2020-07-07,경북,0,0
2020-07-07,광주,6,0
2020-07-07,대구,1,0
2020-07-07,서울,3,0
2020-07-07,세종,0,0
2020-07-07,울산,0,0
2020-07-07,인천,2,0
2020-07-07,전남,0,0
2020-07-07,전북,1,0
2020-07-07,제주,0,0
2020-07-07,충남,0,0
2020-07-07,충북,0,0
