tDate,Country,Variant,total_sequences,cluster_sequences,proportion
2020-09-07,Norway,20I.Alpha.V1,28,0,0.000000000000
2020-09-07,Poland,20I.Alpha.V1,2,0,0.000000000000
2020-09-07,Slovakia,20I.Alpha.V1,1,0,0.000000000000
2020-09-07,Slovenia,20I.Alpha.V1,48,0,0.000000000000
2020-09-07,South Korea,20I.Alpha.V1,46,0,0.000000000000
2020-09-07,Spain,20H.Beta.V2,169,0,0.000000000000
2020-09-07,Spain,20I.Alpha.V1,169,0,0.000000000000
2020-09-07,Spain,20J.Gamma.V3,169,0,0.000000000000
2020-09-07,Spain,21A.Delta,169,0,0.000000000000
2020-09-07,Sweden,20H.Beta.V2,21,0,0.000000000000
2020-09-07,Sweden,20I.Alpha.V1,21,0,0.000000000000
2020-09-07,Sweden,21A.Delta,21,0,0.000000000000
2020-09-07,Switzerland,20H.Beta.V2,139,0,0.000000000000
2020-09-07,Switzerland,20I.Alpha.V1,139,0,0.000000000000
2020-09-07,Switzerland,21A.Delta,139,0,0.000000000000
2020-09-07,Turkey,20H.Beta.V2,5,0,0.000000000000
2020-09-07,Turkey,20I.Alpha.V1,5,0,0.000000000000
2020-09-07,United Kingdom,20H.Beta.V2,2624,0,0.000000000000
2020-09-07,United Kingdom,20I.Alpha.V1,2624,0,0.000000000000
2020-09-07,United Kingdom,21A.Delta,2624,0,0.000000000000
2020-09-07,United Kingdom,21B.Kappa,2624,0,0.000000000000
2020-09-07,United Kingdom,21D.Eta,2624,0,0.000000000000
2020-09-07,United States,20H.Beta.V2,1748,0,0.000000000000
2020-09-07,United States,20I.Alpha.V1,1748,0,0.000000000000
2020-09-07,United States,20J.Gamma.V3,1748,0,0.000000000000
2020-09-07,United States,21A.Delta,1748,0,0.000000000000
2020-09-07,United States,21B.Kappa,1748,0,0.000000000000
2020-09-07,United States,21C.Epsilon,1748,2,0.001144164759
2020-09-07,United States,21D.Eta,1748,0,0.000000000000
2020-09-07,United States,21F.Iota,1748,0,0.000000000000
2020-09-07,United States,21G.Lambda,1748,0,0.000000000000
