tDate, Country,Variant,total_sequences,cluster_sequences,proportion
2021-02-08,Angola,20H.Beta.V2,20,5,0.250000000000
2021-02-08,Argentina,20J.Gamma.V3,17,0,0.000000000000
2021-02-08,Aruba,20I.Alpha.V1,58,6,0.103448275862
2021-02-08,Australia,20I.Alpha.V1,23,11,0.478260869565
2021-02-08,Australia,21A.Delta,23,0,0.000000000000
2021-02-08,Austria,20H.Beta.V2,190,23,0.121052631578
2021-02-08,Austria,20I.Alpha.V1,190,69,0.363157894736
2021-02-08,Austria,21A.Delta,190,0,0.000000000000
2021-02-08,Bangladesh,20H.Beta.V2,18,0,0.000000000000
2021-02-08,Belgium,20H.Beta.V2,882,53,0.060090702947
2021-02-08,Belgium,20I.Alpha.V1,882,370,0.419501133786
2021-02-08,Belgium,20J.Gamma.V3,882,8,0.009070294784
2021-02-08,Belgium,21A.Delta,882,0,0.000000000000
2021-02-08,Botswana,20H.Beta.V2,12,12,1.000000000000
2021-02-08,Brazil,20I.Alpha.V1,434,7,0.016129032258
2021-02-08,Brazil,20J.Gamma.V3,434,180,0.414746543778
2021-02-08,Bulgaria,20I.Alpha.V1,115,95,0.826086956521
2021-02-08,Canada,20H.Beta.V2,925,13,0.014054054054
2021-02-08,Canada,20I.Alpha.V1,925,93,0.100540540540
2021-02-08,Canada,20J.Gamma.V3,925,0,0.000000000000
2021-02-08,Canada,21A.Delta,925,0,0.000000000000
2021-02-08,Canada,21C.Epsilon,925,8,0.008648648648
2021-02-08,Canada,21D.Eta,925,10,0.010810810810
2021-02-08,Chile,20J.Gamma.V3,27,0,0.000000000000
2021-02-08,Chile,21G.Lambda,27,1,0.037037037037
2021-02-08,Colombia,20J.Gamma.V3,9,3,0.333333333333
2021-02-08,Croatia,20I.Alpha.V1,121,31,0.256198347107
2021-02-08,Curacao,20I.Alpha.V1,7,1,0.142857142857
2021-02-08,Czechia,20I.Alpha.V1,246,200,0.813008130081
2021-02-08,Denmark,20I.Alpha.V1,2336,722,0.309075342465
2021-02-08,Denmark,21A.Delta,2336,0,0.000000000000
2021-02-08,Denmark,21D.Eta,2336,24,0.010273972602
2021-02-08,Estonia,20I.Alpha.V1,72,11,0.152777777777
2021-02-08,Finland,20H.Beta.V2,689,24,0.034833091436
2021-02-08,Finland,20I.Alpha.V1,689,389,0.564586357039
2021-02-08,France,20H.Beta.V2,1493,148,0.099129269926
2021-02-08,France,20I.Alpha.V1,1493,780,0.522438044206
2021-02-08,France,20J.Gamma.V3,1493,3,0.002009377093
2021-02-08,France,21A.Delta,1493,0,0.000000000000
2021-02-08,France,21D.Eta,1493,1,0.000669792364
2021-02-08,Germany,20H.Beta.V2,3352,42,0.012529832935
2021-02-08,Germany,20I.Alpha.V1,3352,942,0.281026252983
2021-02-08,Germany,20J.Gamma.V3,3352,4,0.001193317422
2021-02-08,Germany,21A.Delta,3352,0,0.000000000000
2021-02-08,Germany,21D.Eta,3352,8,0.002386634844
2021-02-08,Ghana,20I.Alpha.V1,27,20,0.740740740740
2021-02-08,Greece,20I.Alpha.V1,62,30,0.483870967741
2021-02-08,India,20I.Alpha.V1,427,32,0.074941451990
2021-02-08,India,21A.Delta,427,8,0.018735362997
2021-02-08,India,21B.Kappa,427,32,0.074941451990
2021-02-08,Indonesia,21A.Delta,76,0,0.000000000000
2021-02-08,Ireland,20I.Alpha.V1,655,549,0.838167938931
2021-02-08,Ireland,21A.Delta,655,0,0.000000000000
2021-02-08,Israel,20H.Beta.V2,918,35,0.038126361655
2021-02-08,Israel,20I.Alpha.V1,918,676,0.736383442265
2021-02-08,Italy,20I.Alpha.V1,692,352,0.508670520231
2021-02-08,Italy,20J.Gamma.V3,692,29,0.041907514450
2021-02-08,Italy,21A.Delta,692,0,0.000000000000
2021-02-08,Italy,21D.Eta,692,2,0.002890173410
2021-02-08,Japan,20I.Alpha.V1,929,49,0.052744886975
2021-02-08,Japan,21A.Delta,929,0,0.000000000000
2021-02-08,Kenya,20I.Alpha.V1,22,6,0.272727272727
2021-02-08,Latvia,20I.Alpha.V1,156,11,0.070512820512
2021-02-08,Lithuania,20I.Alpha.V1,168,12,0.071428571428
2021-02-08,Luxembourg,20H.Beta.V2,229,14,0.061135371179
2021-02-08,Luxembourg,20I.Alpha.V1,229,117,0.510917030567
2021-02-08,Mexico,20I.Alpha.V1,266,2,0.007518796992
2021-02-08,Mexico,20J.Gamma.V3,266,0,0.000000000000
2021-02-08,Mexico,21A.Delta,266,0,0.000000000000
2021-02-08,Mexico,21C.Epsilon,266,10,0.037593984962
2021-02-08,Mozambique,20H.Beta.V2,25,24,0.960000000000
2021-02-08,Netherlands,20H.Beta.V2,1115,29,0.026008968609
2021-02-08,Netherlands,20I.Alpha.V1,1115,386,0.346188340807
2021-02-08,Netherlands,20J.Gamma.V3,1115,2,0.001793721973
2021-02-08,Netherlands,21A.Delta,1115,0,0.000000000000
2021-02-08,Nigeria,21D.Eta,37,24,0.648648648648
2021-02-08,Norway,20H.Beta.V2,404,11,0.027227722772
2021-02-08,Norway,20I.Alpha.V1,404,122,0.301980198019
2021-02-08,Philippines,20H.Beta.V2,234,6,0.025641025641
2021-02-08,Philippines,20I.Alpha.V1,234,15,0.064102564102
2021-02-08,Poland,20I.Alpha.V1,216,70,0.324074074074
2021-02-08,Portugal,20I.Alpha.V1,277,146,0.527075812274
2021-02-08,Portugal,21A.Delta,277,0,0.000000000000
2021-02-08,Qatar,20H.Beta.V2,37,8,0.216216216216
2021-02-08,Romania,20I.Alpha.V1,22,17,0.772727272727
2021-02-08,Russia,20I.Alpha.V1,44,3,0.068181818181
2021-02-08,Russia,21A.Delta,44,0,0.000000000000
2021-02-08,Singapore,21A.Delta,34,0,0.000000000000
2021-02-08,Sint Maarten,20I.Alpha.V1,5,0,0.000000000000
2021-02-08,Slovakia,20I.Alpha.V1,50,41,0.820000000000
2021-02-08,Slovenia,20I.Alpha.V1,599,21,0.035058430717
2021-02-08,South Africa,20H.Beta.V2,169,165,0.976331360946
2021-02-08,South Africa,21A.Delta,169,0,0.000000000000
2021-02-08,South Korea,20I.Alpha.V1,92,19,0.206521739130
2021-02-08,Spain,20H.Beta.V2,1392,3,0.002155172413
2021-02-08,Spain,20I.Alpha.V1,1392,516,0.370689655172
