tDate, Country,Variant,total_sequences,cluster_sequences,proportion
2021-03-29,Angola,20H.Beta.V2,46,35,0.760869565217
2021-03-29,Argentina,20J.Gamma.V3,70,18,0.257142857142
2021-03-29,Aruba,20I.Alpha.V1,42,33,0.785714285714
2021-03-29,Australia,20I.Alpha.V1,54,27,0.500000000000
2021-03-29,Australia,21A.Delta,54,1,0.018518518518
2021-03-29,Austria,20H.Beta.V2,186,2,0.010752688172
2021-03-29,Austria,20I.Alpha.V1,186,169,0.908602150537
2021-03-29,Austria,21A.Delta,186,0,0.000000000000
2021-03-29,Bangladesh,20H.Beta.V2,54,39,0.722222222222
2021-03-29,Belgium,20H.Beta.V2,1576,68,0.043147208121
2021-03-29,Belgium,20I.Alpha.V1,1576,1274,0.808375634517
2021-03-29,Belgium,20J.Gamma.V3,1576,95,0.060279187817
2021-03-29,Belgium,21A.Delta,1576,0,0.000000000000
2021-03-29,Botswana,20H.Beta.V2,11,10,0.909090909090
2021-03-29,Brazil,20I.Alpha.V1,886,35,0.039503386004
2021-03-29,Brazil,20J.Gamma.V3,886,785,0.886004514672
2021-03-29,Bulgaria,20I.Alpha.V1,293,290,0.989761092150
2021-03-29,Cambodia,20I.Alpha.V1,2,2,1.000000000000
2021-03-29,Canada,20H.Beta.V2,3022,12,0.003970880211
2021-03-29,Canada,20I.Alpha.V1,3022,1343,0.444407677035
2021-03-29,Canada,20J.Gamma.V3,3022,633,0.209463931171
2021-03-29,Canada,21A.Delta,3022,1,0.000330906684
2021-03-29,Canada,21C.Epsilon,3022,17,0.005625413633
2021-03-29,Canada,21D.Eta,3022,166,0.054930509596
2021-03-29,Chile,20J.Gamma.V3,111,32,0.288288288288
2021-03-29,Chile,21G.Lambda,111,39,0.351351351351
2021-03-29,Colombia,20J.Gamma.V3,50,12,0.240000000000
2021-03-29,Croatia,20I.Alpha.V1,344,323,0.938953488372
2021-03-29,Curacao,20I.Alpha.V1,29,28,0.965517241379
2021-03-29,Czechia,20I.Alpha.V1,184,166,0.902173913043
2021-03-29,Denmark,20I.Alpha.V1,3499,3250,0.928836810517
2021-03-29,Denmark,21A.Delta,3499,0,0.000000000000
2021-03-29,Denmark,21D.Eta,3499,83,0.023721063160
2021-03-29,Estonia,20I.Alpha.V1,514,431,0.838521400778
2021-03-29,Finland,20H.Beta.V2,542,136,0.250922509225
2021-03-29,Finland,20I.Alpha.V1,542,335,0.618081180811
2021-03-29,France,20H.Beta.V2,2870,241,0.083972125435
2021-03-29,France,20I.Alpha.V1,2870,2280,0.794425087108
