tDate, Country,Variant,total_sequences,cluster_sequences,proportion
2020-10-05,Angola,20H.Beta.V2,11,8,0.727272727272
2020-10-05,Argentina,20J.Gamma.V3,18,0,0.000000000000
2020-10-05,Australia,20I.Alpha.V1,61,0,0.000000000000
2020-10-05,Australia,21A.Delta,61,0,0.000000000000
2020-10-05,Austria,20H.Beta.V2,15,0,0.000000000000
2020-10-05,Austria,20I.Alpha.V1,15,0,0.000000000000
2020-10-05,Austria,21A.Delta,15,0,0.000000000000
2020-10-05,Bangladesh,20H.Beta.V2,6,0,0.000000000000
2020-10-05,Belgium,20H.Beta.V2,71,0,0.000000000000
2020-10-05,Belgium,20I.Alpha.V1,71,0,0.000000000000
2020-10-05,Belgium,20J.Gamma.V3,71,0,0.000000000000
2020-10-05,Belgium,21A.Delta,71,0,0.000000000000
2020-10-05,Botswana,20H.Beta.V2,4,0,0.000000000000
2020-10-05,Brazil,20I.Alpha.V1,65,0,0.000000000000
2020-10-05,Brazil,20J.Gamma.V3,65,0,0.000000000000
2020-10-05,Canada,20H.Beta.V2,366,0,0.000000000000
2020-10-05,Canada,20I.Alpha.V1,366,0,0.000000000000
2020-10-05,Canada,20J.Gamma.V3,366,0,0.000000000000
2020-10-05,Canada,21A.Delta,366,0,0.000000000000
2020-10-05,Canada,21C.Epsilon,366,0,0.000000000000
2020-10-05,Canada,21D.Eta,366,0,0.000000000000
2020-10-05,Chile,20J.Gamma.V3,30,0,0.000000000000
2020-10-05,Chile,21G.Lambda,30,0,0.000000000000
2020-10-05,Colombia,20J.Gamma.V3,5,0,0.000000000000
2020-10-05,Croatia,20I.Alpha.V1,4,0,0.000000000000
2020-10-05,Curacao,20I.Alpha.V1,0,0,0.000000000000
2020-10-05,Czechia,20I.Alpha.V1,26,0,0.000000000000
2020-10-05,Denmark,20I.Alpha.V1,588,0,0.000000000000
2020-10-05,Denmark,21A.Delta,588,0,0.000000000000
2020-10-05,Denmark,21D.Eta,588,0,0.000000000000
2020-10-05,Estonia,20I.Alpha.V1,38,0,0.000000000000
2020-10-05,Finland,20H.Beta.V2,109,0,0.000000000000
2020-10-05,Finland,20I.Alpha.V1,109,0,0.000000000000
2020-10-05,France,20H.Beta.V2,99,0,0.000000000000
2020-10-05,France,20I.Alpha.V1,99,0,0.000000000000
