tDate, Country,Variant,total_sequences,cluster_sequences,proportion
2021-01-11,Angola,20H.Beta.V2,15,0,0.000000000000
2021-01-11,Argentina,20J.Gamma.V3,9,0,0.000000000000
2021-01-11,Aruba,20I.Alpha.V1,3,0,0.000000000000
2021-01-11,Australia,20I.Alpha.V1,70,15,0.214285714285
2021-01-11,Australia,21A.Delta,70,0,0.000000000000
2021-01-11,Austria,20H.Beta.V2,164,13,0.079268292682
2021-01-11,Austria,20I.Alpha.V1,164,43,0.262195121951
2021-01-11,Austria,21A.Delta,164,0,0.000000000000
2021-01-11,Bangladesh,20H.Beta.V2,18,0,0.000000000000
2021-01-11,Belgium,20H.Beta.V2,333,8,0.024024024024
2021-01-11,Belgium,20I.Alpha.V1,333,102,0.306306306306
2021-01-11,Belgium,20J.Gamma.V3,333,0,0.000000000000
2021-01-11,Belgium,21A.Delta,333,0,0.000000000000
2021-01-11,Botswana,20H.Beta.V2,11,7,0.636363636363
2021-01-11,Brazil,20I.Alpha.V1,355,13,0.036619718309
2021-01-11,Brazil,20J.Gamma.V3,355,78,0.219718309859
2021-01-11,Bulgaria,20I.Alpha.V1,41,15,0.365853658536
2021-01-11,Canada,20H.Beta.V2,1066,6,0.005628517823
2021-01-11,Canada,20I.Alpha.V1,1066,14,0.013133208255
2021-01-11,Canada,20J.Gamma.V3,1066,0,0.000000000000
2021-01-11,Canada,21A.Delta,1066,0,0.000000000000
2021-01-11,Canada,21C.Epsilon,1066,7,0.006566604127
2021-01-11,Canada,21D.Eta,1066,0,0.000000000000
2021-01-11,Chile,20J.Gamma.V3,34,0,0.000000000000
2021-01-11,Chile,21G.Lambda,34,0,0.000000000000
2021-01-11,Colombia,20J.Gamma.V3,46,2,0.043478260869
2021-01-11,Croatia,20I.Alpha.V1,12,0,0.000000000000
2021-01-11,Curacao,20I.Alpha.V1,4,0,0.000000000000
2021-01-11,Czechia,20I.Alpha.V1,97,36,0.371134020618
2021-01-11,Denmark,20I.Alpha.V1,4110,186,0.045255474452
2021-01-11,Denmark,21A.Delta,4110,0,0.000000000000
2021-01-11,Denmark,21D.Eta,4110,0,0.000000000000
2021-01-11,Estonia,20I.Alpha.V1,11,1,0.090909090909
2021-01-11,Finland,20H.Beta.V2,180,2,0.011111111111
2021-01-11,Finland,20I.Alpha.V1,180,42,0.233333333333
2021-01-11,France,20H.Beta.V2,599,33,0.055091819699
2021-01-11,France,20I.Alpha.V1,599,175,0.292153589315
2021-01-11,France,20J.Gamma.V3,599,0,0.000000000000
2021-01-11,France,21A.Delta,599,0,0.000000000000
2021-01-11,France,21D.Eta,599,1,0.001669449081
2021-01-11,Germany,20H.Beta.V2,647,6,0.009273570324
2021-01-11,Germany,20I.Alpha.V1,647,39,0.060278207109
2021-01-11,Germany,20J.Gamma.V3,647,0,0.000000000000
2021-01-11,Germany,21A.Delta,647,0,0.000000000000
2021-01-11,Germany,21D.Eta,647,0,0.000000000000
2021-01-11,Ghana,20I.Alpha.V1,56,34,0.607142857142
2021-01-11,Greece,20I.Alpha.V1,58,10,0.172413793103
2021-01-11,India,20I.Alpha.V1,249,12,0.048192771084
2021-01-11,India,21A.Delta,249,1,0.004016064257
2021-01-11,India,21B.Kappa,249,4,0.016064257028
2021-01-11,Indonesia,21A.Delta,138,1,0.007246376811
2021-01-11,Ireland,20I.Alpha.V1,167,88,0.526946107784
2021-01-11,Ireland,21A.Delta,167,0,0.000000000000
2021-01-11,Israel,20H.Beta.V2,742,19,0.025606469002
2021-01-11,Israel,20I.Alpha.V1,742,308,0.415094339622
2021-01-11,Italy,20I.Alpha.V1,327,77,0.235474006116
2021-01-11,Italy,20J.Gamma.V3,327,1,0.003058103975
2021-01-11,Italy,21A.Delta,327,0,0.000000000000
2021-01-11,Italy,21D.Eta,327,0,0.000000000000
2021-01-11,Japan,20I.Alpha.V1,1735,13,0.007492795389
2021-01-11,Japan,21A.Delta,1735,0,0.000000000000
2021-01-11,Kenya,20I.Alpha.V1,9,0,0.000000000000
2021-01-11,Latvia,20I.Alpha.V1,8,1,0.125000000000
2021-01-11,Lithuania,20I.Alpha.V1,103,0,0.000000000000
2021-01-11,Luxembourg,20H.Beta.V2,108,0,0.000000000000
2021-01-11,Luxembourg,20I.Alpha.V1,108,9,0.083333333333
2021-01-11,Malawi,20H.Beta.V2,17,16,0.941176470588
2021-01-11,Mexico,20I.Alpha.V1,86,0,0.000000000000
2021-01-11,Mexico,20J.Gamma.V3,86,0,0.000000000000
2021-01-11,Mexico,21A.Delta,86,0,0.000000000000
2021-01-11,Mexico,21C.Epsilon,86,3,0.034883720930
2021-01-11,Mozambique,20H.Beta.V2,30,22,0.733333333333
2021-01-11,Netherlands,20H.Beta.V2,724,12,0.016574585635
2021-01-11,Netherlands,20I.Alpha.V1,724,125,0.172651933701
2021-01-11,Netherlands,20J.Gamma.V3,724,0,0.000000000000
2021-01-11,Netherlands,21A.Delta,724,0,0.000000000000
2021-01-11,Nigeria,21D.Eta,85,31,0.364705882352
2021-01-11,Norway,20H.Beta.V2,211,0,0.000000000000
2021-01-11,Norway,20I.Alpha.V1,211,24,0.113744075829
2021-01-11,Philippines,20H.Beta.V2,228,0,0.000000000000
2021-01-11,Philippines,20I.Alpha.V1,228,13,0.057017543859
2021-01-11,Poland,20I.Alpha.V1,67,5,0.074626865671
2021-01-11,Portugal,20I.Alpha.V1,292,49,0.167808219178
2021-01-11,Portugal,21A.Delta,292,0,0.000000000000
2021-01-11,Qatar,20H.Beta.V2,38,0,0.000000000000
2021-01-11,Romania,20I.Alpha.V1,8,1,0.125000000000
2021-01-11,Russia,20I.Alpha.V1,57,0,0.000000000000
2021-01-11,Russia,21A.Delta,57,0,0.000000000000
2021-01-11,Singapore,21A.Delta,34,0,0.000000000000
2021-01-11,Slovakia,20I.Alpha.V1,31,21,0.677419354838
2021-01-11,Slovenia,20I.Alpha.V1,106,1,0.009433962264
2021-01-11,South Africa,20H.Beta.V2,451,419,0.929046563192
2021-01-11,South Africa,21A.Delta,451,0,0.000000000000
2021-01-11,South Korea,20I.Alpha.V1,57,4,0.070175438596
2021-01-11,Spain,20H.Beta.V2,759,0,0.000000000000
2021-01-11,Spain,20I.Alpha.V1,759,259,0.341238471673
2021-01-11,Spain,20J.Gamma.V3,759,0,0.000000000000
2021-01-11,Spain,21A.Delta,759,0,0.000000000000
2021-01-11,Sweden,20H.Beta.V2,509,2,0.003929273084
2021-01-11,Sweden,20I.Alpha.V1,509,55,0.108055009823
2021-01-11,Sweden,21A.Delta,509,0,0.000000000000
2021-01-11,Switzerland,20H.Beta.V2,1734,4,0.002306805074
2021-01-11,Switzerland,20I.Alpha.V1,1734,141,0.081314878892
2021-01-11,Switzerland,21A.Delta,1734,0,0.000000000000
2021-01-11,Thailand,20I.Alpha.V1,22,0,0.000000000000
2021-01-11,Trinidad and Tobago,20J.Gamma.V3,0,0,0.000000000000
2021-01-11,Turkey,20H.Beta.V2,35,0,0.000000000000
2021-01-11,Turkey,20I.Alpha.V1,35,20,0.571428571428
2021-01-11,United Kingdom,20H.Beta.V2,12505,30,0.002399040383
2021-01-11,United Kingdom,20I.Alpha.V1,12505,9516,0.760975609756
2021-01-11,United Kingdom,21A.Delta,12505,0,0.000000000000
2021-01-11,United Kingdom,21B.Kappa,12505,0,0.000000000000
2021-01-11,United Kingdom,21D.Eta,12505,5,0.000399840063
2021-01-11,United States,20H.Beta.V2,13237,3,0.000226637455
2021-01-11,United States,20I.Alpha.V1,13237,188,0.014202613885
2021-01-11,United States,20J.Gamma.V3,13237,1,0.000075545818
2021-01-11,United States,21A.Delta,13237,0,0.000000000000
2021-01-11,United States,21B.Kappa,13237,0,0.000000000000
2021-01-11,United States,21C.Epsilon,13237,1615,0.122006496940
2021-01-11,United States,21D.Eta,13237,4,0.000302183274
2021-01-11,United States,21F.Iota,13237,72,0.005439298934
2021-01-11,United States,21G.Lambda,13237,0,0.000000000000
2021-01-11,Zimbabwe,20H.Beta.V2,84,76,0.904761904761
