tDate, Country,Variant,total_sequences,cluster_sequences,proportion
2021-01-18,Angola,20H.Beta.V2,22,1,0.045454545454
2021-01-18,Argentina,20J.Gamma.V3,8,0,0.000000000000
2021-01-18,Aruba,20I.Alpha.V1,12,0,0.000000000000
2021-01-18,Australia,20I.Alpha.V1,51,16,0.313725490196
2021-01-18,Australia,21A.Delta,51,0,0.000000000000
2021-01-18,Austria,20H.Beta.V2,146,31,0.212328767123
2021-01-18,Austria,20I.Alpha.V1,146,52,0.356164383561
2021-01-18,Austria,21A.Delta,146,0,0.000000000000
2021-01-18,Bangladesh,20H.Beta.V2,22,0,0.000000000000
2021-01-18,Belgium,20H.Beta.V2,538,15,0.027881040892
2021-01-18,Belgium,20I.Alpha.V1,538,202,0.375464684014
2021-01-18,Belgium,20J.Gamma.V3,538,0,0.000000000000
2021-01-18,Belgium,21A.Delta,538,0,0.000000000000
2021-01-18,Botswana,20H.Beta.V2,21,17,0.809523809523
2021-01-18,Brazil,20I.Alpha.V1,377,15,0.039787798408
2021-01-18,Brazil,20J.Gamma.V3,377,93,0.246684350132
2021-01-18,Bulgaria,20I.Alpha.V1,47,26,0.553191489361
2021-01-18,Cambodia,20I.Alpha.V1,0,0,0.000000000000
2021-01-18,Canada,20H.Beta.V2,1178,8,0.006791171477
2021-01-18,Canada,20I.Alpha.V1,1178,24,0.020373514431
2021-01-18,Canada,20J.Gamma.V3,1178,0,0.000000000000
2021-01-18,Canada,21A.Delta,1178,0,0.000000000000
2021-01-18,Canada,21C.Epsilon,1178,8,0.006791171477
2021-01-18,Canada,21D.Eta,1178,1,0.000848896434
2021-01-18,Chile,20J.Gamma.V3,28,0,0.000000000000
2021-01-18,Chile,21G.Lambda,28,0,0.000000000000
2021-01-18,Colombia,20J.Gamma.V3,41,3,0.073170731707
2021-01-18,Croatia,20I.Alpha.V1,19,1,0.052631578947
2021-01-18,Curacao,20I.Alpha.V1,6,0,0.000000000000
2021-01-18,Czechia,20I.Alpha.V1,83,37,0.445783132530
2021-01-18,Denmark,20I.Alpha.V1,4027,306,0.075987087161
2021-01-18,Denmark,21A.Delta,4027,0,0.000000000000
2021-01-18,Denmark,21D.Eta,4027,3,0.000744971442
2021-01-18,Estonia,20I.Alpha.V1,7,0,0.000000000000
2021-01-18,Finland,20H.Beta.V2,300,3,0.010000000000
2021-01-18,Finland,20I.Alpha.V1,300,89,0.296666666666
