tDate, Country,Variant,total_sequences,cluster_sequences,proportion
2021-06-07,Aruba,20I.Alpha.V1,53,10,0.188679245283
2021-06-07,Australia,20I.Alpha.V1,52,8,0.153846153846
2021-06-07,Australia,21A.Delta,52,19,0.365384615384
2021-06-07,Austria,20H.Beta.V2,182,1,0.005494505494
2021-06-07,Austria,20I.Alpha.V1,182,104,0.571428571428
2021-06-07,Austria,21A.Delta,182,63,0.346153846153
2021-06-07,Bangladesh,20H.Beta.V2,29,6,0.206896551724
2021-06-07,Belgium,20H.Beta.V2,1066,9,0.008442776735
2021-06-07,Belgium,20I.Alpha.V1,1066,809,0.758911819887
2021-06-07,Belgium,20J.Gamma.V3,1066,110,0.103189493433
2021-06-07,Belgium,21A.Delta,1066,110,0.103189493433
2021-06-07,Botswana,20H.Beta.V2,47,30,0.638297872340
2021-06-07,Brazil,20I.Alpha.V1,650,8,0.012307692307
2021-06-07,Brazil,20J.Gamma.V3,650,628,0.966153846153
2021-06-07,Bulgaria,20I.Alpha.V1,41,37,0.902439024390
2021-06-07,Cambodia,20I.Alpha.V1,35,27,0.771428571428
2021-06-07,Chile,20J.Gamma.V3,222,154,0.693693693693
2021-06-07,Chile,21G.Lambda,222,53,0.238738738738
2021-06-07,Croatia,20I.Alpha.V1,63,53,0.841269841269
2021-06-07,Curacao,20I.Alpha.V1,2,0,0.000000000000
2021-06-07,Czechia,20I.Alpha.V1,74,57,0.770270270270
2021-06-07,Denmark,20I.Alpha.V1,2940,2891,0.983333333333
2021-06-07,Denmark,21A.Delta,2940,38,0.012925170068
2021-06-07,Denmark,21D.Eta,2940,0,0.000000000000
2021-06-07,France,20H.Beta.V2,1036,123,0.118725868725
2021-06-07,France,20I.Alpha.V1,1036,736,0.710424710424
2021-06-07,France,20J.Gamma.V3,1036,31,0.029922779922
2021-06-07,France,21A.Delta,1036,87,0.083976833976
2021-06-07,France,21D.Eta,1036,16,0.015444015444
2021-06-07,Germany,20H.Beta.V2,3094,24,0.007756948933
2021-06-07,Germany,20I.Alpha.V1,3094,2561,0.827731092436
2021-06-07,Germany,20J.Gamma.V3,3094,55,0.017776341305
2021-06-07,Germany,21A.Delta,3094,306,0.098901098901
2021-06-07,Germany,21D.Eta,3094,16,0.005171299288
2021-06-07,Greece,20I.Alpha.V1,94,57,0.606382978723
2021-06-07,India,20I.Alpha.V1,688,2,0.002906976744
2021-06-07,India,21A.Delta,688,641,0.931686046511
2021-06-07,India,21B.Kappa,688,5,0.007267441860
2021-06-07,Indonesia,21A.Delta,148,115,0.777027027027
2021-06-07,Ireland,20I.Alpha.V1,736,637,0.865489130434
2021-06-07,Ireland,21A.Delta,736,65,0.088315217391
2021-06-07,Italy,20I.Alpha.V1,701,464,0.661911554921
2021-06-07,Italy,20J.Gamma.V3,701,97,0.138373751783
2021-06-07,Italy,21A.Delta,701,101,0.144079885877
2021-06-07,Italy,21D.Eta,701,7,0.009985734664
2021-06-07,Japan,20I.Alpha.V1,900,817,0.907777777777
2021-06-07,Japan,21A.Delta,900,43,0.047777777777
2021-06-07,Lithuania,20I.Alpha.V1,478,444,0.928870292887
2021-06-07,Mexico,20I.Alpha.V1,921,189,0.205211726384
2021-06-07,Mexico,20J.Gamma.V3,921,337,0.365906623235
2021-06-07,Mexico,21A.Delta,921,90,0.097719869706
2021-06-07,Mexico,21C.Epsilon,921,6,0.006514657980
2021-06-07,Netherlands,20H.Beta.V2,1214,0,0.000000000000
2021-06-07,Netherlands,20I.Alpha.V1,1214,1059,0.872322899505
2021-06-07,Netherlands,20J.Gamma.V3,1214,24,0.019769357495
2021-06-07,Netherlands,21A.Delta,1214,108,0.088962108731
2021-06-07,Norway,20H.Beta.V2,283,0,0.000000000000
2021-06-07,Norway,20I.Alpha.V1,283,257,0.908127208480
2021-06-07,Poland,20I.Alpha.V1,392,372,0.948979591836
2021-06-07,Portugal,20I.Alpha.V1,428,175,0.408878504672
2021-06-07,Portugal,21A.Delta,428,232,0.542056074766
2021-06-07,Romania,20I.Alpha.V1,39,32,0.820512820512
2021-06-07,Russia,20I.Alpha.V1,234,6,0.025641025641
2021-06-07,Russia,21A.Delta,234,204,0.871794871794
2021-06-07,Singapore,21A.Delta,113,105,0.929203539823
2021-06-07,Sint Maarten,20I.Alpha.V1,29,28,0.965517241379
2021-06-07,Slovakia,20I.Alpha.V1,244,240,0.983606557377
2021-06-07,Slovenia,20I.Alpha.V1,310,300,0.967741935483
2021-06-07,South Africa,20H.Beta.V2,350,147,0.420000000000
2021-06-07,South Africa,21A.Delta,350,142,0.405714285714
2021-06-07,South Korea,20I.Alpha.V1,180,6,0.033333333333
2021-06-07,Spain,20H.Beta.V2,1259,15,0.011914217633
2021-06-07,Spain,20I.Alpha.V1,1259,908,0.721207307386
2021-06-07,Spain,20J.Gamma.V3,1259,48,0.038125496425
2021-06-07,Spain,21A.Delta,1259,181,0.143764892772
2021-06-07,Sweden,20H.Beta.V2,1337,11,0.008227374719
2021-06-07,Sweden,20I.Alpha.V1,1337,1059,0.792071802543
2021-06-07,Sweden,21A.Delta,1337,252,0.188481675392
2021-06-07,Switzerland,20H.Beta.V2,673,5,0.007429420505
2021-06-07,Switzerland,20I.Alpha.V1,673,574,0.852897473997
2021-06-07,Switzerland,21A.Delta,673,48,0.071322436849
2021-06-07,Thailand,20I.Alpha.V1,28,17,0.607142857142
2021-06-07,Trinidad and Tobago,20J.Gamma.V3,13,13,1.000000000000
2021-06-07,United Kingdom,20H.Beta.V2,17603,13,0.000738510481
2021-06-07,United Kingdom,20I.Alpha.V1,17603,2159,0.122649548372
2021-06-07,United Kingdom,21A.Delta,17603,15370,0.873146622734
2021-06-07,United Kingdom,21B.Kappa,17603,5,0.000284042492
2021-06-07,United Kingdom,21D.Eta,17603,0,0.000000000000
2021-06-07,United States,20H.Beta.V2,5767,22,0.003814808392
2021-06-07,United States,20I.Alpha.V1,5767,3297,0.571701057742
2021-06-07,United States,20J.Gamma.V3,5767,732,0.126929079243
2021-06-07,United States,21A.Delta,5767,855,0.148257326166
2021-06-07,United States,21B.Kappa,5767,0,0.000000000000
2021-06-07,United States,21C.Epsilon,5767,60,0.010404022888
2021-06-07,United States,21D.Eta,5767,8,0.001387203051
2021-06-07,United States,21F.Iota,5767,381,0.066065545344
2021-06-07,United States,21G.Lambda,5767,15,0.002601005722
