tDate,Country,Variant,total_sequences,cluster_sequences,proportion
2020-06-15,Australia,20I.Alpha.V1,78,0,0.000000000000
2020-06-15,Australia,21A.Delta,78,0,0.000000000000
2020-06-15,Austria,20H.Beta.V2,0,0,0.000000000000
2020-06-15,Austria,20I.Alpha.V1,0,0,0.000000000000
2020-06-15,Austria,21A.Delta,0,0,0.000000000000
2020-06-15,Belgium,20H.Beta.V2,13,0,0.000000000000
2020-06-15,Belgium,20I.Alpha.V1,13,0,0.000000000000
2020-06-15,Belgium,20J.Gamma.V3,13,0,0.000000000000
2020-06-15,Belgium,21A.Delta,13,0,0.000000000000
2020-06-15,Canada,20H.Beta.V2,59,0,0.000000000000
2020-06-15,Canada,20I.Alpha.V1,59,0,0.000000000000
2020-06-15,Canada,20J.Gamma.V3,59,0,0.000000000000
2020-06-15,Canada,21A.Delta,59,0,0.000000000000
2020-06-15,Canada,21C.Epsilon,59,0,0.000000000000
2020-06-15,Canada,21D.Eta,59,0,0.000000000000
2020-06-15,Chile,20J.Gamma.V3,15,0,0.000000000000
2020-06-15,Chile,21G.Lambda,15,0,0.000000000000
2020-06-15,Colombia,20J.Gamma.V3,5,0,0.000000000000
2020-06-15,Czechia,20I.Alpha.V1,3,0,0.000000000000
2020-06-15,Denmark,20I.Alpha.V1,76,0,0.000000000000
2020-06-15,Denmark,21A.Delta,76,0,0.000000000000
2020-06-15,Denmark,21D.Eta,76,0,0.000000000000
2020-06-15,Finland,20H.Beta.V2,3,0,0.000000000000
2020-06-15,Finland,20I.Alpha.V1,3,0,0.000000000000
2020-06-15,France,20H.Beta.V2,16,0,0.000000000000
2020-06-15,France,20I.Alpha.V1,16,0,0.000000000000
2020-06-15,France,20J.Gamma.V3,16,0,0.000000000000
2020-06-15,France,21A.Delta,16,0,0.000000000000
2020-06-15,France,21D.Eta,16,0,0.000000000000
2020-06-15,Germany,20H.Beta.V2,88,0,0.000000000000
2020-06-15,Germany,20I.Alpha.V1,88,0,0.000000000000
2020-06-15,Germany,20J.Gamma.V3,88,0,0.000000000000
2020-06-15,Germany,21A.Delta,88,0,0.000000000000
2020-06-15,Germany,21D.Eta,88,0,0.000000000000
2020-06-15,Ireland,20I.Alpha.V1,2,0,0.000000000000
2020-06-15,Ireland,21A.Delta,2,0,0.000000000000
2020-06-15,Israel,20H.Beta.V2,6,0,0.000000000000
2020-06-15,Israel,20I.Alpha.V1,6,0,0.000000000000
2020-06-15,Italy,20I.Alpha.V1,23,0,0.000000000000
2020-06-15,Italy,20J.Gamma.V3,23,0,0.000000000000
2020-06-15,Italy,21A.Delta,23,0,0.000000000000
2020-06-15,Italy,21D.Eta,23,0,0.000000000000
2020-06-15,Japan,20I.Alpha.V1,78,0,0.000000000000
2020-06-15,Japan,21A.Delta,78,0,0.000000000000
2020-06-15,Latvia,20I.Alpha.V1,1,0,0.000000000000
2020-06-15,Luxembourg,20H.Beta.V2,1,0,0.000000000000
2020-06-15,Luxembourg,20I.Alpha.V1,1,0,0.000000000000
2020-06-15,Mexico,20I.Alpha.V1,49,0,0.000000000000
2020-06-15,Mexico,20J.Gamma.V3,49,0,0.000000000000
2020-06-15,Mexico,21A.Delta,49,0,0.000000000000
