tDate, Country,Variant,total_sequences,cluster_sequences,proportion
2020-07-27,Argentina,20J.Gamma.V3,37,0,0.000000000000
2020-07-27,Australia,20I.Alpha.V1,1797,0,0.000000000000
2020-07-27,Australia,21A.Delta,1797,0,0.000000000000
2020-07-27,Austria,20H.Beta.V2,6,0,0.000000000000
2020-07-27,Austria,20I.Alpha.V1,6,0,0.000000000000
2020-07-27,Austria,21A.Delta,6,0,0.000000000000
2020-07-27,Bangladesh,20H.Beta.V2,41,0,0.000000000000
2020-07-27,Belgium,20H.Beta.V2,56,0,0.000000000000
2020-07-27,Belgium,20I.Alpha.V1,56,0,0.000000000000
2020-07-27,Belgium,20J.Gamma.V3,56,0,0.000000000000
2020-07-27,Belgium,21A.Delta,56,0,0.000000000000
2020-07-27,Brazil,20I.Alpha.V1,69,0,0.000000000000
2020-07-27,Brazil,20J.Gamma.V3,69,0,0.000000000000
2020-07-27,Bulgaria,20I.Alpha.V1,0,0,0.000000000000
2020-07-27,Canada,20H.Beta.V2,122,0,0.000000000000
2020-07-27,Canada,20I.Alpha.V1,122,0,0.000000000000
2020-07-27,Canada,20J.Gamma.V3,122,0,0.000000000000
2020-07-27,Canada,21A.Delta,122,0,0.000000000000
2020-07-27,Canada,21C.Epsilon,122,0,0.000000000000
2020-07-27,Canada,21D.Eta,122,0,0.000000000000
2020-07-27,Chile,20J.Gamma.V3,21,0,0.000000000000
2020-07-27,Chile,21G.Lambda,21,0,0.000000000000
2020-07-27,Colombia,20J.Gamma.V3,6,0,0.000000000000
2020-07-27,Czechia,20I.Alpha.V1,10,0,0.000000000000
2020-07-27,Denmark,20I.Alpha.V1,70,0,0.000000000000
2020-07-27,Denmark,21A.Delta,70,0,0.000000000000
2020-07-27,Denmark,21D.Eta,70,0,0.000000000000
2020-07-27,France,20H.Beta.V2,42,0,0.000000000000
2020-07-27,France,20I.Alpha.V1,42,0,0.000000000000
2020-07-27,France,20J.Gamma.V3,42,0,0.000000000000
2020-07-27,France,21A.Delta,42,0,0.000000000000
2020-07-27,France,21D.Eta,42,0,0.000000000000
2020-07-27,Germany,20H.Beta.V2,23,0,0.000000000000
2020-07-27,Germany,20I.Alpha.V1,23,0,0.000000000000
2020-07-27,Germany,20J.Gamma.V3,23,0,0.000000000000
2020-07-27,Germany,21A.Delta,23,0,0.000000000000
2020-07-27,Germany,21D.Eta,23,0,0.000000000000
2020-07-27,Ghana,20I.Alpha.V1,16,0,0.000000000000
2020-07-27,Greece,20I.Alpha.V1,1,0,0.000000000000
2020-07-27,India,20I.Alpha.V1,166,0,0.000000000000
2020-07-27,India,21A.Delta,166,0,0.000000000000
2020-07-27,India,21B.Kappa,166,0,0.000000000000
2020-07-27,Indonesia,21A.Delta,12,0,0.000000000000
2020-07-27,Ireland,20I.Alpha.V1,21,0,0.000000000000
2020-07-27,Ireland,21A.Delta,21,0,0.000000000000
2020-07-27,Israel,20H.Beta.V2,18,0,0.000000000000
2020-07-27,Israel,20I.Alpha.V1,18,0,0.000000000000
2020-07-27,Italy,20I.Alpha.V1,13,0,0.000000000000
2020-07-27,Italy,20J.Gamma.V3,13,0,0.000000000000
2020-07-27,Italy,21A.Delta,13,0,0.000000000000
2020-07-27,Italy,21D.Eta,13,0,0.000000000000
2020-07-27,Japan,20I.Alpha.V1,741,0,0.000000000000
2020-07-27,Japan,21A.Delta,741,0,0.000000000000
2020-07-27,Kenya,20I.Alpha.V1,16,0,0.000000000000
2020-07-27,Latvia,20I.Alpha.V1,7,0,0.000000000000
2020-07-27,Lithuania,20I.Alpha.V1,3,0,0.000000000000
2020-07-27,Luxembourg,20H.Beta.V2,11,0,0.000000000000
2020-07-27,Luxembourg,20I.Alpha.V1,11,0,0.000000000000
2020-07-27,Mexico,20I.Alpha.V1,47,0,0.000000000000
2020-07-27,Mexico,20J.Gamma.V3,47,0,0.000000000000
2020-07-27,Mexico,21A.Delta,47,0,0.000000000000
2020-07-27,Mexico,21C.Epsilon,47,0,0.000000000000
2020-07-27,Netherlands,20H.Beta.V2,33,0,0.000000000000
2020-07-27,Netherlands,20I.Alpha.V1,33,0,0.000000000000
2020-07-27,Netherlands,20J.Gamma.V3,33,0,0.000000000000
2020-07-27,Netherlands,21A.Delta,33,0,0.000000000000
2020-07-27,Nigeria,21D.Eta,4,0,0.000000000000
2020-07-27,Norway,20H.Beta.V2,30,0,0.000000000000
2020-07-27,Norway,20I.Alpha.V1,30,0,0.000000000000
2020-07-27,Qatar,20H.Beta.V2,10,0,0.000000000000
2020-07-27,Romania,20I.Alpha.V1,2,0,0.000000000000
2020-07-27,Russia,20I.Alpha.V1,32,0,0.000000000000
2020-07-27,Russia,21A.Delta,32,0,0.000000000000
2020-07-27,Singapore,21A.Delta,18,0,0.000000000000
2020-07-27,Slovakia,20I.Alpha.V1,0,0,0.000000000000
2020-07-27,Slovenia,20I.Alpha.V1,31,0,0.000000000000
2020-07-27,South Africa,20H.Beta.V2,229,0,0.000000000000
2020-07-27,South Africa,21A.Delta,229,0,0.000000000000
2020-07-27,South Korea,20I.Alpha.V1,52,0,0.000000000000
2020-07-27,Spain,20H.Beta.V2,73,0,0.000000000000
2020-07-27,Spain,20I.Alpha.V1,73,0,0.000000000000
2020-07-27,Spain,20J.Gamma.V3,73,0,0.000000000000
2020-07-27,Spain,21A.Delta,73,0,0.000000000000
2020-07-27,Sweden,20H.Beta.V2,11,0,0.000000000000
2020-07-27,Sweden,20I.Alpha.V1,11,0,0.000000000000
2020-07-27,Sweden,21A.Delta,11,0,0.000000000000
2020-07-27,Switzerland,20H.Beta.V2,76,0,0.000000000000
2020-07-27,Switzerland,20I.Alpha.V1,76,0,0.000000000000
2020-07-27,Switzerland,21A.Delta,76,0,0.000000000000
2020-07-27,Thailand,20I.Alpha.V1,1,0,0.000000000000
2020-07-27,Turkey,20H.Beta.V2,2,0,0.000000000000
2020-07-27,Turkey,20I.Alpha.V1,2,0,0.000000000000
2020-07-27,United Kingdom,20H.Beta.V2,678,0,0.000000000000
2020-07-27,United Kingdom,20I.Alpha.V1,678,0,0.000000000000
2020-07-27,United Kingdom,21A.Delta,678,0,0.000000000000
2020-07-27,United Kingdom,21B.Kappa,678,0,0.000000000000
2020-07-27,United Kingdom,21D.Eta,678,0,0.000000000000
2020-07-27,United States,20H.Beta.V2,2333,0,0.000000000000
2020-07-27,United States,20I.Alpha.V1,2333,1,0.000428632661
2020-07-27,United States,20J.Gamma.V3,2333,0,0.000000000000
2020-07-27,United States,21A.Delta,2333,0,0.000000000000
2020-07-27,United States,21B.Kappa,2333,0,0.000000000000
2020-07-27,United States,21C.Epsilon,2333,0,0.000000000000
2020-07-27,United States,21D.Eta,2333,0,0.000000000000
2020-07-27,United States,21F.Iota,2333,0,0.000000000000
2020-07-27,United States,21G.Lambda,2333,0,0.000000000000
2020-07-27,Zimbabwe,20H.Beta.V2,5,0,0.000000000000
