tDate, Country,Variant,total_sequences,cluster_sequences,proportion
2021-03-15,Angola,20H.Beta.V2,64,45,0.703125000000
2021-03-15,Argentina,20J.Gamma.V3,54,8,0.148148148148
2021-03-15,Aruba,20I.Alpha.V1,53,31,0.584905660377
2021-03-15,Australia,20I.Alpha.V1,48,23,0.479166666666
2021-03-15,Australia,21A.Delta,48,0,0.000000000000
2021-03-15,Austria,20H.Beta.V2,272,14,0.051470588235
2021-03-15,Austria,20I.Alpha.V1,272,216,0.794117647058
2021-03-15,Austria,21A.Delta,272,0,0.000000000000
2021-03-15,Bangladesh,20H.Beta.V2,50,33,0.660000000000
2021-03-15,Belgium,20H.Beta.V2,1344,111,0.082589285714
2021-03-15,Belgium,20I.Alpha.V1,1344,966,0.718750000000
2021-03-15,Belgium,20J.Gamma.V3,1344,58,0.043154761904
2021-03-15,Belgium,21A.Delta,1344,0,0.000000000000
2021-03-15,Botswana,20H.Beta.V2,23,22,0.956521739130
2021-03-15,Brazil,20I.Alpha.V1,648,23,0.035493827160
2021-03-15,Brazil,20J.Gamma.V3,648,546,0.842592592592
2021-03-15,Bulgaria,20I.Alpha.V1,279,272,0.974910394265
2021-03-15,Cambodia,20I.Alpha.V1,6,6,1.000000000000
2021-03-15,Canada,20H.Beta.V2,2343,12,0.005121638924
2021-03-15,Canada,20I.Alpha.V1,2343,1027,0.438326931284
2021-03-15,Canada,20J.Gamma.V3,2343,181,0.077251387110
2021-03-15,Canada,21A.Delta,2343,0,0.000000000000
2021-03-15,Canada,21C.Epsilon,2343,26,0.011096884336
2021-03-15,Canada,21D.Eta,2343,83,0.035424669227
2021-03-15,Chile,20J.Gamma.V3,58,10,0.172413793103
2021-03-15,Chile,21G.Lambda,58,16,0.275862068965
2021-03-15,Colombia,20J.Gamma.V3,40,7,0.175000000000
2021-03-15,Croatia,20I.Alpha.V1,303,248,0.818481848184
2021-03-15,Curacao,20I.Alpha.V1,27,25,0.925925925925
2021-03-15,Czechia,20I.Alpha.V1,246,197,0.800813008130
2021-03-15,Denmark,20I.Alpha.V1,3015,2698,0.894859038142
2021-03-15,Denmark,21A.Delta,3015,0,0.000000000000
2021-03-15,Denmark,21D.Eta,3015,73,0.024212271973
2021-03-15,Estonia,20I.Alpha.V1,394,294,0.746192893401
2021-03-15,Finland,20H.Beta.V2,837,145,0.173237753882
2021-03-15,Finland,20I.Alpha.V1,837,546,0.652329749103
2021-03-15,France,20H.Beta.V2,2532,198,0.078199052132
2021-03-15,France,20I.Alpha.V1,2532,1912,0.755134281200
2021-03-15,France,20J.Gamma.V3,2532,19,0.007503949447
2021-03-15,France,21A.Delta,2532,0,0.000000000000
2021-03-15,France,21D.Eta,2532,26,0.010268562401
2021-03-15,Germany,20H.Beta.V2,6724,162,0.024092801903
2021-03-15,Germany,20I.Alpha.V1,6724,4922,0.732004759071
2021-03-15,Germany,20J.Gamma.V3,6724,16,0.002379535990
2021-03-15,Germany,21A.Delta,6724,0,0.000000000000
2021-03-15,Germany,21D.Eta,6724,39,0.005800118976
2021-03-15,Ghana,20I.Alpha.V1,23,14,0.608695652173
2021-03-15,Greece,20I.Alpha.V1,540,502,0.929629629629
2021-03-15,India,20I.Alpha.V1,1311,371,0.282990083905
2021-03-15,India,21A.Delta,1311,78,0.059496567505
2021-03-15,India,21B.Kappa,1311,302,0.230358504958
2021-03-15,Indonesia,21A.Delta,95,0,0.000000000000
2021-03-15,Ireland,20I.Alpha.V1,790,753,0.953164556962
2021-03-15,Ireland,21A.Delta,790,0,0.000000000000
2021-03-15,Israel,20H.Beta.V2,556,10,0.017985611510
2021-03-15,Israel,20I.Alpha.V1,556,529,0.951438848920
2021-03-15,Italy,20I.Alpha.V1,2274,1773,0.779683377308
2021-03-15,Italy,20J.Gamma.V3,2274,81,0.035620052770
2021-03-15,Italy,21A.Delta,2274,0,0.000000000000
