tDate, Country,Variant,total_sequences,cluster_sequences,proportion
2020-12-14,Argentina,20J.Gamma.V3,21,0,0.000000000000
2020-12-14,Australia,20I.Alpha.V1,48,3,0.062500000000
2020-12-14,Australia,21A.Delta,48,0,0.000000000000
2020-12-14,Austria,20H.Beta.V2,32,0,0.000000000000
2020-12-14,Austria,20I.Alpha.V1,32,0,0.000000000000
2020-12-14,Austria,21A.Delta,32,0,0.000000000000
2020-12-14,Bangladesh,20H.Beta.V2,20,0,0.000000000000
2020-12-14,Belgium,20H.Beta.V2,122,0,0.000000000000
2020-12-14,Belgium,20I.Alpha.V1,122,1,0.008196721311
2020-12-14,Belgium,20J.Gamma.V3,122,0,0.000000000000
2020-12-14,Belgium,21A.Delta,122,0,0.000000000000
2020-12-14,Botswana,20H.Beta.V2,6,1,0.166666666666
2020-12-14,Brazil,20I.Alpha.V1,178,0,0.000000000000
2020-12-14,Brazil,20J.Gamma.V3,178,12,0.067415730337
2020-12-14,Bulgaria,20I.Alpha.V1,18,0,0.000000000000
2020-12-14,Cambodia,20I.Alpha.V1,2,0,0.000000000000
2020-12-14,Canada,20H.Beta.V2,687,0,0.000000000000
2020-12-14,Canada,20I.Alpha.V1,687,1,0.001455604075
2020-12-14,Canada,20J.Gamma.V3,687,0,0.000000000000
2020-12-14,Canada,21A.Delta,687,0,0.000000000000
2020-12-14,Canada,21C.Epsilon,687,0,0.000000000000
2020-12-14,Canada,21D.Eta,687,1,0.001455604075
2020-12-14,Chile,20J.Gamma.V3,12,0,0.000000000000
2020-12-14,Chile,21G.Lambda,12,0,0.000000000000
2020-12-14,Colombia,20J.Gamma.V3,12,0,0.000000000000
2020-12-14,Croatia,20I.Alpha.V1,0,0,0.000000000000
2020-12-14,Curacao,20I.Alpha.V1,2,0,0.000000000000
2020-12-14,Czechia,20I.Alpha.V1,6,0,0.000000000000
2020-12-14,Denmark,20I.Alpha.V1,3956,20,0.005055611729
2020-12-14,Denmark,21A.Delta,3956,0,0.000000000000
2020-12-14,Denmark,21D.Eta,3956,0,0.000000000000
2020-12-14,Estonia,20I.Alpha.V1,1,0,0.000000000000
2020-12-14,Finland,20H.Beta.V2,61,0,0.000000000000
2020-12-14,Finland,20I.Alpha.V1,61,1,0.016393442622
2020-12-14,France,20H.Beta.V2,126,0,0.000000000000
2020-12-14,France,20I.Alpha.V1,126,2,0.015873015873
2020-12-14,France,20J.Gamma.V3,126,0,0.000000000000
2020-12-14,France,21A.Delta,126,0,0.000000000000
2020-12-14,France,21D.Eta,126,0,0.000000000000
2020-12-14,Germany,20H.Beta.V2,406,0,0.000000000000
2020-12-14,Germany,20I.Alpha.V1,406,3,0.007389162561
2020-12-14,Germany,20J.Gamma.V3,406,0,0.000000000000
2020-12-14,Germany,21A.Delta,406,0,0.000000000000
2020-12-14,Germany,21D.Eta,406,0,0.000000000000
2020-12-14,Ghana,20I.Alpha.V1,11,0,0.000000000000
2020-12-14,Greece,20I.Alpha.V1,97,2,0.020618556701
2020-12-14,India,20I.Alpha.V1,442,5,0.011312217194
2020-12-14,India,21A.Delta,442,1,0.002262443438
2020-12-14,India,21B.Kappa,442,1,0.002262443438
2020-12-14,Indonesia,21A.Delta,28,0,0.000000000000
2020-12-14,Ireland,20I.Alpha.V1,39,4,0.102564102564
2020-12-14,Ireland,21A.Delta,39,0,0.000000000000
2020-12-14,Israel,20H.Beta.V2,43,0,0.000000000000
2020-12-14,Israel,20I.Alpha.V1,43,5,0.116279069767
2020-12-14,Italy,20I.Alpha.V1,217,11,0.050691244239
2020-12-14,Italy,20J.Gamma.V3,217,0,0.000000000000
2020-12-14,Italy,21A.Delta,217,0,0.000000000000
2020-12-14,Italy,21D.Eta,217,0,0.000000000000
2020-12-14,Japan,20I.Alpha.V1,1076,2,0.001858736059
2020-12-14,Japan,21A.Delta,1076,0,0.000000000000
2020-12-14,Kenya,20I.Alpha.V1,24,0,0.000000000000
2020-12-14,Latvia,20I.Alpha.V1,1,0,0.000000000000
2020-12-14,Lithuania,20I.Alpha.V1,115,0,0.000000000000
2020-12-14,Luxembourg,20H.Beta.V2,341,0,0.000000000000
2020-12-14,Luxembourg,20I.Alpha.V1,341,0,0.000000000000
2020-12-14,Mexico,20I.Alpha.V1,110,0,0.000000000000
2020-12-14,Mexico,20J.Gamma.V3,110,0,0.000000000000
2020-12-14,Mexico,21A.Delta,110,0,0.000000000000
2020-12-14,Mexico,21C.Epsilon,110,12,0.109090909090
2020-12-14,Mozambique,20H.Beta.V2,7,0,0.000000000000
2020-12-14,Netherlands,20H.Beta.V2,361,0,0.000000000000
2020-12-14,Netherlands,20I.Alpha.V1,361,10,0.027700831024
2020-12-14,Netherlands,20J.Gamma.V3,361,0,0.000000000000
2020-12-14,Netherlands,21A.Delta,361,0,0.000000000000
2020-12-14,Nigeria,21D.Eta,15,0,0.000000000000
2020-12-14,Norway,20H.Beta.V2,113,0,0.000000000000
2020-12-14,Norway,20I.Alpha.V1,113,4,0.035398230088
2020-12-14,Philippines,20H.Beta.V2,141,0,0.000000000000
2020-12-14,Philippines,20I.Alpha.V1,141,0,0.000000000000
2020-12-14,Poland,20I.Alpha.V1,22,0,0.000000000000
