tDate, Country,Variant,total_sequences,cluster_sequences,proportion
2021-04-05,Angola,20H.Beta.V2,32,20,0.625000000000
2021-04-05,Argentina,20J.Gamma.V3,74,23,0.310810810810
2021-04-05,Aruba,20I.Alpha.V1,55,43,0.781818181818
2021-04-05,Australia,20I.Alpha.V1,57,30,0.526315789473
2021-04-05,Australia,21A.Delta,57,2,0.035087719298
2021-04-05,Austria,20H.Beta.V2,154,3,0.019480519480
2021-04-05,Austria,20I.Alpha.V1,154,139,0.902597402597
2021-04-05,Austria,21A.Delta,154,0,0.000000000000
2021-04-05,Bangladesh,20H.Beta.V2,56,43,0.767857142857
2021-04-05,Belgium,20H.Beta.V2,1510,48,0.031788079470
2021-04-05,Belgium,20I.Alpha.V1,1510,1234,0.817218543046
2021-04-05,Belgium,20J.Gamma.V3,1510,111,0.073509933774
2021-04-05,Belgium,21A.Delta,1510,1,0.000662251655
2021-04-05,Brazil,20I.Alpha.V1,931,39,0.041890440386
2021-04-05,Brazil,20J.Gamma.V3,931,839,0.901181525241
2021-04-05,Bulgaria,20I.Alpha.V1,252,250,0.992063492063
2021-04-05,Cambodia,20I.Alpha.V1,6,5,0.833333333333
2021-04-05,Canada,20H.Beta.V2,2695,17,0.006307977736
2021-04-05,Canada,20I.Alpha.V1,2695,1070,0.397031539888
2021-04-05,Canada,20J.Gamma.V3,2695,685,0.254174397031
2021-04-05,Canada,21A.Delta,2695,6,0.002226345083
2021-04-05,Canada,21C.Epsilon,2695,14,0.005194805194
2021-04-05,Canada,21D.Eta,2695,195,0.072356215213
2021-04-05,Chile,20J.Gamma.V3,137,45,0.328467153284
2021-04-05,Chile,21G.Lambda,137,49,0.357664233576
2021-04-05,Colombia,20J.Gamma.V3,94,30,0.319148936170
2021-04-05,Croatia,20I.Alpha.V1,322,308,0.956521739130
2021-04-05,Curacao,20I.Alpha.V1,29,28,0.965517241379
2021-04-05,Czechia,20I.Alpha.V1,176,164,0.931818181818
2021-04-05,Denmark,20I.Alpha.V1,3506,3305,0.942669709070
2021-04-05,Denmark,21A.Delta,3506,2,0.000570450656
2021-04-05,Denmark,21D.Eta,3506,59,0.016828294352
2021-04-05,Estonia,20I.Alpha.V1,451,399,0.884700665188
2021-04-05,Finland,20H.Beta.V2,407,108,0.265356265356
2021-04-05,Finland,20I.Alpha.V1,407,258,0.633906633906
2021-04-05,France,20H.Beta.V2,2592,236,0.091049382716
2021-04-05,France,20I.Alpha.V1,2592,2047,0.789737654320
2021-04-05,France,20J.Gamma.V3,2592,36,0.013888888888
2021-04-05,France,21A.Delta,2592,0,0.000000000000
2021-04-05,France,21D.Eta,2592,56,0.021604938271
2021-04-05,Germany,20H.Beta.V2,8280,167,0.020169082125
2021-04-05,Germany,20I.Alpha.V1,8280,7431,0.897463768115
2021-04-05,Germany,20J.Gamma.V3,8280,17,0.002053140096
2021-04-05,Germany,21A.Delta,8280,4,0.000483091787
2021-04-05,Germany,21D.Eta,8280,66,0.007971014492
2021-04-05,Ghana,20I.Alpha.V1,15,8,0.533333333333
2021-04-05,Greece,20I.Alpha.V1,250,218,0.872000000000
2021-04-05,India,20I.Alpha.V1,1722,300,0.174216027874
2021-04-05,India,21A.Delta,1722,516,0.299651567944
2021-04-05,India,21B.Kappa,1722,479,0.278164924506
2021-04-05,Indonesia,21A.Delta,24,0,0.000000000000
2021-04-05,Ireland,20I.Alpha.V1,664,625,0.941265060240
2021-04-05,Ireland,21A.Delta,664,1,0.001506024096
2021-04-05,Israel,20H.Beta.V2,403,1,0.002481389578
2021-04-05,Israel,20I.Alpha.V1,403,388,0.962779156327
2021-04-05,Italy,20I.Alpha.V1,1610,1425,0.885093167701
2021-04-05,Italy,20J.Gamma.V3,1610,68,0.042236024844
2021-04-05,Italy,21A.Delta,1610,0,0.000000000000
2021-04-05,Italy,21D.Eta,1610,22,0.013664596273
2021-04-05,Japan,20I.Alpha.V1,2125,1227,0.577411764705
2021-04-05,Japan,21A.Delta,2125,3,0.001411764705
2021-04-05,Kenya,20I.Alpha.V1,64,45,0.703125000000
2021-04-05,Latvia,20I.Alpha.V1,281,209,0.743772241992
2021-04-05,Lithuania,20I.Alpha.V1,858,696,0.811188811188
2021-04-05,Luxembourg,20H.Beta.V2,393,73,0.185750636132
2021-04-05,Luxembourg,20I.Alpha.V1,393,300,0.763358778625
2021-04-05,Malawi,20H.Beta.V2,7,7,1.000000000000
