tDate, Country,Variant,total_sequences,cluster_sequences,proportion
2021-04-26,Argentina,20J.Gamma.V3,114,45,0.394736842105
2021-04-26,Aruba,20I.Alpha.V1,71,45,0.633802816901
2021-04-26,Australia,20I.Alpha.V1,87,29,0.333333333333
2021-04-26,Australia,21A.Delta,87,32,0.367816091954
2021-04-26,Austria,20H.Beta.V2,163,2,0.012269938650
2021-04-26,Austria,20I.Alpha.V1,163,145,0.889570552147
2021-04-26,Austria,21A.Delta,163,0,0.000000000000
2021-04-26,Bangladesh,20H.Beta.V2,33,24,0.727272727272
2021-04-26,Belgium,20H.Beta.V2,1283,25,0.019485580670
2021-04-26,Belgium,20I.Alpha.V1,1283,1038,0.809041309431
2021-04-26,Belgium,20J.Gamma.V3,1283,115,0.089633671083
2021-04-26,Belgium,21A.Delta,1283,23,0.017926734216
2021-04-26,Botswana,20H.Beta.V2,1,1,1.000000000000
2021-04-26,Brazil,20I.Alpha.V1,955,27,0.028272251308
2021-04-26,Brazil,20J.Gamma.V3,955,901,0.943455497382
2021-04-26,Bulgaria,20I.Alpha.V1,138,138,1.000000000000
2021-04-26,Cambodia,20I.Alpha.V1,25,25,1.000000000000
2021-04-26,Canada,20H.Beta.V2,2316,24,0.010362694300
2021-04-26,Canada,20I.Alpha.V1,2316,1177,0.508203799654
2021-04-26,Canada,20J.Gamma.V3,2316,569,0.245682210708
2021-04-26,Canada,21A.Delta,2316,41,0.017702936096
2021-04-26,Canada,21C.Epsilon,2316,25,0.010794473229
2021-04-26,Canada,21D.Eta,2316,56,0.024179620034
2021-04-26,Chile,20J.Gamma.V3,229,100,0.436681222707
2021-04-26,Chile,21G.Lambda,229,75,0.327510917030
2021-04-26,Colombia,20J.Gamma.V3,110,34,0.309090909090
2021-04-26,Croatia,20I.Alpha.V1,288,236,0.819444444444
2021-04-26,Curacao,20I.Alpha.V1,25,23,0.920000000000
2021-04-26,Czechia,20I.Alpha.V1,239,214,0.895397489539
2021-04-26,Denmark,20I.Alpha.V1,3773,3634,0.963159289689
2021-04-26,Denmark,21A.Delta,3773,10,0.002650410813
2021-04-26,Denmark,21D.Eta,3773,11,0.002915451895
2021-04-26,Estonia,20I.Alpha.V1,177,173,0.977401129943
2021-04-26,Finland,20H.Beta.V2,284,48,0.169014084507
2021-04-26,Finland,20I.Alpha.V1,284,217,0.764084507042
2021-04-26,France,20H.Beta.V2,2039,218,0.106915154487
2021-04-26,France,20I.Alpha.V1,2039,1569,0.769494850416
2021-04-26,France,20J.Gamma.V3,2039,54,0.026483570377
2021-04-26,France,21A.Delta,2039,15,0.007356547327
2021-04-26,France,21D.Eta,2039,67,0.032859244727
2021-04-26,Germany,20H.Beta.V2,9807,156,0.015907005200
2021-04-26,Germany,20I.Alpha.V1,9807,9242,0.942388090139
2021-04-26,Germany,20J.Gamma.V3,9807,41,0.004180687264
2021-04-26,Germany,21A.Delta,9807,55,0.005608239012
2021-04-26,Germany,21D.Eta,9807,52,0.005302335066
2021-04-26,Ghana,20I.Alpha.V1,8,4,0.500000000000
2021-04-26,Greece,20I.Alpha.V1,530,433,0.816981132075
2021-04-26,India,20I.Alpha.V1,1616,99,0.061262376237
2021-04-26,India,21A.Delta,1616,1055,0.652846534653
2021-04-26,India,21B.Kappa,1616,168,0.103960396039
2021-04-26,Indonesia,21A.Delta,26,5,0.192307692307
2021-04-26,Ireland,20I.Alpha.V1,862,778,0.902552204176
2021-04-26,Ireland,21A.Delta,862,22,0.025522041763
2021-04-26,Israel,20H.Beta.V2,207,0,0.000000000000
2021-04-26,Israel,20I.Alpha.V1,207,189,0.913043478260
2021-04-26,Italy,20I.Alpha.V1,1786,1580,0.884658454647
2021-04-26,Italy,20J.Gamma.V3,1786,93,0.052071668533
2021-04-26,Italy,21A.Delta,1786,20,0.011198208286
2021-04-26,Italy,21D.Eta,1786,35,0.019596864501
2021-04-26,Japan,20I.Alpha.V1,3055,2319,0.759083469721
2021-04-26,Japan,21A.Delta,3055,21,0.006873977086
2021-04-26,Kenya,20I.Alpha.V1,45,28,0.622222222222
2021-04-26,Latvia,20I.Alpha.V1,351,315,0.897435897435
2021-04-26,Lithuania,20I.Alpha.V1,807,748,0.926889714993
2021-04-26,Luxembourg,20H.Beta.V2,466,42,0.090128755364
2021-04-26,Luxembourg,20I.Alpha.V1,466,396,0.849785407725
2021-04-26,Malawi,20H.Beta.V2,9,2,0.222222222222
2021-04-26,Mexico,20I.Alpha.V1,628,71,0.113057324840
2021-04-26,Mexico,20J.Gamma.V3,628,37,0.058917197452
2021-04-26,Mexico,21A.Delta,628,1,0.001592356687
2021-04-26,Mexico,21C.Epsilon,628,21,0.033439490445
2021-04-26,Mozambique,20H.Beta.V2,1,0,0.000000000000
2021-04-26,Netherlands,20H.Beta.V2,1832,24,0.013100436681
2021-04-26,Netherlands,20I.Alpha.V1,1832,1740,0.949781659388
2021-04-26,Netherlands,20J.Gamma.V3,1832,36,0.019650655021
2021-04-26,Netherlands,21A.Delta,1832,11,0.006004366812
2021-04-26,Nigeria,21D.Eta,1,1,1.000000000000
2021-04-26,Norway,20H.Beta.V2,473,3,0.006342494714
2021-04-26,Norway,20I.Alpha.V1,473,458,0.968287526427
2021-04-26,Philippines,20H.Beta.V2,1,0,0.000000000000
2021-04-26,Philippines,20I.Alpha.V1,1,0,0.000000000000
2021-04-26,Poland,20I.Alpha.V1,1345,1325,0.985130111524
2021-04-26,Portugal,20I.Alpha.V1,240,207,0.862500000000
2021-04-26,Portugal,21A.Delta,240,2,0.008333333333
2021-04-26,Qatar,20H.Beta.V2,65,43,0.661538461538
2021-04-26,Romania,20I.Alpha.V1,40,35,0.875000000000
2021-04-26,Russia,20I.Alpha.V1,134,25,0.186567164179
2021-04-26,Russia,21A.Delta,134,5,0.037313432835
2021-04-26,Singapore,21A.Delta,93,46,0.494623655913
2021-04-26,Sint Maarten,20I.Alpha.V1,13,11,0.846153846153
2021-04-26,Slovakia,20I.Alpha.V1,187,184,0.983957219251
2021-04-26,Slovenia,20I.Alpha.V1,917,818,0.892039258451
2021-04-26,South Africa,20H.Beta.V2,151,133,0.880794701986
2021-04-26,South Africa,21A.Delta,151,4,0.026490066225
2021-04-26,South Korea,20I.Alpha.V1,234,68,0.290598290598
2021-04-26,Spain,20H.Beta.V2,1277,25,0.019577133907
2021-04-26,Spain,20I.Alpha.V1,1277,1079,0.844949099451
2021-04-26,Spain,20J.Gamma.V3,1277,79,0.061863743148
2021-04-26,Spain,21A.Delta,1277,8,0.006264682850
2021-04-26,Sweden,20H.Beta.V2,2647,66,0.024933887419
2021-04-26,Sweden,20I.Alpha.V1,2647,2532,0.956554590102
2021-04-26,Sweden,21A.Delta,2647,4,0.001511144692
2021-04-26,Switzerland,20H.Beta.V2,1865,18,0.009651474530
2021-04-26,Switzerland,20I.Alpha.V1,1865,1741,0.933512064343
2021-04-26,Switzerland,21A.Delta,1865,11,0.005898123324
2021-04-26,Thailand,20I.Alpha.V1,38,36,0.947368421052
2021-04-26,Trinidad and Tobago,20J.Gamma.V3,72,34,0.472222222222
2021-04-26,Turkey,20H.Beta.V2,53,0,0.000000000000
2021-04-26,Turkey,20I.Alpha.V1,53,0,0.000000000000
2021-04-26,United Kingdom,20H.Beta.V2,7296,55,0.007538377192
2021-04-26,United Kingdom,20I.Alpha.V1,7296,6518,0.893366228070
2021-04-26,United Kingdom,21A.Delta,7296,538,0.073739035087
2021-04-26,United Kingdom,21B.Kappa,7296,69,0.009457236842
2021-04-26,United Kingdom,21D.Eta,7296,20,0.002741228070
2021-04-26,United States,20H.Beta.V2,30371,213,0.007013269237
2021-04-26,United States,20I.Alpha.V1,30371,19609,0.645648809719
2021-04-26,United States,20J.Gamma.V3,30371,2247,0.073985051529
2021-04-26,United States,21A.Delta,30371,268,0.008824207303
2021-04-26,United States,21B.Kappa,30371,46,0.001514602746
2021-04-26,United States,21C.Epsilon,30371,1362,0.044845411741
2021-04-26,United States,21D.Eta,30371,106,0.003490171545
2021-04-26,United States,21F.Iota,30371,3302,0.108722136248
2021-04-26,United States,21G.Lambda,30371,61,0.002008494945
