tDate, Country,Variant,total_sequences,cluster_sequences,proportion
2021-03-01,Angola,20H.Beta.V2,43,24,0.558139534883
2021-03-01,Argentina,20J.Gamma.V3,19,1,0.052631578947
2021-03-01,Aruba,20I.Alpha.V1,66,31,0.469696969696
2021-03-01,Australia,20I.Alpha.V1,29,14,0.482758620689
2021-03-01,Australia,21A.Delta,29,0,0.000000000000
2021-03-01,Austria,20H.Beta.V2,206,17,0.082524271844
2021-03-01,Austria,20I.Alpha.V1,206,131,0.635922330097
2021-03-01,Austria,21A.Delta,206,0,0.000000000000
2021-03-01,Bangladesh,20H.Beta.V2,14,4,0.285714285714
2021-03-01,Belgium,20H.Beta.V2,1096,100,0.091240875912
2021-03-01,Belgium,20I.Alpha.V1,1096,637,0.581204379562
2021-03-01,Belgium,20J.Gamma.V3,1096,36,0.032846715328
2021-03-01,Belgium,21A.Delta,1096,0,0.000000000000
2021-03-01,Botswana,20H.Beta.V2,5,5,1.000000000000
2021-03-01,Brazil,20I.Alpha.V1,588,15,0.025510204081
2021-03-01,Brazil,20J.Gamma.V3,588,427,0.726190476190
2021-03-01,Bulgaria,20I.Alpha.V1,175,165,0.942857142857
2021-03-01,Cambodia,20I.Alpha.V1,8,7,0.875000000000
2021-03-01,Canada,20H.Beta.V2,1437,13,0.009046624913
2021-03-01,Canada,20I.Alpha.V1,1437,471,0.327766179540
2021-03-01,Canada,20J.Gamma.V3,1437,19,0.013221990257
2021-03-01,Canada,21A.Delta,1437,0,0.000000000000
2021-03-01,Canada,21C.Epsilon,1437,14,0.009742519137
2021-03-01,Canada,21D.Eta,1437,62,0.043145441892
2021-03-01,Chile,20J.Gamma.V3,39,2,0.051282051282
2021-03-01,Chile,21G.Lambda,39,5,0.128205128205
2021-03-01,Colombia,20J.Gamma.V3,22,2,0.090909090909
2021-03-01,Croatia,20I.Alpha.V1,273,158,0.578754578754
2021-03-01,Curacao,20I.Alpha.V1,22,18,0.818181818181
2021-03-01,Czechia,20I.Alpha.V1,260,192,0.738461538461
2021-03-01,Denmark,20I.Alpha.V1,2591,1961,0.756850636819
2021-03-01,Denmark,21A.Delta,2591,0,0.000000000000
2021-03-01,Denmark,21D.Eta,2591,50,0.019297568506
2021-03-01,Estonia,20I.Alpha.V1,182,77,0.423076923076
2021-03-01,Finland,20H.Beta.V2,811,73,0.090012330456
2021-03-01,Finland,20I.Alpha.V1,811,498,0.614056720098
2021-03-01,France,20H.Beta.V2,1760,160,0.090909090909
2021-03-01,France,20I.Alpha.V1,1760,1077,0.611931818181
2021-03-01,France,20J.Gamma.V3,1760,9,0.005113636363
2021-03-01,France,21A.Delta,1760,0,0.000000000000
2021-03-01,France,21D.Eta,1760,8,0.004545454545
2021-03-01,Germany,20H.Beta.V2,5404,115,0.021280532938
2021-03-01,Germany,20I.Alpha.V1,5404,2944,0.544781643227
2021-03-01,Germany,20J.Gamma.V3,5404,12,0.002220577350
2021-03-01,Germany,21A.Delta,5404,0,0.000000000000
2021-03-01,Germany,21D.Eta,5404,19,0.003515914137
2021-03-01,Ghana,20I.Alpha.V1,22,16,0.727272727272
2021-03-01,Greece,20I.Alpha.V1,397,341,0.858942065491
2021-03-01,India,20I.Alpha.V1,929,146,0.157158234660
2021-03-01,India,21A.Delta,929,19,0.020452099031
2021-03-01,India,21B.Kappa,929,197,0.212055974165
2021-03-01,Indonesia,21A.Delta,106,0,0.000000000000
2021-03-01,Ireland,20I.Alpha.V1,772,716,0.927461139896
2021-03-01,Ireland,21A.Delta,772,0,0.000000000000
2021-03-01,Israel,20H.Beta.V2,830,21,0.025301204819
2021-03-01,Israel,20I.Alpha.V1,830,740,0.891566265060
2021-03-01,Italy,20I.Alpha.V1,1828,1150,0.629102844638
2021-03-01,Italy,20J.Gamma.V3,1828,68,0.037199124726
2021-03-01,Italy,21A.Delta,1828,0,0.000000000000
2021-03-01,Italy,21D.Eta,1828,13,0.007111597374
2021-03-01,Japan,20I.Alpha.V1,616,79,0.128246753246
2021-03-01,Japan,21A.Delta,616,0,0.000000000000
2021-03-01,Kenya,20I.Alpha.V1,31,14,0.451612903225
2021-03-01,Latvia,20I.Alpha.V1,242,74,0.305785123966
2021-03-01,Lithuania,20I.Alpha.V1,577,137,0.237435008665
2021-03-01,Luxembourg,20H.Beta.V2,261,49,0.187739463601
2021-03-01,Luxembourg,20I.Alpha.V1,261,152,0.582375478927
2021-03-01,Malawi,20H.Beta.V2,18,17,0.944444444444
2021-03-01,Mexico,20I.Alpha.V1,531,6,0.011299435028
2021-03-01,Mexico,20J.Gamma.V3,531,0,0.000000000000
2021-03-01,Mexico,21A.Delta,531,0,0.000000000000
2021-03-01,Mexico,21C.Epsilon,531,24,0.045197740112
2021-03-01,Mozambique,20H.Beta.V2,13,12,0.923076923076
2021-03-01,Netherlands,20H.Beta.V2,1413,44,0.031139419674
2021-03-01,Netherlands,20I.Alpha.V1,1413,1031,0.729653220099
2021-03-01,Netherlands,20J.Gamma.V3,1413,14,0.009907997169
2021-03-01,Netherlands,21A.Delta,1413,0,0.000000000000
2021-03-01,Nigeria,21D.Eta,20,13,0.650000000000
2021-03-01,Norway,20H.Beta.V2,530,52,0.098113207547
2021-03-01,Norway,20I.Alpha.V1,530,367,0.692452830188
2021-03-01,Philippines,20H.Beta.V2,175,47,0.268571428571
2021-03-01,Philippines,20I.Alpha.V1,175,40,0.228571428571
2021-03-01,Poland,20I.Alpha.V1,659,481,0.729893778452
2021-03-01,Portugal,20I.Alpha.V1,266,199,0.748120300751
2021-03-01,Portugal,21A.Delta,266,0,0.000000000000
2021-03-01,Qatar,20H.Beta.V2,50,17,0.340000000000
2021-03-01,Romania,20I.Alpha.V1,48,31,0.645833333333
2021-03-01,Russia,20I.Alpha.V1,116,11,0.094827586206
2021-03-01,Russia,21A.Delta,116,0,0.000000000000
2021-03-01,Singapore,21A.Delta,15,0,0.000000000000
2021-03-01,Sint Maarten,20I.Alpha.V1,9,0,0.000000000000
2021-03-01,Slovakia,20I.Alpha.V1,141,131,0.929078014184
2021-03-01,Slovenia,20I.Alpha.V1,611,102,0.166939443535
2021-03-01,South Africa,20H.Beta.V2,123,120,0.975609756097
2021-03-01,South Africa,21A.Delta,123,0,0.000000000000
2021-03-01,South Korea,20I.Alpha.V1,126,17,0.134920634920
2021-03-01,Spain,20H.Beta.V2,1257,7,0.005568814638
2021-03-01,Spain,20I.Alpha.V1,1257,749,0.595863166268
2021-03-01,Spain,20J.Gamma.V3,1257,2,0.001591089896
2021-03-01,Spain,21A.Delta,1257,0,0.000000000000
2021-03-01,Sweden,20H.Beta.V2,5251,187,0.035612264330
2021-03-01,Sweden,20I.Alpha.V1,5251,3944,0.751095029518
2021-03-01,Sweden,21A.Delta,5251,0,0.000000000000
2021-03-01,Switzerland,20H.Beta.V2,960,15,0.015625000000
2021-03-01,Switzerland,20I.Alpha.V1,960,697,0.726041666666
2021-03-01,Switzerland,21A.Delta,960,0,0.000000000000
2021-03-01,Thailand,20I.Alpha.V1,16,0,0.000000000000
2021-03-01,Trinidad and Tobago,20J.Gamma.V3,1,0,0.000000000000
2021-03-01,Turkey,20H.Beta.V2,548,56,0.102189781021
2021-03-01,Turkey,20I.Alpha.V1,548,13,0.023722627737
2021-03-01,United Kingdom,20H.Beta.V2,15709,27,0.001718759946
2021-03-01,United Kingdom,20I.Alpha.V1,15709,15229,0.969444267617
2021-03-01,United Kingdom,21A.Delta,15709,0,0.000000000000
2021-03-01,United Kingdom,21B.Kappa,15709,4,0.000254631103
2021-03-01,United Kingdom,21D.Eta,15709,39,0.002482653256
2021-03-01,United States,20H.Beta.V2,16488,59,0.003578360019
2021-03-01,United States,20I.Alpha.V1,16488,3240,0.196506550218
2021-03-01,United States,20J.Gamma.V3,16488,49,0.002971858321
2021-03-01,United States,21A.Delta,16488,0,0.000000000000
2021-03-01,United States,21B.Kappa,16488,0,0.000000000000
2021-03-01,United States,21C.Epsilon,16488,2946,0.178675400291
2021-03-01,United States,21D.Eta,16488,38,0.002304706453
2021-03-01,United States,21F.Iota,16488,855,0.051855895196
2021-03-01,United States,21G.Lambda,16488,10,0.000606501698
