tDate, Country,Variant,total_sequences,cluster_sequences,proportion
2020-06-29,Argentina,20J.Gamma.V3,26,0,0.000000000000
2020-06-29,Australia,20I.Alpha.V1,327,0,0.000000000000
2020-06-29,Australia,21A.Delta,327,0,0.000000000000
2020-06-29,Austria,20H.Beta.V2,0,0,0.000000000000
2020-06-29,Austria,20I.Alpha.V1,0,0,0.000000000000
2020-06-29,Austria,21A.Delta,0,0,0.000000000000
2020-06-29,Bangladesh,20H.Beta.V2,68,0,0.000000000000
2020-06-29,Belgium,20H.Beta.V2,20,0,0.000000000000
2020-06-29,Belgium,20I.Alpha.V1,20,0,0.000000000000
2020-06-29,Belgium,20J.Gamma.V3,20,0,0.000000000000
2020-06-29,Belgium,21A.Delta,20,0,0.000000000000
2020-06-29,Brazil,20I.Alpha.V1,100,0,0.000000000000
2020-06-29,Brazil,20J.Gamma.V3,100,0,0.000000000000
2020-06-29,Canada,20H.Beta.V2,53,0,0.000000000000
2020-06-29,Canada,20I.Alpha.V1,53,0,0.000000000000
2020-06-29,Canada,20J.Gamma.V3,53,0,0.000000000000
2020-06-29,Canada,21A.Delta,53,0,0.000000000000
2020-06-29,Canada,21C.Epsilon,53,0,0.000000000000
2020-06-29,Canada,21D.Eta,53,0,0.000000000000
2020-06-29,Chile,20J.Gamma.V3,25,0,0.000000000000
2020-06-29,Chile,21G.Lambda,25,0,0.000000000000
2020-06-29,Colombia,20J.Gamma.V3,12,0,0.000000000000
2020-06-29,Denmark,20I.Alpha.V1,44,0,0.000000000000
2020-06-29,Denmark,21A.Delta,44,0,0.000000000000
2020-06-29,Denmark,21D.Eta,44,0,0.000000000000
2020-06-29,France,20H.Beta.V2,13,0,0.000000000000
2020-06-29,France,20I.Alpha.V1,13,0,0.000000000000
2020-06-29,France,20J.Gamma.V3,13,0,0.000000000000
2020-06-29,France,21A.Delta,13,0,0.000000000000
2020-06-29,France,21D.Eta,13,0,0.000000000000
2020-06-29,Germany,20H.Beta.V2,120,0,0.000000000000
2020-06-29,Germany,20I.Alpha.V1,120,0,0.000000000000
2020-06-29,Germany,20J.Gamma.V3,120,0,0.000000000000
2020-06-29,Germany,21A.Delta,120,0,0.000000000000
2020-06-29,Germany,21D.Eta,120,0,0.000000000000
2020-06-29,Ghana,20I.Alpha.V1,2,0,0.000000000000
2020-06-29,India,20I.Alpha.V1,208,0,0.000000000000
2020-06-29,India,21A.Delta,208,0,0.000000000000
2020-06-29,India,21B.Kappa,208,0,0.000000000000
2020-06-29,Indonesia,21A.Delta,8,0,0.000000000000
2020-06-29,Ireland,20I.Alpha.V1,4,0,0.000000000000
2020-06-29,Ireland,21A.Delta,4,0,0.000000000000
2020-06-29,Israel,20H.Beta.V2,6,0,0.000000000000
2020-06-29,Israel,20I.Alpha.V1,6,0,0.000000000000
2020-06-29,Italy,20I.Alpha.V1,37,0,0.000000000000
2020-06-29,Italy,20J.Gamma.V3,37,0,0.000000000000
2020-06-29,Italy,21A.Delta,37,0,0.000000000000
2020-06-29,Italy,21D.Eta,37,0,0.000000000000
2020-06-29,Japan,20I.Alpha.V1,153,0,0.000000000000
2020-06-29,Japan,21A.Delta,153,0,0.000000000000
2020-06-29,Kenya,20I.Alpha.V1,28,0,0.000000000000
2020-06-29,Latvia,20I.Alpha.V1,3,0,0.000000000000
2020-06-29,Luxembourg,20H.Beta.V2,7,0,0.000000000000
2020-06-29,Luxembourg,20I.Alpha.V1,7,0,0.000000000000
2020-06-29,Mexico,20I.Alpha.V1,38,0,0.000000000000
2020-06-29,Mexico,20J.Gamma.V3,38,0,0.000000000000
2020-06-29,Mexico,21A.Delta,38,0,0.000000000000
2020-06-29,Mexico,21C.Epsilon,38,0,0.000000000000
2020-06-29,Netherlands,20H.Beta.V2,43,0,0.000000000000
2020-06-29,Netherlands,20I.Alpha.V1,43,0,0.000000000000
2020-06-29,Netherlands,20J.Gamma.V3,43,0,0.000000000000
2020-06-29,Netherlands,21A.Delta,43,0,0.000000000000
2020-06-29,Nigeria,21D.Eta,13,0,0.000000000000
2020-06-29,Norway,20H.Beta.V2,25,0,0.000000000000
2020-06-29,Norway,20I.Alpha.V1,25,0,0.000000000000
2020-06-29,Portugal,20I.Alpha.V1,22,0,0.000000000000
2020-06-29,Portugal,21A.Delta,22,0,0.000000000000
2020-06-29,Qatar,20H.Beta.V2,50,0,0.000000000000
2020-06-29,Russia,20I.Alpha.V1,21,0,0.000000000000
2020-06-29,Russia,21A.Delta,21,0,0.000000000000
2020-06-29,Singapore,21A.Delta,34,0,0.000000000000
2020-06-29,Slovakia,20I.Alpha.V1,0,0,0.000000000000
2020-06-29,Slovenia,20I.Alpha.V1,19,0,0.000000000000
2020-06-29,South Africa,20H.Beta.V2,118,0,0.000000000000
2020-06-29,South Africa,21A.Delta,118,0,0.000000000000
2020-06-29,South Korea,20I.Alpha.V1,70,0,0.000000000000
2020-06-29,Spain,20H.Beta.V2,63,0,0.000000000000
2020-06-29,Spain,20I.Alpha.V1,63,0,0.000000000000
2020-06-29,Spain,20J.Gamma.V3,63,0,0.000000000000
2020-06-29,Spain,21A.Delta,63,0,0.000000000000
2020-06-29,Sweden,20H.Beta.V2,19,0,0.000000000000
2020-06-29,Sweden,20I.Alpha.V1,19,0,0.000000000000
2020-06-29,Sweden,21A.Delta,19,0,0.000000000000
2020-06-29,Switzerland,20H.Beta.V2,35,0,0.000000000000
2020-06-29,Switzerland,20I.Alpha.V1,35,0,0.000000000000
2020-06-29,Switzerland,21A.Delta,35,0,0.000000000000
2020-06-29,United Kingdom,20H.Beta.V2,1378,0,0.000000000000
2020-06-29,United Kingdom,20I.Alpha.V1,1378,0,0.000000000000
2020-06-29,United Kingdom,21A.Delta,1378,0,0.000000000000
2020-06-29,United Kingdom,21B.Kappa,1378,0,0.000000000000
2020-06-29,United Kingdom,21D.Eta,1378,0,0.000000000000
2020-06-29,United States,20H.Beta.V2,3613,0,0.000000000000
2020-06-29,United States,20I.Alpha.V1,3613,0,0.000000000000
2020-06-29,United States,20J.Gamma.V3,3613,0,0.000000000000
2020-06-29,United States,21A.Delta,3613,0,0.000000000000
2020-06-29,United States,21B.Kappa,3613,0,0.000000000000
2020-06-29,United States,21C.Epsilon,3613,0,0.000000000000
2020-06-29,United States,21D.Eta,3613,0,0.000000000000
2020-06-29,United States,21F.Iota,3613,0,0.000000000000
2020-06-29,United States,21G.Lambda,3613,0,0.000000000000
