tDate, Country,Variant,total_sequences,cluster_sequences,proportion
2020-08-10,Argentina,20J.Gamma.V3,40,0,0.000000000000
2020-08-10,Australia,20I.Alpha.V1,1530,0,0.000000000000
2020-08-10,Australia,21A.Delta,1530,0,0.000000000000
2020-08-10,Austria,20H.Beta.V2,8,0,0.000000000000
2020-08-10,Austria,20I.Alpha.V1,8,0,0.000000000000
2020-08-10,Austria,21A.Delta,8,0,0.000000000000
2020-08-10,Bangladesh,20H.Beta.V2,11,0,0.000000000000
2020-08-10,Belgium,20H.Beta.V2,71,0,0.000000000000
2020-08-10,Belgium,20I.Alpha.V1,71,0,0.000000000000
2020-08-10,Belgium,20J.Gamma.V3,71,0,0.000000000000
2020-08-10,Belgium,21A.Delta,71,0,0.000000000000
2020-08-10,Brazil,20I.Alpha.V1,85,0,0.000000000000
2020-08-10,Brazil,20J.Gamma.V3,85,0,0.000000000000
2020-08-10,Bulgaria,20I.Alpha.V1,2,0,0.000000000000
2020-08-10,Canada,20H.Beta.V2,227,0,0.000000000000
2020-08-10,Canada,20I.Alpha.V1,227,0,0.000000000000
2020-08-10,Canada,20J.Gamma.V3,227,0,0.000000000000
2020-08-10,Canada,21A.Delta,227,0,0.000000000000
2020-08-10,Canada,21C.Epsilon,227,0,0.000000000000
2020-08-10,Canada,21D.Eta,227,0,0.000000000000
2020-08-10,Chile,20J.Gamma.V3,13,0,0.000000000000
2020-08-10,Chile,21G.Lambda,13,0,0.000000000000
2020-08-10,Colombia,20J.Gamma.V3,5,0,0.000000000000
2020-08-10,Croatia,20I.Alpha.V1,0,0,0.000000000000
2020-08-10,Curacao,20I.Alpha.V1,0,0,0.000000000000
2020-08-10,Czechia,20I.Alpha.V1,13,0,0.000000000000
2020-08-10,Denmark,20I.Alpha.V1,150,0,0.000000000000
2020-08-10,Denmark,21A.Delta,150,0,0.000000000000
2020-08-10,Denmark,21D.Eta,150,0,0.000000000000
2020-08-10,Finland,20H.Beta.V2,2,0,0.000000000000
2020-08-10,Finland,20I.Alpha.V1,2,0,0.000000000000
2020-08-10,France,20H.Beta.V2,94,0,0.000000000000
2020-08-10,France,20I.Alpha.V1,94,0,0.000000000000
2020-08-10,France,20J.Gamma.V3,94,0,0.000000000000
2020-08-10,France,21A.Delta,94,0,0.000000000000
