tDate, Country,Variant,total_sequences,cluster_sequences,proportion
2021-03-08,Angola,20H.Beta.V2,60,39,0.650000000000
2021-03-08,Argentina,20J.Gamma.V3,33,4,0.121212121212
2021-03-08,Aruba,20I.Alpha.V1,60,31,0.516666666666
2021-03-08,Australia,20I.Alpha.V1,39,18,0.461538461538
2021-03-08,Australia,21A.Delta,39,0,0.000000000000
2021-03-08,Austria,20H.Beta.V2,251,20,0.079681274900
2021-03-08,Austria,20I.Alpha.V1,251,180,0.717131474103
2021-03-08,Austria,21A.Delta,251,0,0.000000000000
2021-03-08,Bangladesh,20H.Beta.V2,24,14,0.583333333333
2021-03-08,Belgium,20H.Beta.V2,1189,115,0.096719932716
2021-03-08,Belgium,20I.Alpha.V1,1189,769,0.646761984861
2021-03-08,Belgium,20J.Gamma.V3,1189,44,0.037005887300
2021-03-08,Belgium,21A.Delta,1189,0,0.000000000000
2021-03-08,Botswana,20H.Beta.V2,13,13,1.000000000000
2021-03-08,Brazil,20I.Alpha.V1,606,19,0.031353135313
2021-03-08,Brazil,20J.Gamma.V3,606,479,0.790429042904
2021-03-08,Bulgaria,20I.Alpha.V1,231,220,0.952380952380
2021-03-08,Cambodia,20I.Alpha.V1,7,7,1.000000000000
2021-03-08,Canada,20H.Beta.V2,1805,13,0.007202216066
2021-03-08,Canada,20I.Alpha.V1,1805,701,0.388365650969
2021-03-08,Canada,20J.Gamma.V3,1805,62,0.034349030470
2021-03-08,Canada,21A.Delta,1805,0,0.000000000000
2021-03-08,Canada,21C.Epsilon,1805,19,0.010526315789
2021-03-08,Canada,21D.Eta,1805,79,0.043767313019
2021-03-08,Chile,20J.Gamma.V3,42,4,0.095238095238
2021-03-08,Chile,21G.Lambda,42,9,0.214285714285
2021-03-08,Colombia,20J.Gamma.V3,35,4,0.114285714285
2021-03-08,Croatia,20I.Alpha.V1,287,202,0.703832752613
2021-03-08,Curacao,20I.Alpha.V1,26,23,0.884615384615
2021-03-08,Czechia,20I.Alpha.V1,250,189,0.756000000000
2021-03-08,Denmark,20I.Alpha.V1,2772,2335,0.842352092352
2021-03-08,Denmark,21A.Delta,2772,0,0.000000000000
2021-03-08,Denmark,21D.Eta,2772,58,0.020923520923
2021-03-08,Estonia,20I.Alpha.V1,238,160,0.672268907563
2021-03-08,Finland,20H.Beta.V2,846,106,0.125295508274
2021-03-08,Finland,20I.Alpha.V1,846,544,0.643026004728
2021-03-08,France,20H.Beta.V2,2130,171,0.080281690140
2021-03-08,France,20I.Alpha.V1,2130,1481,0.695305164319
2021-03-08,France,20J.Gamma.V3,2130,14,0.006572769953
2021-03-08,France,21A.Delta,2130,0,0.000000000000
2021-03-08,France,21D.Eta,2130,15,0.007042253521
2021-03-08,Germany,20H.Beta.V2,6024,143,0.023738379814
2021-03-08,Germany,20I.Alpha.V1,6024,3802,0.631142098273
2021-03-08,Germany,20J.Gamma.V3,6024,16,0.002656042496
2021-03-08,Germany,21A.Delta,6024,0,0.000000000000
2021-03-08,Germany,21D.Eta,6024,29,0.004814077025
2021-03-08,Ghana,20I.Alpha.V1,23,16,0.695652173913
2021-03-08,Greece,20I.Alpha.V1,547,498,0.910420475319
2021-03-08,India,20I.Alpha.V1,1121,254,0.226583407671
2021-03-08,India,21A.Delta,1121,42,0.037466547725
2021-03-08,India,21B.Kappa,1121,247,0.220338983050
2021-03-08,Indonesia,21A.Delta,111,0,0.000000000000
2021-03-08,Ireland,20I.Alpha.V1,764,724,0.947643979057
2021-03-08,Ireland,21A.Delta,764,0,0.000000000000
2021-03-08,Israel,20H.Beta.V2,759,17,0.022397891963
2021-03-08,Israel,20I.Alpha.V1,759,697,0.918313570487
2021-03-08,Italy,20I.Alpha.V1,2081,1504,0.722729456991
2021-03-08,Italy,20J.Gamma.V3,2081,77,0.037001441614
2021-03-08,Italy,21A.Delta,2081,0,0.000000000000
2021-03-08,Italy,21D.Eta,2081,24,0.011532916866
2021-03-08,Japan,20I.Alpha.V1,743,130,0.174966352624
2021-03-08,Japan,21A.Delta,743,0,0.000000000000
2021-03-08,Kenya,20I.Alpha.V1,41,17,0.414634146341
2021-03-08,Latvia,20I.Alpha.V1,282,115,0.407801418439
2021-03-08,Lithuania,20I.Alpha.V1,531,187,0.352165725047
2021-03-08,Luxembourg,20H.Beta.V2,288,57,0.197916666666
2021-03-08,Luxembourg,20I.Alpha.V1,288,174,0.604166666666
2021-03-08,Malawi,20H.Beta.V2,17,17,1.000000000000
2021-03-08,Mexico,20I.Alpha.V1,591,9,0.015228426395
2021-03-08,Mexico,20J.Gamma.V3,591,1,0.001692047377
2021-03-08,Mexico,21A.Delta,591,0,0.000000000000
