tDate, Country,Variant,total_sequences,cluster_sequences,proportion
2020-12-07,Angola,20H.Beta.V2,24,18,0.750000000000
2020-12-07,Argentina,20J.Gamma.V3,17,0,0.000000000000
2020-12-07,Australia,20I.Alpha.V1,30,1,0.033333333333
2020-12-07,Australia,21A.Delta,30,0,0.000000000000
2020-12-07,Austria,20H.Beta.V2,46,0,0.000000000000
2020-12-07,Austria,20I.Alpha.V1,46,0,0.000000000000
2020-12-07,Austria,21A.Delta,46,0,0.000000000000
2020-12-07,Bangladesh,20H.Beta.V2,24,0,0.000000000000
2020-12-07,Belgium,20H.Beta.V2,88,0,0.000000000000
2020-12-07,Belgium,20I.Alpha.V1,88,1,0.011363636363
2020-12-07,Belgium,20J.Gamma.V3,88,0,0.000000000000
2020-12-07,Belgium,21A.Delta,88,0,0.000000000000
2020-12-07,Botswana,20H.Beta.V2,5,1,0.200000000000
2020-12-07,Brazil,20I.Alpha.V1,169,0,0.000000000000
2020-12-07,Brazil,20J.Gamma.V3,169,4,0.023668639053
2020-12-07,Bulgaria,20I.Alpha.V1,10,0,0.000000000000
2020-12-07,Canada,20H.Beta.V2,774,0,0.000000000000
2020-12-07,Canada,20I.Alpha.V1,774,0,0.000000000000
2020-12-07,Canada,20J.Gamma.V3,774,0,0.000000000000
2020-12-07,Canada,21A.Delta,774,0,0.000000000000
2020-12-07,Canada,21C.Epsilon,774,0,0.000000000000
2020-12-07,Canada,21D.Eta,774,0,0.000000000000
2020-12-07,Chile,20J.Gamma.V3,7,0,0.000000000000
2020-12-07,Chile,21G.Lambda,7,0,0.000000000000
2020-12-07,Colombia,20J.Gamma.V3,9,0,0.000000000000
2020-12-07,Curacao,20I.Alpha.V1,1,0,0.000000000000
2020-12-07,Czechia,20I.Alpha.V1,5,0,0.000000000000
2020-12-07,Denmark,20I.Alpha.V1,3094,9,0.002908855850
2020-12-07,Denmark,21A.Delta,3094,0,0.000000000000
2020-12-07,Denmark,21D.Eta,3094,0,0.000000000000
2020-12-07,Estonia,20I.Alpha.V1,0,0,0.000000000000
2020-12-07,Finland,20H.Beta.V2,69,0,0.000000000000
2020-12-07,Finland,20I.Alpha.V1,69,0,0.000000000000
2020-12-07,France,20H.Beta.V2,111,0,0.000000000000
2020-12-07,France,20I.Alpha.V1,111,0,0.000000000000
2020-12-07,France,20J.Gamma.V3,111,0,0.000000000000
2020-12-07,France,21A.Delta,111,0,0.000000000000
2020-12-07,France,21D.Eta,111,0,0.000000000000
2020-12-07,Germany,20H.Beta.V2,373,0,0.000000000000
2020-12-07,Germany,20I.Alpha.V1,373,2,0.005361930294
2020-12-07,Germany,20J.Gamma.V3,373,0,0.000000000000
2020-12-07,Germany,21A.Delta,373,0,0.000000000000
2020-12-07,Germany,21D.Eta,373,0,0.000000000000
2020-12-07,Ghana,20I.Alpha.V1,13,0,0.000000000000
2020-12-07,Greece,20I.Alpha.V1,61,0,0.000000000000
2020-12-07,India,20I.Alpha.V1,383,2,0.005221932114
2020-12-07,India,21A.Delta,383,2,0.005221932114
2020-12-07,India,21B.Kappa,383,1,0.002610966057
2020-12-07,Indonesia,21A.Delta,27,0,0.000000000000
2020-12-07,Ireland,20I.Alpha.V1,36,0,0.000000000000
2020-12-07,Ireland,21A.Delta,36,0,0.000000000000
2020-12-07,Israel,20H.Beta.V2,13,0,0.000000000000
2020-12-07,Israel,20I.Alpha.V1,13,0,0.000000000000
2020-12-07,Italy,20I.Alpha.V1,125,3,0.024000000000
2020-12-07,Italy,20J.Gamma.V3,125,0,0.000000000000
2020-12-07,Italy,21A.Delta,125,0,0.000000000000
2020-12-07,Italy,21D.Eta,125,0,0.000000000000
2020-12-07,Japan,20I.Alpha.V1,1025,0,0.000000000000
2020-12-07,Japan,21A.Delta,1025,0,0.000000000000
2020-12-07,Kenya,20I.Alpha.V1,29,0,0.000000000000
2020-12-07,Latvia,20I.Alpha.V1,0,0,0.000000000000
2020-12-07,Lithuania,20I.Alpha.V1,111,0,0.000000000000
2020-12-07,Luxembourg,20H.Beta.V2,338,0,0.000000000000
2020-12-07,Luxembourg,20I.Alpha.V1,338,0,0.000000000000
2020-12-07,Mexico,20I.Alpha.V1,89,0,0.000000000000
2020-12-07,Mexico,20J.Gamma.V3,89,0,0.000000000000
2020-12-07,Mexico,21A.Delta,89,0,0.000000000000
2020-12-07,Mexico,21C.Epsilon,89,8,0.089887640449
2020-12-07,Mozambique,20H.Beta.V2,9,0,0.000000000000
2020-12-07,Netherlands,20H.Beta.V2,291,0,0.000000000000
2020-12-07,Netherlands,20I.Alpha.V1,291,3,0.010309278350
2020-12-07,Netherlands,20J.Gamma.V3,291,0,0.000000000000
2020-12-07,Netherlands,21A.Delta,291,0,0.000000000000
2020-12-07,Nigeria,21D.Eta,14,0,0.000000000000
2020-12-07,Norway,20H.Beta.V2,96,0,0.000000000000
2020-12-07,Norway,20I.Alpha.V1,96,1,0.010416666666
2020-12-07,Philippines,20H.Beta.V2,124,0,0.000000000000
2020-12-07,Philippines,20I.Alpha.V1,124,0,0.000000000000
2020-12-07,Poland,20I.Alpha.V1,8,0,0.000000000000
2020-12-07,Portugal,20I.Alpha.V1,17,1,0.058823529411
2020-12-07,Portugal,21A.Delta,17,0,0.000000000000
2020-12-07,Romania,20I.Alpha.V1,16,0,0.000000000000
2020-12-07,Russia,20I.Alpha.V1,72,0,0.000000000000
2020-12-07,Russia,21A.Delta,72,0,0.000000000000
2020-12-07,Singapore,21A.Delta,12,0,0.000000000000
2020-12-07,Slovakia,20I.Alpha.V1,21,0,0.000000000000
2020-12-07,Slovenia,20I.Alpha.V1,33,0,0.000000000000
2020-12-07,South Africa,20H.Beta.V2,225,201,0.893333333333
2020-12-07,South Africa,21A.Delta,225,0,0.000000000000
2020-12-07,South Korea,20I.Alpha.V1,79,0,0.000000000000
2020-12-07,Spain,20H.Beta.V2,291,0,0.000000000000
2020-12-07,Spain,20I.Alpha.V1,291,0,0.000000000000
2020-12-07,Spain,20J.Gamma.V3,291,0,0.000000000000
2020-12-07,Spain,21A.Delta,291,0,0.000000000000
2020-12-07,Sweden,20H.Beta.V2,67,0,0.000000000000
2020-12-07,Sweden,20I.Alpha.V1,67,0,0.000000000000
2020-12-07,Sweden,21A.Delta,67,0,0.000000000000
2020-12-07,Switzerland,20H.Beta.V2,770,0,0.000000000000
2020-12-07,Switzerland,20I.Alpha.V1,770,4,0.005194805194
2020-12-07,Switzerland,21A.Delta,770,0,0.000000000000
2020-12-07,Thailand,20I.Alpha.V1,10,0,0.000000000000
2020-12-07,Trinidad and Tobago,20J.Gamma.V3,4,0,0.000000000000
2020-12-07,United Kingdom,20H.Beta.V2,6029,1,0.000165864985
2020-12-07,United Kingdom,20I.Alpha.V1,6029,1444,0.239509039641
2020-12-07,United Kingdom,21A.Delta,6029,0,0.000000000000
2020-12-07,United Kingdom,21B.Kappa,6029,0,0.000000000000
2020-12-07,United Kingdom,21D.Eta,6029,0,0.000000000000
2020-12-07,United States,20H.Beta.V2,5635,0,0.000000000000
2020-12-07,United States,20I.Alpha.V1,5635,2,0.000354924578
2020-12-07,United States,20J.Gamma.V3,5635,0,0.000000000000
2020-12-07,United States,21A.Delta,5635,0,0.000000000000
2020-12-07,United States,21B.Kappa,5635,0,0.000000000000
2020-12-07,United States,21C.Epsilon,5635,198,0.035137533274
2020-12-07,United States,21D.Eta,5635,0,0.000000000000
2020-12-07,United States,21F.Iota,5635,5,0.000887311446
2020-12-07,United States,21G.Lambda,5635,0,0.000000000000
2020-12-07,Zimbabwe,20H.Beta.V2,3,2,0.666666666666
