tDate, Country,Variant,total_sequences,cluster_sequences,proportion
2020-07-06,Argentina,20J.Gamma.V3,28,0,0.000000000000
2020-07-06,Australia,20I.Alpha.V1,623,0,0.000000000000
2020-07-06,Australia,21A.Delta,623,0,0.000000000000
2020-07-06,Austria,20H.Beta.V2,1,0,0.000000000000
2020-07-06,Austria,20I.Alpha.V1,1,0,0.000000000000
2020-07-06,Austria,21A.Delta,1,0,0.000000000000
2020-07-06,Bangladesh,20H.Beta.V2,76,0,0.000000000000
2020-07-06,Belgium,20H.Beta.V2,21,0,0.000000000000
2020-07-06,Belgium,20I.Alpha.V1,21,0,0.000000000000
2020-07-06,Belgium,20J.Gamma.V3,21,0,0.000000000000
2020-07-06,Belgium,21A.Delta,21,0,0.000000000000
2020-07-06,Brazil,20I.Alpha.V1,105,0,0.000000000000
2020-07-06,Brazil,20J.Gamma.V3,105,0,0.000000000000
2020-07-06,Bulgaria,20I.Alpha.V1,0,0,0.000000000000
2020-07-06,Canada,20H.Beta.V2,58,0,0.000000000000
2020-07-06,Canada,20I.Alpha.V1,58,0,0.000000000000
2020-07-06,Canada,20J.Gamma.V3,58,0,0.000000000000
2020-07-06,Canada,21A.Delta,58,0,0.000000000000
2020-07-06,Canada,21C.Epsilon,58,0,0.000000000000
2020-07-06,Canada,21D.Eta,58,0,0.000000000000
2020-07-06,Chile,20J.Gamma.V3,18,0,0.000000000000
2020-07-06,Chile,21G.Lambda,18,0,0.000000000000
2020-07-06,Colombia,20J.Gamma.V3,12,0,0.000000000000
2020-07-06,Czechia,20I.Alpha.V1,1,0,0.000000000000
2020-07-06,Denmark,20I.Alpha.V1,34,0,0.000000000000
2020-07-06,Denmark,21A.Delta,34,0,0.000000000000
2020-07-06,Denmark,21D.Eta,34,0,0.000000000000
2020-07-06,France,20H.Beta.V2,15,0,0.000000000000
2020-07-06,France,20I.Alpha.V1,15,0,0.000000000000
2020-07-06,France,20J.Gamma.V3,15,0,0.000000000000
2020-07-06,France,21A.Delta,15,0,0.000000000000
2020-07-06,France,21D.Eta,15,0,0.000000000000
2020-07-06,Germany,20H.Beta.V2,61,0,0.000000000000
2020-07-06,Germany,20I.Alpha.V1,61,0,0.000000000000
2020-07-06,Germany,20J.Gamma.V3,61,0,0.000000000000
2020-07-06,Germany,21A.Delta,61,0,0.000000000000
2020-07-06,Germany,21D.Eta,61,0,0.000000000000
2020-07-06,Ghana,20I.Alpha.V1,2,0,0.000000000000
2020-07-06,India,20I.Alpha.V1,150,0,0.000000000000
2020-07-06,India,21A.Delta,150,0,0.000000000000
2020-07-06,India,21B.Kappa,150,0,0.000000000000
2020-07-06,Indonesia,21A.Delta,7,0,0.000000000000
2020-07-06,Ireland,20I.Alpha.V1,10,0,0.000000000000
2020-07-06,Ireland,21A.Delta,10,0,0.000000000000
2020-07-06,Italy,20I.Alpha.V1,39,0,0.000000000000
2020-07-06,Italy,20J.Gamma.V3,39,0,0.000000000000
2020-07-06,Italy,21A.Delta,39,0,0.000000000000
2020-07-06,Italy,21D.Eta,39,0,0.000000000000
2020-07-06,Japan,20I.Alpha.V1,233,0,0.000000000000
2020-07-06,Japan,21A.Delta,233,0,0.000000000000
2020-07-06,Kenya,20I.Alpha.V1,32,0,0.000000000000
2020-07-06,Latvia,20I.Alpha.V1,7,0,0.000000000000
2020-07-06,Luxembourg,20H.Beta.V2,9,0,0.000000000000
2020-07-06,Luxembourg,20I.Alpha.V1,9,0,0.000000000000
2020-07-06,Mexico,20I.Alpha.V1,36,0,0.000000000000
2020-07-06,Mexico,20J.Gamma.V3,36,0,0.000000000000
2020-07-06,Mexico,21A.Delta,36,0,0.000000000000
2020-07-06,Mexico,21C.Epsilon,36,0,0.000000000000
2020-07-06,Mozambique,20H.Beta.V2,1,0,0.000000000000
2020-07-06,Netherlands,20H.Beta.V2,45,0,0.000000000000
2020-07-06,Netherlands,20I.Alpha.V1,45,0,0.000000000000
2020-07-06,Netherlands,20J.Gamma.V3,45,0,0.000000000000
2020-07-06,Netherlands,21A.Delta,45,0,0.000000000000
2020-07-06,Nigeria,21D.Eta,14,0,0.000000000000
2020-07-06,Norway,20H.Beta.V2,25,0,0.000000000000
2020-07-06,Norway,20I.Alpha.V1,25,0,0.000000000000
2020-07-06,Philippines,20H.Beta.V2,1,0,0.000000000000
2020-07-06,Philippines,20I.Alpha.V1,1,0,0.000000000000
2020-07-06,Portugal,20I.Alpha.V1,25,0,0.000000000000
2020-07-06,Portugal,21A.Delta,25,0,0.000000000000
2020-07-06,Qatar,20H.Beta.V2,51,0,0.000000000000
2020-07-06,Russia,20I.Alpha.V1,22,0,0.000000000000
2020-07-06,Russia,21A.Delta,22,0,0.000000000000
2020-07-06,Singapore,21A.Delta,35,0,0.000000000000
