tDate, Country,Variant,total_sequences,cluster_sequences,proportion
2021-06-14,Aruba,20I.Alpha.V1,33,4,0.121212121212
2021-06-14,Australia,20I.Alpha.V1,63,7,0.111111111111
2021-06-14,Australia,21A.Delta,63,34,0.539682539682
2021-06-14,Austria,20H.Beta.V2,272,1,0.003676470588
2021-06-14,Austria,20I.Alpha.V1,272,127,0.466911764705
2021-06-14,Austria,21A.Delta,272,132,0.485294117647
2021-06-14,Bangladesh,20H.Beta.V2,27,4,0.148148148148
2021-06-14,Belgium,20H.Beta.V2,826,7,0.008474576271
2021-06-14,Belgium,20I.Alpha.V1,826,590,0.714285714285
2021-06-14,Belgium,20J.Gamma.V3,826,76,0.092009685230
2021-06-14,Belgium,21A.Delta,826,133,0.161016949152
2021-06-14,Botswana,20H.Beta.V2,60,28,0.466666666666
2021-06-14,Brazil,20I.Alpha.V1,434,3,0.006912442396
2021-06-14,Brazil,20J.Gamma.V3,434,419,0.965437788018
2021-06-14,Bulgaria,20I.Alpha.V1,48,38,0.791666666666
2021-06-14,Cambodia,20I.Alpha.V1,33,24,0.727272727272
2021-06-14,Chile,20J.Gamma.V3,246,177,0.719512195121
2021-06-14,Chile,21G.Lambda,246,55,0.223577235772
2021-06-14,Curacao,20I.Alpha.V1,3,0,0.000000000000
2021-06-14,Czechia,20I.Alpha.V1,69,55,0.797101449275
2021-06-14,Denmark,20I.Alpha.V1,1857,1772,0.954227248249
2021-06-14,Denmark,21A.Delta,1857,77,0.041464728056
2021-06-14,Denmark,21D.Eta,1857,0,0.000000000000
2021-06-14,France,20H.Beta.V2,906,126,0.139072847682
2021-06-14,France,20I.Alpha.V1,906,554,0.611479028697
2021-06-14,France,20J.Gamma.V3,906,33,0.036423841059
2021-06-14,France,21A.Delta,906,148,0.163355408388
2021-06-14,France,21D.Eta,906,10,0.011037527593
2021-06-14,Germany,20H.Beta.V2,2179,15,0.006883891693
2021-06-14,Germany,20I.Alpha.V1,2179,1582,0.726021110601
2021-06-14,Germany,20J.Gamma.V3,2179,46,0.021110601193
2021-06-14,Germany,21A.Delta,2179,416,0.190913262964
2021-06-14,Germany,21D.Eta,2179,12,0.005507113354
2021-06-14,India,20I.Alpha.V1,495,1,0.002020202020
2021-06-14,India,21A.Delta,495,466,0.941414141414
2021-06-14,India,21B.Kappa,495,4,0.008080808080
2021-06-14,Indonesia,21A.Delta,163,137,0.840490797546
2021-06-14,Ireland,20I.Alpha.V1,631,482,0.763866877971
2021-06-14,Ireland,21A.Delta,631,128,0.202852614896
2021-06-14,Italy,20I.Alpha.V1,664,375,0.564759036144
2021-06-14,Italy,20J.Gamma.V3,664,88,0.132530120481
2021-06-14,Italy,21A.Delta,664,156,0.234939759036
2021-06-14,Italy,21D.Eta,664,8,0.012048192771
2021-06-14,Japan,20I.Alpha.V1,362,319,0.881215469613
