tDate, Country,Variant,total_sequences,cluster_sequences,proportion
2020-12-28,Angola,20H.Beta.V2,7,3,0.428571428571
2020-12-28,Argentina,20J.Gamma.V3,20,0,0.000000000000
2020-12-28,Australia,20I.Alpha.V1,86,7,0.081395348837
2020-12-28,Australia,21A.Delta,86,0,0.000000000000
2020-12-28,Austria,20H.Beta.V2,100,0,0.000000000000
2020-12-28,Austria,20I.Alpha.V1,100,6,0.060000000000
2020-12-28,Austria,21A.Delta,100,0,0.000000000000
2020-12-28,Bangladesh,20H.Beta.V2,22,0,0.000000000000
2020-12-28,Belgium,20H.Beta.V2,148,2,0.013513513513
2020-12-28,Belgium,20I.Alpha.V1,148,18,0.121621621621
2020-12-28,Belgium,20J.Gamma.V3,148,0,0.000000000000
2020-12-28,Belgium,21A.Delta,148,0,0.000000000000
2020-12-28,Botswana,20H.Beta.V2,7,2,0.285714285714
2020-12-28,Brazil,20I.Alpha.V1,245,3,0.012244897959
2020-12-28,Brazil,20J.Gamma.V3,245,51,0.208163265306
2020-12-28,Bulgaria,20I.Alpha.V1,22,1,0.045454545454
2020-12-28,Cambodia,20I.Alpha.V1,1,0,0.000000000000
2020-12-28,Canada,20H.Beta.V2,742,3,0.004043126684
2020-12-28,Canada,20I.Alpha.V1,742,3,0.004043126684
2020-12-28,Canada,20J.Gamma.V3,742,0,0.000000000000
2020-12-28,Canada,21A.Delta,742,0,0.000000000000
2020-12-28,Canada,21C.Epsilon,742,3,0.004043126684
2020-12-28,Canada,21D.Eta,742,1,0.001347708894
2020-12-28,Chile,20J.Gamma.V3,31,0,0.000000000000
2020-12-28,Chile,21G.Lambda,31,0,0.000000000000
2020-12-28,Colombia,20J.Gamma.V3,34,0,0.000000000000
2020-12-28,Croatia,20I.Alpha.V1,3,0,0.000000000000
2020-12-28,Curacao,20I.Alpha.V1,3,0,0.000000000000
2020-12-28,Czechia,20I.Alpha.V1,20,4,0.200000000000
2020-12-28,Denmark,20I.Alpha.V1,4139,64,0.015462672143
2020-12-28,Denmark,21A.Delta,4139,0,0.000000000000
2020-12-28,Denmark,21D.Eta,4139,0,0.000000000000
2020-12-28,Estonia,20I.Alpha.V1,13,2,0.153846153846
2020-12-28,Finland,20H.Beta.V2,65,0,0.000000000000
2020-12-28,Finland,20I.Alpha.V1,65,16,0.246153846153
2020-12-28,France,20H.Beta.V2,225,3,0.013333333333
2020-12-28,France,20I.Alpha.V1,225,35,0.155555555555
2020-12-28,France,20J.Gamma.V3,225,0,0.000000000000
2020-12-28,France,21A.Delta,225,0,0.000000000000
2020-12-28,France,21D.Eta,225,0,0.000000000000
2020-12-28,Germany,20H.Beta.V2,361,1,0.002770083102
2020-12-28,Germany,20I.Alpha.V1,361,9,0.024930747922
2020-12-28,Germany,20J.Gamma.V3,361,0,0.000000000000
2020-12-28,Germany,21A.Delta,361,0,0.000000000000
2020-12-28,Germany,21D.Eta,361,0,0.000000000000
2020-12-28,Ghana,20I.Alpha.V1,14,5,0.357142857142
2020-12-28,Greece,20I.Alpha.V1,99,5,0.050505050505
2020-12-28,India,20I.Alpha.V1,467,27,0.057815845824
2020-12-28,India,21A.Delta,467,1,0.002141327623
2020-12-28,India,21B.Kappa,467,3,0.006423982869
2020-12-28,Indonesia,21A.Delta,57,0,0.000000000000
2020-12-28,Ireland,20I.Alpha.V1,91,35,0.384615384615
2020-12-28,Ireland,21A.Delta,91,0,0.000000000000
2020-12-28,Israel,20H.Beta.V2,440,4,0.009090909090
2020-12-28,Israel,20I.Alpha.V1,440,106,0.240909090909
2020-12-28,Italy,20I.Alpha.V1,343,50,0.145772594752
2020-12-28,Italy,20J.Gamma.V3,343,0,0.000000000000
2020-12-28,Italy,21A.Delta,343,0,0.000000000000
2020-12-28,Italy,21D.Eta,343,0,0.000000000000
2020-12-28,Japan,20I.Alpha.V1,1156,9,0.007785467128
2020-12-28,Japan,21A.Delta,1156,0,0.000000000000
2020-12-28,Kenya,20I.Alpha.V1,7,0,0.000000000000
2020-12-28,Latvia,20I.Alpha.V1,1,0,0.000000000000
2020-12-28,Lithuania,20I.Alpha.V1,65,0,0.000000000000
2020-12-28,Luxembourg,20H.Beta.V2,177,0,0.000000000000
2020-12-28,Luxembourg,20I.Alpha.V1,177,2,0.011299435028
2020-12-28,Malawi,20H.Beta.V2,5,5,1.000000000000
2020-12-28,Mexico,20I.Alpha.V1,118,0,0.000000000000
2020-12-28,Mexico,20J.Gamma.V3,118,0,0.000000000000
2020-12-28,Mexico,21A.Delta,118,0,0.000000000000
