tDate,Country,Variant,total_sequences,cluster_sequences,proportion
2021-03-22,Luxembourg,20I.Alpha.V1,327,218,0.666666666666
2021-03-22,Mexico,20I.Alpha.V1,511,13,0.025440313111
2021-03-22,Mexico,20J.Gamma.V3,511,2,0.003913894324
2021-03-22,Mexico,21A.Delta,511,0,0.000000000000
2021-03-22,Mexico,21C.Epsilon,511,22,0.043052837573
2021-03-22,Netherlands,20H.Beta.V2,1896,65,0.034282700421
2021-03-22,Netherlands,20I.Alpha.V1,1896,1675,0.883438818565
2021-03-22,Netherlands,20J.Gamma.V3,1896,40,0.021097046413
2021-03-22,Netherlands,21A.Delta,1896,0,0.000000000000
2021-03-22,Norway,20H.Beta.V2,659,37,0.056145675265
2021-03-22,Norway,20I.Alpha.V1,659,576,0.874051593323
2021-03-22,Poland,20I.Alpha.V1,937,867,0.925293489861
2021-03-22,Portugal,20I.Alpha.V1,161,125,0.776397515527
2021-03-22,Portugal,21A.Delta,161,0,0.000000000000
2021-03-22,Slovakia,20I.Alpha.V1,302,292,0.966887417218
2021-03-22,Slovenia,20I.Alpha.V1,747,426,0.570281124497
2021-03-22,South Korea,20I.Alpha.V1,139,17,0.122302158273
2021-03-22,Spain,20H.Beta.V2,1182,12,0.010152284263
2021-03-22,Spain,20I.Alpha.V1,1182,945,0.799492385786
2021-03-22,Spain,20J.Gamma.V3,1182,22,0.018612521150
2021-03-22,Spain,21A.Delta,1182,0,0.000000000000
2021-03-22,Sweden,20H.Beta.V2,5823,254,0.043620127082
2021-03-22,Sweden,20I.Alpha.V1,5823,5209,0.894556070753
2021-03-22,Sweden,21A.Delta,5823,0,0.000000000000
2021-03-22,Switzerland,20H.Beta.V2,1220,10,0.008196721311
2021-03-22,Switzerland,20I.Alpha.V1,1220,1090,0.893442622950
2021-03-22,Switzerland,21A.Delta,1220,0,0.000000000000
2021-03-22,Turkey,20H.Beta.V2,249,55,0.220883534136
2021-03-22,Turkey,20I.Alpha.V1,249,12,0.048192771084
2021-03-22,United Kingdom,20H.Beta.V2,16646,57,0.003424246065
2021-03-22,United Kingdom,20I.Alpha.V1,16646,16335,0.981316832872
2021-03-22,United Kingdom,21A.Delta,16646,3,0.000180223477
2021-03-22,United Kingdom,21B.Kappa,16646,17,0.001021266370
2021-03-22,United Kingdom,21D.Eta,16646,39,0.002342905202
2021-03-22,United States,20H.Beta.V2,24947,147,0.005892492083
2021-03-22,United States,20I.Alpha.V1,24947,10214,0.409427987333
2021-03-22,United States,20J.Gamma.V3,24947,417,0.016715436725
2021-03-22,United States,21A.Delta,24947,3,0.000120254940
2021-03-22,United States,21B.Kappa,24947,11,0.000440934781
2021-03-22,United States,21C.Epsilon,24947,3479,0.139455645969
2021-03-22,United States,21D.Eta,24947,90,0.003607648214
2021-03-22,United States,21F.Iota,24947,2422,0.097085821942
2021-03-22,United States,21G.Lambda,24947,27,0.001082294464
