tDate, Country,Variant,total_sequences,cluster_sequences,proportion
2020-07-13,Argentina,20J.Gamma.V3,33,0,0.000000000000
2020-07-13,Australia,20I.Alpha.V1,1053,0,0.000000000000
2020-07-13,Australia,21A.Delta,1053,0,0.000000000000
2020-07-13,Austria,20H.Beta.V2,3,0,0.000000000000
2020-07-13,Austria,20I.Alpha.V1,3,0,0.000000000000
2020-07-13,Austria,21A.Delta,3,0,0.000000000000
2020-07-13,Bangladesh,20H.Beta.V2,72,0,0.000000000000
2020-07-13,Belgium,20H.Beta.V2,23,0,0.000000000000
2020-07-13,Belgium,20I.Alpha.V1,23,0,0.000000000000
2020-07-13,Belgium,20J.Gamma.V3,23,0,0.000000000000
2020-07-13,Belgium,21A.Delta,23,0,0.000000000000
2020-07-13,Brazil,20I.Alpha.V1,83,0,0.000000000000
2020-07-13,Brazil,20J.Gamma.V3,83,0,0.000000000000
2020-07-13,Canada,20H.Beta.V2,73,0,0.000000000000
2020-07-13,Canada,20I.Alpha.V1,73,0,0.000000000000
2020-07-13,Canada,20J.Gamma.V3,73,0,0.000000000000
2020-07-13,Canada,21A.Delta,73,0,0.000000000000
2020-07-13,Canada,21C.Epsilon,73,0,0.000000000000
2020-07-13,Canada,21D.Eta,73,0,0.000000000000
2020-07-13,Chile,20J.Gamma.V3,15,0,0.000000000000
2020-07-13,Chile,21G.Lambda,15,0,0.000000000000
2020-07-13,Colombia,20J.Gamma.V3,11,0,0.000000000000
2020-07-13,Czechia,20I.Alpha.V1,3,0,0.000000000000
2020-07-13,Denmark,20I.Alpha.V1,42,0,0.000000000000
2020-07-13,Denmark,21A.Delta,42,0,0.000000000000
2020-07-13,Denmark,21D.Eta,42,0,0.000000000000
2020-07-13,France,20H.Beta.V2,22,0,0.000000000000
2020-07-13,France,20I.Alpha.V1,22,0,0.000000000000
2020-07-13,France,20J.Gamma.V3,22,0,0.000000000000
2020-07-13,France,21A.Delta,22,0,0.000000000000
2020-07-13,France,21D.Eta,22,0,0.000000000000
2020-07-13,Germany,20H.Beta.V2,29,0,0.000000000000
2020-07-13,Germany,20I.Alpha.V1,29,0,0.000000000000
2020-07-13,Germany,20J.Gamma.V3,29,0,0.000000000000
2020-07-13,Germany,21A.Delta,29,0,0.000000000000
2020-07-13,Germany,21D.Eta,29,0,0.000000000000
2020-07-13,Ghana,20I.Alpha.V1,5,0,0.000000000000
2020-07-13,India,20I.Alpha.V1,138,0,0.000000000000
2020-07-13,India,21A.Delta,138,0,0.000000000000
2020-07-13,India,21B.Kappa,138,0,0.000000000000
2020-07-13,Indonesia,21A.Delta,8,0,0.000000000000
2020-07-13,Ireland,20I.Alpha.V1,15,0,0.000000000000
2020-07-13,Ireland,21A.Delta,15,0,0.000000000000
2020-07-13,Israel,20H.Beta.V2,6,0,0.000000000000
2020-07-13,Israel,20I.Alpha.V1,6,0,0.000000000000
2020-07-13,Italy,20I.Alpha.V1,26,0,0.000000000000
2020-07-13,Italy,20J.Gamma.V3,26,0,0.000000000000
2020-07-13,Italy,21A.Delta,26,0,0.000000000000
2020-07-13,Italy,21D.Eta,26,0,0.000000000000
2020-07-13,Japan,20I.Alpha.V1,339,0,0.000000000000
2020-07-13,Japan,21A.Delta,339,0,0.000000000000
2020-07-13,Kenya,20I.Alpha.V1,28,0,0.000000000000
2020-07-13,Latvia,20I.Alpha.V1,11,0,0.000000000000
2020-07-13,Luxembourg,20H.Beta.V2,11,0,0.000000000000
2020-07-13,Luxembourg,20I.Alpha.V1,11,0,0.000000000000
2020-07-13,Mexico,20I.Alpha.V1,34,0,0.000000000000
2020-07-13,Mexico,20J.Gamma.V3,34,0,0.000000000000
2020-07-13,Mexico,21A.Delta,34,0,0.000000000000
2020-07-13,Mexico,21C.Epsilon,34,0,0.000000000000
2020-07-13,Mozambique,20H.Beta.V2,2,0,0.000000000000
2020-07-13,Netherlands,20H.Beta.V2,39,0,0.000000000000
2020-07-13,Netherlands,20I.Alpha.V1,39,0,0.000000000000
2020-07-13,Netherlands,20J.Gamma.V3,39,0,0.000000000000
2020-07-13,Netherlands,21A.Delta,39,0,0.000000000000
2020-07-13,Nigeria,21D.Eta,14,0,0.000000000000
2020-07-13,Norway,20H.Beta.V2,20,0,0.000000000000
2020-07-13,Norway,20I.Alpha.V1,20,0,0.000000000000
2020-07-13,Qatar,20H.Beta.V2,42,0,0.000000000000
2020-07-13,Romania,20I.Alpha.V1,0,0,0.000000000000
2020-07-13,Russia,20I.Alpha.V1,29,0,0.000000000000
2020-07-13,Russia,21A.Delta,29,0,0.000000000000
2020-07-13,Singapore,21A.Delta,34,0,0.000000000000
2020-07-13,Slovenia,20I.Alpha.V1,30,0,0.000000000000
2020-07-13,South Africa,20H.Beta.V2,189,0,0.000000000000
2020-07-13,South Africa,21A.Delta,189,0,0.000000000000
2020-07-13,South Korea,20I.Alpha.V1,65,0,0.000000000000
2020-07-13,Spain,20H.Beta.V2,60,0,0.000000000000
2020-07-13,Spain,20I.Alpha.V1,60,0,0.000000000000
2020-07-13,Spain,20J.Gamma.V3,60,0,0.000000000000
2020-07-13,Spain,21A.Delta,60,0,0.000000000000
2020-07-13,Sweden,20H.Beta.V2,18,0,0.000000000000
2020-07-13,Sweden,20I.Alpha.V1,18,0,0.000000000000
2020-07-13,Sweden,21A.Delta,18,0,0.000000000000
2020-07-13,Switzerland,20H.Beta.V2,75,0,0.000000000000
2020-07-13,Switzerland,20I.Alpha.V1,75,0,0.000000000000
2020-07-13,Switzerland,21A.Delta,75,0,0.000000000000
2020-07-13,Turkey,20H.Beta.V2,1,0,0.000000000000
2020-07-13,Turkey,20I.Alpha.V1,1,0,0.000000000000
2020-07-13,United Kingdom,20H.Beta.V2,698,0,0.000000000000
2020-07-13,United Kingdom,20I.Alpha.V1,698,0,0.000000000000
2020-07-13,United Kingdom,21A.Delta,698,0,0.000000000000
2020-07-13,United Kingdom,21B.Kappa,698,0,0.000000000000
2020-07-13,United Kingdom,21D.Eta,698,0,0.000000000000
2020-07-13,United States,20H.Beta.V2,3392,0,0.000000000000
2020-07-13,United States,20I.Alpha.V1,3392,2,0.000589622641
2020-07-13,United States,20J.Gamma.V3,3392,0,0.000000000000
2020-07-13,United States,21A.Delta,3392,0,0.000000000000
2020-07-13,United States,21B.Kappa,3392,0,0.000000000000
2020-07-13,United States,21C.Epsilon,3392,0,0.000000000000
2020-07-13,United States,21D.Eta,3392,0,0.000000000000
2020-07-13,United States,21F.Iota,3392,0,0.000000000000
2020-07-13,United States,21G.Lambda,3392,0,0.000000000000
