tDate,T_YDTotal, T_NewInoc, T_TotalInoc, 1_YDTotal, 1_NewInoc, 1_TotalInoc, 1_Rate, 1_12y_Rate, 1_18y_Rate, 1_60y_Rate, 2_YDTotal, 2_NewInoc, 2_TotalInoc, 2_Rate, 2_12y_Rate, 2_18y_Rate, 2_60y_Rate, 3_YDTotal, 3_NewInoc, 3_TotalInoc, 3_Rate, 3_12y_Rate, 3_18y_Rate, 3_60y_Rate, 4_YDTotal, 4_YDTotal_60y, 4_NewInoc, 4_NewInoc_60y, 4_TotalInoc, 4_TotalInoc_60y, 4_Rate, 4_12y_Rate, 4_18y_Rate, 4_60y_Rate 
2022-05-03,0,0,0,45032498,814,45033312,87.8,95.6,97.3,96.4,44548533,936,44549469,86.8,94.6,96.4, 95.8     ,33125467,12427,33137894,64.6,70.4,74.3,89.5,2119860,2012297,150979,14981,2270839,2162148,4.4,0,0,15.7
