tDate,T_YDTotal, T_NewInoc, T_TotalInoc, 1_YDTotal, 1_NewInoc, 1_TotalInoc, 1_Rate, 1_12y_Rate, 1_18y_Rate, 1_60y_Rate, 2_YDTotal, 2_NewInoc, 2_TotalInoc, 2_Rate, 2_12y_Rate, 2_18y_Rate, 2_60y_Rate, 3_YDTotal, 3_NewInoc, 3_TotalInoc, 3_Rate, 3_12y_Rate, 3_18y_Rate, 3_60y_Rate, 4_YDTotal, 4_YDTotal_60y, 4_NewInoc, 4_NewInoc_60y, 4_TotalInoc, 4_TotalInoc_60y, 4_Rate, 4_12y_Rate, 4_18y_Rate, 4_60y_Rate 
2022-05-12,0,0,0,45040290,581,45040871,87.8,95.6,97.3,96.4,44557923,868,44558791,86.8,94.6,96.5, 95.8     ,33196572,7376,33203948,64.7,70.5,74.4,89.6,3091274,2972388,97243,95398,3188517,3067786,6.2,0,0,22.3
