 tDate, Country, Province, School_StrIndex, Workplace_StrIndex, CancelPublicEvents_StrIndex, RestrictionsOnGatherings_StrIndex, PublicTransport_StrIndex, StayAtHome_StrIndex, RestrictionsOnInternal_StrIndex, InternationalTravel_StrIndex, PublicInformationCampaigns_StrIndex, Stringency_Index 
2021-04-16,Afghanistan,,0.00,66.67,100.00,0.00,0.00,0.00,0.00,0.25,50.00,24.102222
2021-04-16,Albania,,66.67,33.33,100.00,100.00,0.00,66.67,0.00,0.25,100.00,51.880000
2021-04-16,Algeria,,33.33,66.67,100.00,100.00,75.00,50.00,75.00,1.00,100.00,66.777777
2021-04-16,Andorra,,33.33,66.67,100.00,100.00,50.00,0.00,0.00,0.25,100.00,50.027777
2021-04-16,Angola,,0.00,66.67,50.00,75.00,50.00,33.33,75.00,0.75,100.00,50.083333
2021-04-16,Argentina,,83.33,50.00,100.00,87.50,75.00,50.00,75.00,0.75,100.00,69.064444
2021-04-16,Aruba,,33.33,66.67,100.00,100.00,0.00,66.67,0.00,0.75,100.00,51.935555
2021-04-16,Australia,,0.00,16.67,25.00,62.50,25.00,0.00,75.00,1.00,100.00,33.907777
2021-04-16,Austria,,83.33,83.33,75.00,100.00,50.00,66.67,75.00,0.75,100.00,70.453333
2021-04-16,Azerbaijan,,83.33,33.33,100.00,100.00,100.00,33.33,0.00,1.00,100.00,61.221111
2021-04-16,Bahamas,,50.00,50.00,75.00,87.50,50.00,50.00,50.00,0.25,100.00,56.972222
2021-04-16,Bahrain,,33.33,66.67,100.00,75.00,0.00,33.33,50.00,0.50,100.00,50.981111
2021-04-16,Bangladesh,,100.00,33.33,100.00,100.00,100.00,66.67,100.00,0.50,100.00,77.833333
2021-04-16,Barbados,,100.00,66.67,100.00,100.00,50.00,66.67,0.00,0.50,100.00,64.871111
2021-04-16,Belarus,,0.00,0.00,50.00,100.00,0.00,33.33,0.00,1.00,100.00,31.592222
2021-04-16,Belgium,,100.00,66.67,100.00,100.00,50.00,66.67,0.00,1.00,100.00,64.926666
2021-04-16,Belize,,33.33,66.67,50.00,0.00,0.00,66.67,50.00,0.25,100.00,40.768888
2021-04-16,Benin,,0.00,0.00,0.00,75.00,50.00,33.33,0.00,1.00,100.00,28.814444
2021-04-16,Bermuda,,100.00,100.00,100.00,100.00,50.00,66.67,0.00,0.50,100.00,68.574444
2021-04-16,Bhutan,,0.00,66.67,100.00,100.00,50.00,33.33,50.00,1.00,100.00,55.666666
2021-04-16,Bolivia,,50.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,16.777777
2021-04-16,Bosnia and Herzegovina,,33.33,50.00,50.00,100.00,0.00,50.00,0.00,0.25,100.00,42.620000
2021-04-16,Botswana,,33.33,33.33,100.00,100.00,0.00,66.67,100.00,0.25,100.00,59.286666
2021-04-16,Brazil,,83.33,83.33,75.00,87.50,25.00,83.33,75.00,0.25,100.00,68.082222
2021-04-16,Brazil,Acre,100.00,100.00,100.00,100.00,50.00,66.67,100.00,0.25,100.00,79.657777
2021-04-16,Brazil,Alagoas,66.67,66.67,100.00,100.00,50.00,66.67,75.00,0.25,100.00,69.473333
2021-04-16,Brazil,Amapa,100.00,66.67,100.00,0.00,75.00,66.67,75.00,0.25,100.00,64.843333
2021-04-16,Brazil,Amazonas,66.67,66.67,100.00,87.50,50.00,66.67,100.00,0.25,100.00,70.862222
2021-04-16,Brazil,Bahia,83.33,66.67,100.00,37.50,25.00,50.00,100.00,0.25,100.00,62.527777
2021-04-16,Brazil,Ceara,66.67,66.67,100.00,100.00,50.00,66.67,100.00,0.25,100.00,72.251111
2021-04-16,Brazil,Distrito Federal,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000
2021-04-16,Brazil,Espirito Santo,100.00,83.33,100.00,100.00,100.00,66.67,100.00,0.25,100.00,83.361111
2021-04-16,Brazil,Goias,66.67,66.67,100.00,0.00,50.00,50.00,0.00,0.25,100.00,48.176666
2021-04-16,Brazil,Maranhao,100.00,66.67,100.00,100.00,50.00,33.33,25.00,0.25,100.00,63.916666
2021-04-16,Brazil,Mato Grosso,83.33,66.67,100.00,75.00,75.00,66.67,50.00,0.25,100.00,68.546666
2021-04-16,Brazil,Mato Grosso do Sul,83.33,66.67,75.00,75.00,0.00,66.67,100.00,0.25,100.00,62.991111
2021-04-16,Brazil,Minas Gerais,100.00,100.00,100.00,100.00,50.00,33.33,75.00,0.25,100.00,73.175555
2021-04-16,Brazil,Para,100.00,66.67,100.00,87.50,0.00,50.00,50.00,0.25,100.00,61.602222
2021-04-16,Brazil,Paraiba,100.00,66.67,75.00,87.50,50.00,66.67,100.00,0.25,100.00,71.787777
2021-04-16,Brazil,Parana,100.00,100.00,100.00,100.00,25.00,100.00,50.00,0.25,100.00,75.027777
2021-04-16,Brazil,Pernambuco,83.33,66.67,100.00,100.00,50.00,33.33,100.00,0.50,100.00,70.425555
2021-04-16,Brazil,Piaui,66.67,100.00,100.00,0.00,25.00,66.67,75.00,0.25,100.00,59.287777
2021-04-16,Brazil,Rio de Janeiro,83.33,66.67,100.00,87.50,50.00,0.00,75.00,0.25,100.00,62.527777
2021-04-16,Brazil,Rio Grande do Norte,100.00,66.67,100.00,0.00,25.00,66.67,75.00,0.25,100.00,59.287777
2021-04-16,Brazil,Rio Grande do Sul,66.67,66.67,100.00,100.00,50.00,33.33,50.00,0.25,100.00,62.991111
2021-04-16,Brazil,Rondonia,100.00,66.67,75.00,100.00,100.00,50.00,75.00,0.00,100.00,74.074444
2021-04-16,Brazil,Roraima,66.67,66.67,100.00,100.00,50.00,50.00,75.00,0.25,100.00,67.621111
2021-04-16,Brazil,Santa Catarina,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000
2021-04-16,Brazil,Sao Paulo,33.33,66.67,100.00,0.00,0.00,66.67,0.00,0.25,100.00,40.768888
2021-04-16,Brazil,Sergipe,100.00,66.67,100.00,75.00,50.00,33.33,0.00,0.25,100.00,58.361111
2021-04-16,Brazil,Tocantins,100.00,66.67,100.00,100.00,75.00,50.00,100.00,0.25,100.00,76.880000
2021-04-16,Brunei,,33.33,33.33,50.00,50.00,0.00,0.00,0.00,1.00,100.00,29.740000
2021-04-16,Bulgaria,,66.67,66.67,100.00,75.00,0.00,0.00,0.00,0.75,100.00,45.454444
2021-04-16,Burkina Faso,,0.00,0.00,0.00,0.00,0.00,0.00,75.00,1.00,100.00,19.555555
2021-04-16,Burundi,,0.00,66.67,0.00,0.00,0.00,0.00,0.00,0.25,50.00,12.991111
2021-04-16,Cambodia,,100.00,66.67,75.00,75.00,0.00,83.33,100.00,0.50,100.00,66.722222
2021-04-16,Cameroon,,33.33,33.33,50.00,75.00,0.00,0.00,0.00,0.50,100.00,32.462222
2021-04-16,Canada,,83.33,83.33,75.00,87.50,25.00,50.00,75.00,1.00,100.00,64.462222
2021-04-16,Canada,Alberta,33.33,66.67,100.00,100.00,0.00,33.33,25.00,1.00,100.00,51.036666
2021-04-16,Canada,British Columbia,33.33,66.67,100.00,100.00,0.00,33.33,50.00,1.00,100.00,53.814444
2021-04-16,Canada,Manitoba,50.00,83.33,100.00,75.00,0.00,50.00,100.00,1.00,100.00,62.147777
2021-04-16,Canada,New Brunswick,83.33,83.33,75.00,87.50,0.00,50.00,100.00,1.00,100.00,64.462222
2021-04-16,Canada,Newfoundland and Labrador,33.33,33.33,50.00,75.00,50.00,33.33,100.00,1.00,100.00,52.887777
2021-04-16,Canada,Northwest Territories,33.33,66.67,50.00,75.00,25.00,33.33,100.00,1.00,100.00,53.814444
2021-04-16,Canada,Nova Scotia,33.33,0.00,50.00,75.00,0.00,33.33,100.00,1.00,100.00,43.628888
2021-04-16,Canada,Nunavut,83.33,83.33,75.00,87.50,0.00,50.00,75.00,0.00,100.00,61.573333
2021-04-16,Canada,Ontario,100.00,100.00,100.00,100.00,50.00,66.67,100.00,1.00,100.00,79.741111
2021-04-16,Canada,Prince Edward Island,33.33,33.33,50.00,75.00,0.00,33.33,100.00,1.00,100.00,47.332222
2021-04-16,Canada,Quebec,50.00,66.67,100.00,100.00,0.00,66.67,75.00,1.00,100.00,62.148888
2021-04-16,Canada,Saskatchewan,66.67,50.00,100.00,100.00,0.00,33.33,50.00,0.00,100.00,55.555555
2021-04-16,Canada,Yukon,33.33,33.33,50.00,75.00,0.00,33.33,100.00,0.00,100.00,47.221111
2021-04-16,Cape Verde,,33.33,66.67,100.00,100.00,0.00,33.33,75.00,0.25,100.00,56.508888
2021-04-16,Central African Republic,,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.50,50.00,7.463333
2021-04-16,Chad,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,75.00,8.388888
2021-04-16,Chile,,83.33,83.33,100.00,87.50,25.00,83.33,75.00,1.00,100.00,70.943333
2021-04-16,China,,83.33,50.00,75.00,87.50,75.00,83.33,75.00,0.75,100.00,69.990000
2021-04-16,China,Anhui,33.33,33.33,50.00,25.00,50.00,0.00,50.00,0.75,100.00,38.045555
2021-04-16,China,Beijing,33.33,33.33,50.00,50.00,0.00,33.33,50.00,0.75,100.00,38.971111
2021-04-16,China,Chongqing,33.33,33.33,50.00,50.00,50.00,33.33,50.00,0.75,100.00,44.526666
2021-04-16,China,Fujian,33.33,33.33,50.00,100.00,50.00,33.33,50.00,0.75,100.00,50.082222
2021-04-16,China,Gansu,33.33,33.33,50.00,25.00,50.00,33.33,50.00,0.75,100.00,41.748888
2021-04-16,China,Guangdong,33.33,33.33,50.00,25.00,50.00,0.00,0.00,0.75,100.00,32.490000
2021-04-16,China,Guangxi,33.33,33.33,50.00,25.00,50.00,0.00,25.00,0.75,100.00,35.267777
2021-04-16,China,Guizhou,33.33,33.33,50.00,0.00,0.00,0.00,50.00,0.75,100.00,29.712222
2021-04-16,China,Hainan,33.33,33.33,0.00,0.00,50.00,0.00,50.00,0.75,100.00,29.712222
2021-04-16,China,Hebei,33.33,33.33,0.00,0.00,0.00,0.00,0.00,0.75,100.00,18.601111
2021-04-16,China,Heilongjiang,33.33,33.33,50.00,75.00,50.00,33.33,50.00,0.75,100.00,47.304444
2021-04-16,China,Henan,33.33,33.33,0.00,75.00,50.00,33.33,50.00,0.75,100.00,41.748888
2021-04-16,China,Hubei,33.33,33.33,50.00,0.00,0.00,0.00,0.00,0.75,100.00,24.156666
2021-04-16,China,Hunan,33.33,33.33,50.00,0.00,0.00,0.00,50.00,0.75,100.00,29.712222
2021-04-16,China,Inner Mongolia,33.33,33.33,50.00,0.00,50.00,0.00,50.00,0.75,100.00,35.267777
2021-04-16,China,Jiangsu,33.33,33.33,50.00,25.00,50.00,33.33,50.00,0.75,100.00,41.748888
2021-04-16,China,Jiangxi,33.33,33.33,50.00,25.00,0.00,33.33,50.00,0.75,100.00,36.193333
2021-04-16,China,Jilin,33.33,33.33,50.00,50.00,50.00,33.33,50.00,0.75,100.00,44.526666
2021-04-16,China,Liaoning,33.33,33.33,50.00,0.00,0.00,0.00,0.00,0.75,100.00,24.156666
2021-04-16,China,Ningxia,33.33,33.33,100.00,0.00,0.00,0.00,50.00,0.75,100.00,35.267777
2021-04-16,China,Qinghai,33.33,33.33,50.00,25.00,50.00,33.33,50.00,0.75,100.00,41.748888
2021-04-16,China,Shaanxi,33.33,33.33,50.00,75.00,50.00,33.33,50.00,0.75,100.00,47.304444
2021-04-16,China,Shandong,33.33,33.33,50.00,25.00,0.00,0.00,0.00,0.75,100.00,26.934444
2021-04-16,China,Shanghai,33.33,33.33,50.00,25.00,50.00,33.33,50.00,0.75,100.00,41.748888
2021-04-16,China,Shanxi,33.33,33.33,50.00,25.00,50.00,33.33,50.00,0.75,100.00,41.748888
2021-04-16,China,Sichuan,33.33,33.33,50.00,25.00,50.00,0.00,100.00,0.75,100.00,43.601111
2021-04-16,China,Tianjin,33.33,33.33,50.00,25.00,50.00,0.00,50.00,0.75,100.00,38.045555
2021-04-16,China,Tibet,33.33,33.33,50.00,50.00,0.00,0.00,50.00,0.75,100.00,35.267777
2021-04-16,China,Xinjiang,33.33,33.33,50.00,25.00,50.00,0.00,50.00,0.75,100.00,38.045555
2021-04-16,China,Yunnan,83.33,83.33,75.00,87.50,50.00,83.33,75.00,0.75,100.00,70.915555
2021-04-16,China,Zhejiang,33.33,33.33,100.00,100.00,50.00,33.33,50.00,0.75,100.00,55.637777
2021-04-16,Colombia,,50.00,83.33,75.00,75.00,75.00,100.00,75.00,1.00,100.00,70.481111
2021-04-16,Comoros,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000000
2021-04-16,Congo,,0.00,33.33,50.00,100.00,50.00,50.00,50.00,0.50,100.00,48.203333
2021-04-16,Costa Rica,,33.33,66.67,100.00,75.00,50.00,33.33,75.00,0.25,100.00,59.286666
2021-04-16,Cote d`Ivoire,,0.00,0.00,0.00,0.00,0.00,33.33,0.00,1.00,100.00,14.925555
2021-04-16,Croatia,,66.67,33.33,50.00,100.00,50.00,0.00,0.00,0.75,100.00,44.527777
2021-04-16,Cuba,,83.33,83.33,100.00,100.00,75.00,50.00,75.00,0.50,100.00,74.128888
2021-04-16,Cyprus,,66.67,66.67,50.00,100.00,50.00,66.67,50.00,0.75,100.00,61.195555
2021-04-16,Czechia,,66.67,66.67,100.00,100.00,25.00,0.00,0.00,0.75,100.00,51.010000
2021-04-16,Democratic Republic of Congo,,0.00,0.00,75.00,25.00,25.00,50.00,25.00,0.25,50.00,27.805555
2021-04-16,Denmark,,83.33,66.67,100.00,100.00,0.00,33.33,0.00,1.00,100.00,53.814444
2021-04-16,Djibouti,,33.33,33.33,50.00,100.00,0.00,0.00,0.00,0.25,100.00,35.212222
2021-04-16,Dominica,,33.33,0.00,0.00,50.00,0.00,33.33,0.00,0.50,100.00,24.128888
2021-04-16,Dominican Republic,,100.00,66.67,100.00,100.00,50.00,66.67,0.00,0.50,100.00,64.871111
2021-04-16,Ecuador,,50.00,50.00,75.00,87.50,50.00,50.00,25.00,1.00,100.00,54.277777
2021-04-16,Egypt,,33.33,66.67,100.00,100.00,0.00,33.33,0.00,0.25,100.00,48.175555
2021-04-16,El Salvador,,33.33,33.33,50.00,0.00,0.00,0.00,0.00,0.25,100.00,24.101111
2021-04-16,Eritrea,,0.00,0.00,100.00,100.00,50.00,33.33,100.00,1.00,100.00,53.814444
2021-04-16,Estonia,,66.67,100.00,100.00,100.00,0.00,33.33,0.00,0.50,100.00,55.611111
2021-04-16,Eswatini,,66.67,33.33,50.00,75.00,50.00,66.67,100.00,0.25,100.00,60.213333
2021-04-16,Ethiopia,,33.33,33.33,50.00,75.00,50.00,0.00,0.00,0.50,100.00,38.017777
2021-04-16,Faeroe Islands,,33.33,66.67,50.00,50.00,0.00,33.33,50.00,0.50,100.00,42.647777
2021-04-16,Fiji,,33.33,66.67,50.00,75.00,50.00,66.67,0.00,0.75,100.00,49.157777
2021-04-16,Finland,,50.00,50.00,75.00,87.50,0.00,33.33,0.00,0.75,100.00,44.064444
2021-04-16,France,,66.67,66.67,100.00,100.00,0.00,66.67,100.00,0.75,100.00,66.751111
2021-04-16,Gabon,,33.33,66.67,100.00,75.00,50.00,66.67,100.00,0.50,100.00,65.796666
2021-04-16,Gambia,,0.00,0.00,50.00,100.00,50.00,0.00,0.00,0.50,100.00,33.388888
2021-04-16,Georgia,,0.00,66.67,100.00,100.00,0.00,66.67,100.00,0.50,100.00,59.315555
2021-04-16,Germany,,83.33,66.67,100.00,100.00,50.00,50.00,50.00,0.75,100.00,66.750000
2021-04-16,Ghana,,0.00,50.00,100.00,75.00,0.00,0.00,0.00,1.00,100.00,36.222222
2021-04-16,Greece,,100.00,100.00,100.00,100.00,50.00,66.67,100.00,0.75,100.00,79.713333
2021-04-16,Greenland,,33.33,0.00,50.00,50.00,0.00,0.00,0.00,1.00,100.00,26.036666
2021-04-16,Guam,,33.33,33.33,100.00,75.00,0.00,33.33,0.00,0.25,100.00,41.693333
2021-04-16,Guatemala,,16.67,50.00,75.00,100.00,50.00,0.00,0.00,0.25,100.00,43.546666
2021-04-16,Guinea,,33.33,66.67,100.00,100.00,0.00,50.00,75.00,0.25,100.00,58.361111
2021-04-16,Guyana,,66.67,33.33,100.00,100.00,0.00,66.67,0.00,0.75,100.00,51.935555
2021-04-16,Haiti,,0.00,0.00,0.00,75.00,0.00,66.67,0.00,0.50,100.00,26.907777
2021-04-16,Honduras,,100.00,100.00,100.00,100.00,0.00,66.67,100.00,0.75,100.00,74.157777
2021-04-16,Hong Kong,,66.67,66.67,100.00,100.00,50.00,33.33,50.00,0.75,100.00,63.046666
2021-04-16,Hungary,,100.00,66.67,100.00,100.00,0.00,66.67,0.00,1.00,100.00,59.371111
