 tDate, Country, Province, School_StrIndex, Workplace_StrIndex, CancelPublicEvents_StrIndex, RestrictionsOnGatherings_StrIndex, PublicTransport_StrIndex, StayAtHome_StrIndex, RestrictionsOnInternal_StrIndex, InternationalTravel_StrIndex, PublicInformationCampaigns_StrIndex, Stringency_Index 
2020-10-25,Afghanistan,,33.33,66.67,0.00,0.00,0.00,0.00,0.00,0.00,50.00,16.666666
2020-10-25,Albania,,66.67,66.67,100.00,100.00,0.00,33.33,0.00,0.25,100.00,51.880000
2020-10-25,Algeria,,66.67,33.33,50.00,100.00,100.00,50.00,75.00,1.00,100.00,64.000000
2020-10-25,Andorra,,66.67,66.67,100.00,100.00,50.00,0.00,0.00,0.50,100.00,53.760000
2020-10-25,Angola,,66.67,66.67,50.00,100.00,50.00,33.33,75.00,0.50,100.00,60.241111
2020-10-25,Argentina,,83.33,50.00,100.00,87.50,75.00,50.00,75.00,1.00,100.00,69.092222
2020-10-25,Aruba,,66.67,0.00,75.00,100.00,0.00,0.00,0.00,0.25,100.00,37.991111
2020-10-25,Australia,,50.00,50.00,75.00,87.50,25.00,50.00,75.00,1.00,100.00,57.055555
2020-10-25,Austria,,16.67,50.00,75.00,100.00,0.00,50.00,75.00,0.75,100.00,51.935555
2020-10-25,Azerbaijan,,100.00,50.00,75.00,87.50,25.00,16.67,25.00,1.00,100.00,53.352222
2020-10-25,Bahamas,,83.33,50.00,75.00,87.50,50.00,50.00,100.00,0.50,100.00,66.258888
2020-10-25,Bahrain,,33.33,66.67,100.00,100.00,0.00,66.67,0.00,0.75,100.00,51.935555
2020-10-25,Bangladesh,,100.00,83.33,100.00,87.50,50.00,50.00,75.00,0.75,100.00,71.842222
2020-10-25,Barbados,,33.33,33.33,50.00,0.00,0.00,0.00,0.00,0.50,100.00,24.128888
2020-10-25,Belarus,,0.00,0.00,50.00,100.00,0.00,33.33,0.00,0.50,50.00,25.981111
2020-10-25,Belgium,,33.33,66.67,50.00,100.00,0.00,66.67,0.00,0.75,100.00,46.380000
2020-10-25,Belize,,100.00,66.67,100.00,100.00,0.00,33.33,75.00,0.25,100.00,63.916666
2020-10-25,Benin,,33.33,33.33,50.00,75.00,0.00,0.00,50.00,0.50,100.00,38.017777
2020-10-25,Bermuda,,33.33,33.33,50.00,75.00,0.00,0.00,0.00,0.50,100.00,32.462222
2020-10-25,Bhutan,,66.67,66.67,100.00,75.00,50.00,66.67,100.00,0.75,100.00,69.528888
2020-10-25,Bolivia,,100.00,66.67,100.00,100.00,75.00,66.67,100.00,0.25,100.00,78.732222
2020-10-25,Bosnia and Herzegovina,,50.00,33.33,100.00,75.00,0.00,0.00,0.00,0.25,100.00,39.842222
2020-10-25,Botswana,,33.33,33.33,100.00,75.00,0.00,33.33,100.00,1.00,100.00,52.887777
2020-10-25,Brazil,,83.33,50.00,75.00,62.50,25.00,50.00,75.00,0.25,75.00,55.120000
