tDate,Country,NumberOfTest
2021-12-21,Australia,271702
2021-12-21,Austria,316974
2021-12-21,Belgium,82153
2021-12-21,Canada,137814
2021-12-21,Chile,35232
2021-12-21,Colombia,48404
2021-12-21,Czechia,102973
2021-12-21,Denmark,254256
2021-12-21,Estonia,7239
2021-12-21,Finland,24509
2021-12-21,France,977445
2021-12-21,Greece,555381
2021-12-21,Hungary,7428
2021-12-21,Iceland,3052
2021-12-21,Ireland,35505
2021-12-21,Israel,109052
2021-12-21,Italy,962367
2021-12-21,Japan,50175
2021-12-21,Latvia,11282
2021-12-21,Lithuania,20513
2021-12-21,Luxembourg,5533
2021-12-21,Mexico,14828
2021-12-21,Netherlands,53408
2021-12-21,New Zealand,14743
2021-12-21,Norway,29533
2021-12-21,Poland,190905
2021-12-21,Portugal,188173
2021-12-21,Slovakia,49506
2021-12-21,Slovenia,5562
2021-12-21,Switzerland,68131
2021-12-21,Taiwan,17258
2021-12-21,Turkey,353152
2021-12-21,United Kingdom,1479757
2021-12-21,United States,1528441
