tDate,Country,NumberOfTest
2022-01-17,Australia,0
2022-01-17,Austria,453008
2022-01-17,Belgium,96583
2022-01-17,Canada,268705
2022-01-17,Chile,87568
2022-01-17,Colombia,100678
2022-01-17,Costa Rica,7936
2022-01-17,Czechia,152756
2022-01-17,Denmark,245732
2022-01-17,Estonia,9299
2022-01-17,Finland,20583
2022-01-17,France,1782745
2022-01-17,Greece,0
2022-01-17,Hungary,82189
2022-01-17,Ireland,18212
2022-01-17,Israel,452314
2022-01-17,Italy,541298
2022-01-17,Japan,192740
2022-01-17,Latvia,7171
2022-01-17,Lithuania,26101
2022-01-17,Luxembourg,3714
2022-01-17,Mexico,64477
2022-01-17,Netherlands,125252
2022-01-17,New Zealand,0
2022-01-17,Norway,44352
2022-01-17,Poland,154455
2022-01-17,Portugal,281794
2022-01-17,Slovakia,71076
2022-01-17,Slovenia,13812
2022-01-17,South Korea,123157
2022-01-17,Spain,386164
2022-01-17,Switzerland,89826
2022-01-17,Taiwan,28736
2022-01-17,Turkey,403836
2022-01-17,United Kingdom,1468886
2022-01-17,United States,1515132
