tDate,Country,NumberOfTest
2022-03-14,Australia,64710352
2022-03-14,Austria,166723590
2022-03-14,Belgium,32232460
2022-03-14,Canada,58805098
2022-03-14,Chile,33920113
2022-03-14,Colombia,33478190
2022-03-14,Czechia,53312266
2022-03-14,Denmark,63489965
2022-03-14,Estonia,3199548
2022-03-14,Finland,10187869
2022-03-14,France,251776474
2022-03-14,Greece,69271836
2022-03-14,Hungary,0
2022-03-14,Iceland,1249711
2022-03-14,Ireland,11548827
2022-03-14,Israel,47478805
2022-03-14,Italy,192765493
2022-03-14,Japan,39596246
2022-03-14,Latvia,6859836
2022-03-14,Lithuania,8298444
2022-03-14,Luxembourg,4107471
2022-03-14,Mexico,14741483
2022-03-14,Netherlands,29460989
2022-03-14,New Zealand,6840165
2022-03-14,Norway,10923699
2022-03-14,Poland,33796147
2022-03-14,Portugal,39187700
2022-03-14,Slovakia,50089098
2022-03-14,Slovenia,4579366
2022-03-14,South Korea,69214020
2022-03-14,Spain,87085802
2022-03-14,Switzerland,19497132
2022-03-14,Taiwan,6637701
2022-03-14,Turkey,149126670
2022-03-14,United Kingdom,474114335
2022-03-14,United States,835045177
