tDate,Country,NumberOfTest
2022-03-03,Australia,94936
2022-03-03,Austria,801296
2022-03-03,Belgium,35564
2022-03-03,Canada,35777
2022-03-03,Chile,96681
2022-03-03,Colombia,31114
2022-03-03,Czechia,38000
2022-03-03,Denmark,67629
2022-03-03,Estonia,6546
2022-03-03,Finland,12919
2022-03-03,France,285194
2022-03-03,Greece,0
2022-03-03,Hungary,18526
2022-03-03,Iceland,5981
2022-03-03,Ireland,12216
2022-03-03,Israel,62644
2022-03-03,Italy,431312
2022-03-03,Japan,142456
2022-03-03,Latvia,19452
2022-03-03,Lithuania,12414
2022-03-03,Luxembourg,2535
2022-03-03,Mexico,9513
2022-03-03,Netherlands,97384
2022-03-03,New Zealand,0
2022-03-03,Norway,12782
2022-03-03,Poland,77057
2022-03-03,Portugal,75997
2022-03-03,Slovakia,41299
2022-03-03,Slovenia,11774
2022-03-03,South Korea,577636
2022-03-03,Spain,97656
2022-03-03,Switzerland,59182
2022-03-03,Taiwan,17987
2022-03-03,Turkey,398242
2022-03-03,United Kingdom,776169
2022-03-03,United States,667853
