tDate,Country,NumberOfTest
2022-03-12,Australia,64555122
2022-03-12,Austria,166011635
2022-03-12,Canada,58730234
2022-03-12,Chile,33765236
2022-03-12,Colombia,33433475
2022-03-12,Czechia,52159293
2022-03-12,Denmark,63412177
2022-03-12,Estonia,3190479
2022-03-12,Finland,10136338
2022-03-12,Greece,68997956
2022-03-12,Ireland,11524333
2022-03-12,Israel,47359395
2022-03-12,Italy,192230588
2022-03-12,Japan,39378874
2022-03-12,Latvia,6848797
2022-03-12,Luxembourg,4104283
2022-03-12,Mexico,14677461
2022-03-12,Netherlands,29302488
2022-03-12,New Zealand,0
2022-03-12,Norway,10907411
2022-03-12,Poland,33712031
2022-03-12,Portugal,39098625
2022-03-12,Slovakia,50023518
2022-03-12,Slovenia,4550701
2022-03-12,South Korea,68298518
2022-03-12,Switzerland,19383679
2022-03-12,Taiwan,3501226
2022-03-12,Turkey,148508769
2022-03-12,United Kingdom,472676188
