tDate,Country,NumberOfTest
2020-12-26,Australia,0
2020-12-26,Austria,14425
2020-12-26,Belgium,17856
2020-12-26,Canada,167838
2020-12-26,Chile,48273
2020-12-26,Colombia,32215
2020-12-26,Costa Rica,1704
2020-12-26,Czechia,20254
2020-12-26,Denmark,62850
2020-12-26,Estonia,2574
2020-12-26,Finland,6387
2020-12-26,France,222810
2020-12-26,Germany,0
2020-12-26,Greece,5832
2020-12-26,Hungary,9494
2020-12-26,Iceland,658
2020-12-26,Ireland,11999
2020-12-26,Israel,64929
2020-12-26,Italy,115447
2020-12-26,Japan,32677
2020-12-26,Latvia,3001
2020-12-26,Lithuania,5825
2020-12-26,Luxembourg,1101
2020-12-26,Mexico,12628
2020-12-26,Netherlands,0
2020-12-26,New Zealand,0
2020-12-26,Norway,10927
2020-12-26,Poland,28643
2020-12-26,Portugal,19922
2020-12-26,Slovakia,6595
2020-12-26,Slovenia,1880
2020-12-26,South Korea,29835
2020-12-26,Spain,0
2020-12-26,Sweden,34116
2020-12-26,Switzerland,15223
2020-12-26,Taiwan,324
2020-12-26,Turkey,178872
2020-12-26,United Kingdom,269876
2020-12-26,United States,980928
