tDate,Country,NumberOfTest
2020-04-10,Australia,8212
2020-04-10,Austria,8456
2020-04-10,Belgium,8537
2020-04-10,Canada,26705
2020-04-10,Chile,4444
2020-04-10,Costa Rica,154
2020-04-10,Denmark,2303
2020-04-10,Estonia,1675
2020-04-10,Finland,3287
2020-04-10,Germany,0
2020-04-10,Greece,1798
2020-04-10,Hungary,2122
2020-04-10,Iceland,510
2020-04-10,Ireland,6959
2020-04-10,Israel,7347
2020-04-10,Italy,53495
2020-04-10,Japan,5389
2020-04-10,Latvia,1198
2020-04-10,Lithuania,2769
2020-04-10,Luxembourg,691
2020-04-10,Mexico,1980
2020-04-10,Netherlands,0
2020-04-10,New Zealand,1716
2020-04-10,Norway,1355
2020-04-10,Poland,10698
2020-04-10,Portugal,10216
2020-04-10,Slovakia,2174
2020-04-10,Slovenia,1232
2020-04-10,South Korea,8551
2020-04-10,Taiwan,1564
2020-04-10,Turkey,30864
2020-04-10,United Kingdom,17737
2020-04-10,United States,172982
