tDate,Country,NumberOfTest
2021-11-21,Australia,133841
2021-11-21,Austria,524203
2021-11-21,Belgium,50748
2021-11-21,Canada,84616
2021-11-21,Chile,77413
2021-11-21,Colombia,41557
2021-11-21,Czechia,61621
2021-11-21,Denmark,140023
2021-11-21,Estonia,3879
2021-11-21,Finland,10694
2021-11-21,France,79113
2021-11-21,Germany,0
2021-11-21,Greece,0
2021-11-21,Hungary,0
2021-11-21,Iceland,1661
2021-11-21,Ireland,28540
2021-11-21,Israel,82153
2021-11-21,Italy,552861
2021-11-21,Japan,15781
2021-11-21,Latvia,5754
2021-11-21,Lithuania,7766
2021-11-21,Luxembourg,777
2021-11-21,Mexico,4651
2021-11-21,Netherlands,0
2021-11-21,New Zealand,0
2021-11-21,Norway,8488
2021-11-21,Poland,115938
2021-11-21,Portugal,26421
2021-11-21,Slovakia,45838
2021-11-21,Slovenia,2735
2021-11-21,Sweden,18116
2021-11-21,Switzerland,15637
2021-11-21,Taiwan,10331
2021-11-21,Turkey,350163
2021-11-21,United Kingdom,1047365
2021-11-21,United States,562076
