tDate,Country,NumberOfTest
2021-06-20,Australia,0
2021-06-20,Austria,418937
2021-06-20,Belgium,20758
2021-06-20,Canada,6451
2021-06-20,Chile,67170
2021-06-20,Colombia,76382
2021-06-20,Costa Rica,6172
2021-06-20,Czechia,42830
2021-06-20,Denmark,73498
2021-06-20,Estonia,2164
2021-06-20,Finland,7546
2021-06-20,France,49138
2021-06-20,Germany,0
2021-06-20,Greece,20016
2021-06-20,Hungary,0
2021-06-20,Israel,34725
2021-06-20,Italy,189999
2021-06-20,Japan,31414
2021-06-20,Latvia,5023
2021-06-20,Lithuania,3427
2021-06-20,Luxembourg,347
2021-06-20,Mexico,4174
2021-06-20,Netherlands,0
2021-06-20,New Zealand,0
2021-06-20,Norway,8682
2021-06-20,Poland,75994
2021-06-20,Portugal,20561
2021-06-20,Slovakia,38804
2021-06-20,Slovenia,805
2021-06-20,South Korea,10139
2021-06-20,Sweden,21588
2021-06-20,Switzerland,7291
2021-06-20,Taiwan,14256
2021-06-20,Turkey,213297
2021-06-20,United Kingdom,1149112
2021-06-20,United States,243499
