tDate,Country,NumberOfTest
2020-08-02,Australia,39158
2020-08-02,Austria,7495
2020-08-02,Belgium,11695
2020-08-02,Canada,113055
2020-08-02,Chile,24899
2020-08-02,Colombia,40153
2020-08-02,Costa Rica,2015
2020-08-02,Denmark,15716
2020-08-02,Estonia,323
2020-08-02,Finland,4568
2020-08-02,France,16527
2020-08-02,Germany,0
2020-08-02,Greece,5946
2020-08-02,Hungary,2110
2020-08-02,Iceland,1205
2020-08-02,Ireland,3131
2020-08-02,Israel,10088
2020-08-02,Italy,67765
2020-08-02,Japan,10599
2020-08-02,Latvia,1354
2020-08-02,Lithuania,1362
2020-08-02,Luxembourg,858
2020-08-02,Mexico,4535
2020-08-02,Netherlands,0
2020-08-02,New Zealand,1689
2020-08-02,Norway,1907
2020-08-02,Poland,40608
2020-08-02,Portugal,7120
2020-08-02,Slovakia,766
2020-08-02,Slovenia,272
2020-08-02,South Korea,4926
2020-08-02,Spain,0
2020-08-02,Sweden,7566
2020-08-02,Switzerland,2124
2020-08-02,Taiwan,132
2020-08-02,Turkey,40247
2020-08-02,United Kingdom,145568
2020-08-02,United States,624094
