tDate,Country,NumberOfTest
2022-03-02,Australia,98154
2022-03-02,Austria,847200
2022-03-02,Belgium,36489
2022-03-02,Canada,43128
2022-03-02,Chile,80811
2022-03-02,Colombia,26191
2022-03-02,Czechia,37054
2022-03-02,Denmark,64142
2022-03-02,Estonia,6669
2022-03-02,Finland,14059
2022-03-02,France,299422
2022-03-02,Greece,297556
2022-03-02,Hungary,10633
2022-03-02,Iceland,5279
2022-03-02,Ireland,13228
2022-03-02,Israel,76539
2022-03-02,Italy,415288
2022-03-02,Japan,217937
2022-03-02,Latvia,22016
2022-03-02,Lithuania,13610
2022-03-02,Luxembourg,3164
2022-03-02,Mexico,9934
2022-03-02,Netherlands,91497
2022-03-02,New Zealand,0
2022-03-02,Norway,15415
2022-03-02,Poland,80429
2022-03-02,Portugal,63499
2022-03-02,Slovakia,44487
2022-03-02,Slovenia,13811
2022-03-02,South Korea,387474
2022-03-02,Spain,112027
2022-03-02,Switzerland,53820
2022-03-02,Taiwan,22250
2022-03-02,Turkey,407536
2022-03-02,United Kingdom,719829
