tDate,Country,NumberOfTest
2022-05-10,Australia,70117750
2022-05-10,Austria,184388182
2022-05-10,Belgium,33827360
2022-05-10,Canada,61336687
2022-05-10,Chile,37178577
2022-05-10,Colombia,0
2022-05-10,Czechia,54382614
2022-05-10,Denmark,64399926
2022-05-10,Finland,10831571
2022-05-10,France,271682990
2022-05-10,Greece,0
2022-05-10,Hungary,0
2022-05-10,Iceland,1328927
2022-05-10,Ireland,12126231
2022-05-10,Israel,50630819
2022-05-10,Italy,216566431
2022-05-10,Japan,47769952
2022-05-10,Latvia,7164157
2022-05-10,Lithuania,8676305
2022-05-10,Luxembourg,4243860
2022-05-10,Mexico,15187730
2022-05-10,Netherlands,30587516
2022-05-10,New Zealand,0
2022-05-10,Norway,11097424
2022-05-10,Portugal,41697794
2022-05-10,Slovakia,51104597
2022-05-10,Slovenia,5169140
2022-05-10,South Korea,46526777
2022-05-10,Taiwan,9207966
2022-05-10,Turkey,160387264
2022-05-10,United Kingdom,500946703
2022-05-10,United States,881822774
