tDate,Country,NumberOfTest
2021-01-03,Australia,0
2021-01-03,Austria,0
2021-01-03,Belgium,17637
2021-01-03,Canada,202977
2021-01-03,Chile,29784
2021-01-03,Colombia,33857
2021-01-03,Costa Rica,1797
2021-01-03,Czechia,29638
2021-01-03,Denmark,65623
2021-01-03,Estonia,3453
2021-01-03,Finland,6495
2021-01-03,France,47173
2021-01-03,Germany,0
2021-01-03,Greece,8504
2021-01-03,Hungary,5960
2021-01-03,Iceland,552
2021-01-03,Ireland,28543
2021-01-03,Israel,79938
2021-01-03,Italy,147284
2021-01-03,Japan,20291
2021-01-03,Latvia,5896
2021-01-03,Lithuania,5401
2021-01-03,Luxembourg,618
2021-01-03,Mexico,9366
2021-01-03,Netherlands,0
2021-01-03,New Zealand,0
2021-01-03,Norway,15308
2021-01-03,Poland,59236
2021-01-03,Portugal,20866
2021-01-03,Slovakia,7274
2021-01-03,Slovenia,2041
2021-01-03,South Korea,30954
2021-01-03,Spain,0
2021-01-03,Sweden,29221
2021-01-03,Switzerland,12358
2021-01-03,Taiwan,159
2021-01-03,Turkey,138941
2021-01-03,United Kingdom,428770
2021-01-03,United States,1041200
