tDate,Country,NumberOfTest
2021-12-15,Australia,222650
2021-12-15,Austria,466533
2021-12-15,Belgium,82989
2021-12-15,Canada,100611
2021-12-15,Chile,51155
2021-12-15,Colombia,46451
2021-12-15,Czechia,97822
2021-12-15,Denmark,186694
2021-12-15,Estonia,6630
2021-12-15,Finland,24045
2021-12-15,France,924282
2021-12-15,Greece,0
2021-12-15,Hungary,21062
2021-12-15,Iceland,2796
2021-12-15,Ireland,36274
2021-12-15,Israel,104895
2021-12-15,Italy,727719
2021-12-15,Japan,49167
2021-12-15,Lithuania,19862
2021-12-15,Luxembourg,5509
2021-12-15,Mexico,13956
2021-12-15,Netherlands,63319
2021-12-15,New Zealand,30647
2021-12-15,Poland,209603
2021-12-15,Portugal,140620
2021-12-15,Slovakia,51877
2021-12-15,Slovenia,4927
2021-12-15,Spain,0
2021-12-15,Switzerland,70624
2021-12-15,Taiwan,20594
2021-12-15,Turkey,357325
2021-12-15,United Kingdom,1629971
2021-12-15,United States,1193071
