tDate,Country,NumberOfTest
2020-11-15,Australia,0
2020-11-15,Austria,27080
2020-11-15,Belgium,13825
2020-11-15,Canada,163095
2020-11-15,Chile,40814
2020-11-15,Colombia,26349
2020-11-15,Costa Rica,2072
2020-11-15,Czechia,11967
2020-11-15,Denmark,55306
2020-11-15,Estonia,3511
2020-11-15,Finland,6648
2020-11-15,France,26585
2020-11-15,Germany,0
2020-11-15,Greece,15897
2020-11-15,Hungary,28715
2020-11-15,Iceland,383
2020-11-15,Ireland,9184
2020-11-15,Israel,23802
2020-11-15,Italy,306006
2020-11-15,Japan,9127
2020-11-15,Latvia,4058
2020-11-15,Lithuania,6272
2020-11-15,Luxembourg,797
2020-11-15,Mexico,4824
2020-11-15,Netherlands,0
2020-11-15,New Zealand,10525
2020-11-15,Norway,10970
2020-11-15,Poland,91915
2020-11-15,Portugal,23117
2020-11-15,Slovakia,1771
2020-11-15,Slovenia,1792
2020-11-15,South Korea,7903
2020-11-15,Spain,0
2020-11-15,Sweden,37239
2020-11-15,Switzerland,9398
2020-11-15,Taiwan,102
2020-11-15,Turkey,142496
2020-11-15,United Kingdom,283866
2020-11-15,United States,1197506
