tDate,Country,NumberOfTest
2021-04-29,Australia,50422
2021-04-29,Austria,272015
2021-04-29,Belgium,54434
2021-04-29,Canada,151954
2021-04-29,Chile,63239
2021-04-29,Colombia,89339
2021-04-29,Costa Rica,7449
2021-04-29,Czechia,240157
2021-04-29,Denmark,226847
2021-04-29,Estonia,4747
2021-04-29,Finland,18767
2021-04-29,France,387020
2021-04-29,Germany,0
2021-04-29,Greece,71099
2021-04-29,Hungary,22379
2021-04-29,Iceland,1398
2021-04-29,Ireland,19880
2021-04-29,Israel,34642
2021-04-29,Italy,446510
2021-04-29,Japan,91921
2021-04-29,Latvia,18021
2021-04-29,Lithuania,25515
2021-04-29,Luxembourg,8709
2021-04-29,Mexico,17029
2021-04-29,Netherlands,0
2021-04-29,New Zealand,5340
2021-04-29,Norway,19633
2021-04-29,Poland,130951
2021-04-29,Portugal,54101
2021-04-29,Slovakia,168524
2021-04-29,Slovenia,4442
2021-04-29,South Korea,36055
2021-04-29,Spain,0
2021-04-29,Sweden,49375
2021-04-29,Switzerland,33171
2021-04-29,Taiwan,1144
2021-04-29,Turkey,278108
2021-04-29,United Kingdom,1072576
2021-04-29,United States,1410574
