tDate,Country,NumberOfTest
2021-02-25,Australia,49940
2021-02-25,Austria,268901
2021-02-25,Belgium,41591
2021-02-25,Canada,115846
2021-02-25,Chile,51026
2021-02-25,Colombia,40409
2021-02-25,Costa Rica,3112
2021-02-25,Czechia,97065
2021-02-25,Denmark,168629
2021-02-25,Estonia,6400
2021-02-25,Finland,22370
2021-02-25,France,344404
2021-02-25,Germany,0
2021-02-25,Greece,50247
2021-02-25,Hungary,25509
2021-02-25,Iceland,472
2021-02-25,Ireland,18206
2021-02-25,Israel,70316
2021-02-25,Italy,457904
2021-02-25,Japan,59234
2021-02-25,Latvia,12232
2021-02-25,Lithuania,8867
2021-02-25,Luxembourg,11535
2021-02-25,Mexico,27204
2021-02-25,Netherlands,0
2021-02-25,New Zealand,9269
2021-02-25,Norway,18777
2021-02-25,Poland,114326
2021-02-25,Portugal,30974
2021-02-25,Slovakia,194986
2021-02-25,Slovenia,4484
2021-02-25,South Korea,46542
2021-02-25,Spain,0
2021-02-25,Sweden,34898
2021-02-25,Switzerland,30766
2021-02-25,Taiwan,544
2021-02-25,Turkey,126527
2021-02-25,United Kingdom,731410
2021-02-25,United States,1609731
