tDate,Country,NumberOfTest
2022-02-06,Australia,88170
2022-02-06,Austria,492386
2022-02-06,Belgium,27090
2022-02-06,Canada,8925
2022-02-06,Chile,134185
2022-02-06,Colombia,42409
2022-02-06,Czechia,46620
2022-02-06,Denmark,133662
2022-02-06,Estonia,7939
2022-02-06,Finland,9234
2022-02-06,France,173543
2022-02-06,Germany,0
2022-02-06,Greece,0
2022-02-06,Hungary,0
2022-02-06,Iceland,3959
2022-02-06,Ireland,15162
2022-02-06,Israel,200114
2022-02-06,Italy,686544
2022-02-06,Japan,86512
2022-02-06,Latvia,17261
2022-02-06,Lithuania,15971
2022-02-06,Luxembourg,544
2022-02-06,Mexico,6019
2022-02-06,Netherlands,121635
2022-02-06,New Zealand,0
2022-02-06,Norway,16367
2022-02-06,Poland,114213
2022-02-06,Portugal,86492
2022-02-06,Slovakia,40928
2022-02-06,Slovenia,1248
2022-02-06,South Korea,135535
2022-02-06,Spain,72186
2022-02-06,Sweden,49830
2022-02-06,Switzerland,32920
2022-02-06,Taiwan,25204
2022-02-06,Turkey,412352
2022-02-06,United Kingdom,1047060
