tDate,Country,NumberOfTest
2020-03-08,Belgium,483
2020-03-08,Canada,932
2020-03-08,Costa Rica,3
2020-03-08,Denmark,229
2020-03-08,Estonia,21
2020-03-08,Finland,14
2020-03-08,Greece,0
2020-03-08,Hungary,43
2020-03-08,Iceland,37
2020-03-08,Israel,421
2020-03-08,Italy,7875
2020-03-08,Japan,110
2020-03-08,Latvia,22
2020-03-08,Luxembourg,0
2020-03-08,Mexico,113
2020-03-08,New Zealand,28
2020-03-08,Poland,0
2020-03-08,Portugal,84
2020-03-08,Slovakia,76
2020-03-08,Slovenia,238
2020-03-08,South Korea,10329
2020-03-08,Taiwan,298
2020-03-08,United States,1601
